household_id,gt2,hh_workers,hispanic_status_of_head,num_workers,race_of_head,hh_income,age_of_head,recent_mover,seniors,VEHICL,hh_age_of_head,income,hh_size,hh_children,lcm_county_id,tenure_mover,serialno,tenure,sf_detached,hh_race_of_head,hh_cars,hh_seniors,block_id,gt55,hispanic_head,hh_type,hhsize,TAZ,HHT,sample_rate,chunk_id,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,auto_ownership,av,hh_work_auto_savings_ratio,num_under16_not_at_school,num_travel_active,num_travel_active_adults,num_travel_active_preschoolers,num_travel_active_children,num_travel_active_non_preschoolers,participates_in_jtf_model,joint_tour_frequency,num_hh_joint_tours
1148459,0,one,0,1.0,2,lt30,61,0,0.0,2,gt35-lt65,19000.0,one,no,6075,own not recent,2009001030845,1,no,black,one,no,60750231021001,1,no,2,1,144,1,0.0,144,19.0,1,6.01,2.6562353312511138,0.0,1,1,0,0,0,0,0,0,False,True,True,False,2,0,0.47089663,0,1,1,0,0,1,False,0_tours,0
788603,1,none,0,0.0,6,lt30,55,0,0.0,1,gt35-lt65,20000.0,two,no,6013,own not recent,2010000691715,1,yes,asian,two or more,no,60133660012000,1,no,4,2,1070,4,0.0,146,20.0,1,6.01,5.344630184582381,2.0,2,2,0,0,0,0,1,0,True,False,False,False,1,0,0.0,0,2,2,0,0,2,True,0_tours,0
2546734,1,one,0,1.0,1,lt30,25,1,0.0,1,lt35,8700.0,two,no,6097,rent recent,2010000429621,2,no,white,none,no,60971520001012,0,no,7,2,1361,4,0.0,148,8.7,1,6.01,6.6595268041996185,1.0,2,2,0,0,0,0,1,1,True,False,True,False,1,0,0.37903664,0,1,1,0,0,1,False,0_tours,0
2719414,0,one,0,1.0,2,lt30,63,0,0.0,0,gt35-lt65,21000.0,one,no,6085,own not recent,2012001059713,1,no,black,one,no,60855053053001,1,no,2,1,444,1,0.0,150,21.0,1,6.01,4.085908720830403,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.17983332,0,1,1,0,0,1,False,0_tours,0
2362961,1,none,0,0.0,2,lt30,66,0,2.0,3,gt65,20400.0,two,no,6095,own not recent,2012001474270,1,yes,black,two or more,yes,60952501031016,1,no,4,2,1230,4,0.0,152,20.4,1,6.01,2.9487204918175656,2.0,2,2,0,0,0,0,0,0,True,False,False,False,3,0,0.0,0,2,2,0,0,2,True,0_tours,0
1764690,1,none,0,0.0,6,lt30,37,0,0.0,3,gt35-lt65,23400.0,four or more,yes,6085,rent not recent,2011000540261,2,yes,asian,two or more,no,60855043071003,0,no,7,6,627,4,0.0,154,23.4,1,6.01,2.0213482581442848,6.0,4,4,2,2,1,0,0,0,True,False,False,False,3,0,0.0,1,5,3,2,2,3,True,0_tours,0
2661743,1,one,0,1.0,1,gt100-lt150,60,0,0.0,3,gt35-lt65,104000.0,two,no,6041,own not recent,2011001137398,1,yes,white,two or more,no,60411090021014,1,no,4,2,1431,4,0.0,156,104.0,4,12.86,15.797099726659994,1.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,0.58775,0,2,2,0,0,2,True,0_tours,0
154995,0,one,0,1.0,1,gt30-lt60,62,0,0.0,1,gt35-lt65,35000.0,one,no,6001,own not recent,2009000153510,1,yes,white,one,no,60014236021004,1,no,2,1,1009,1,0.0,158,35.0,2,8.81,11.484034471941223,0.0,1,1,0,0,0,0,0,0,False,True,True,False,1,0,0.6414292,0,1,1,0,0,1,False,0_tours,0
1925070,1,one,0,1.0,1,lt30,29,1,0.0,1,lt35,12200.0,four or more,yes,6085,rent recent,2013000752522,2,no,white,one,no,60855063043002,0,no,7,4,472,4,0.0,160,12.2,1,6.01,4.992446112157778,3.0,4,3,1,0,0,1,1,1,True,False,True,False,1,0,0.41219002,0,4,3,0,1,4,True,1_Main,1
492838,1,two or more,0,3.0,1,gt100-lt150,47,0,0.0,4,gt35-lt65,111800.0,four or more,yes,6001,own not recent,2009001190705,1,yes,white,two or more,no,60014506051009,0,no,3,5,740,4,0.0,162,111.8,4,12.86,9.448227485786964,2.0,4,4,1,0,1,0,1,0,True,False,False,False,4,0,3.0,0,2,1,0,1,2,True,0_tours,0
2043537,1,none,0,0.0,1,gt100-lt150,65,0,1.0,3,gt65,114000.0,three,no,6085,own not recent,2009001092451,1,yes,white,two or more,yes,60855031161000,1,no,4,3,565,4,0.0,164,114.0,4,12.86,19.366533465199865,3.0,3,3,0,0,0,0,1,0,True,False,True,False,3,0,0.0,0,2,2,0,0,2,True,0_tours,0
1139786,1,two or more,0,2.0,1,gt60-lt100,52,0,0.0,2,gt35-lt65,84400.0,three,no,6075,rent not recent,2013000403506,2,no,white,one,no,60750228011019,0,no,7,3,116,4,0.0,166,84.4,3,10.44,39.609575029674204,1.0,3,3,0,0,0,0,1,0,True,False,True,False,2,0,0.97540337,0,3,3,0,0,3,True,0_tours,0
2476894,1,one,0,1.0,1,gt60-lt100,52,0,0.0,1,gt35-lt65,89150.0,two,yes,6097,own not recent,2010000811886,1,yes,white,two or more,no,60971505003029,0,no,3,2,1318,4,0.0,168,89.15,3,10.44,19.523439496373854,1.0,2,1,1,0,0,1,0,0,True,False,False,False,1,0,1.0,0,2,1,0,1,2,True,0_tours,0
357154,1,two or more,1,2.0,1,gt60-lt100,15,0,0.0,3,lt35,61600.0,four or more,yes,6001,own not recent,2009000613764,1,yes,white,two or more,no,60014070004003,0,yes,3,5,906,4,0.0,170,61.6,3,10.44,1.1552802345619142,3.0,3,3,2,1,1,0,3,0,True,False,True,False,3,0,1.4002166,1,5,3,1,2,4,True,0_tours,0
2665763,1,one,0,1.0,1,gt150,60,0,0.0,2,gt35-lt65,302100.0,two,no,6095,own not recent,2012000833615,1,yes,white,two or more,no,60952523053010,1,no,4,2,1249,4,0.0,172,302.1,4,12.86,4.362420948611255,1.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.0,0,2,2,0,0,2,True,0_tours,0
2413815,1,two or more,0,2.0,1,gt100-lt150,59,1,0.0,4,gt35-lt65,145000.0,two,no,6095,own recent,2010001083669,1,yes,white,two or more,no,60952521081001,1,no,4,2,1213,4,0.0,174,145.0,4,12.86,6.848349354498124,0.0,2,2,0,0,0,0,0,0,True,False,False,False,4,0,2.0,0,2,2,0,0,2,True,1_Disc,1
1122522,1,two or more,0,2.0,1,gt150,55,0,0.0,2,gt35-lt65,192000.0,two,no,6075,own not recent,2009000290826,1,yes,white,two or more,no,60750211004000,1,no,4,2,98,4,0.0,176,192.0,4,12.86,11.109323070439917,0.0,2,2,0,0,0,0,0,0,True,False,True,False,2,0,1.5754716,0,2,2,0,0,2,True,0_tours,0
2723276,1,one,0,1.0,6,lt30,57,0,1.0,2,gt35-lt65,28000.0,two,no,6001,own not recent,2010000529548,1,no,asian,one,yes,60014071024002,1,no,4,2,905,4,0.0,178,28.0,1,6.01,8.116848049798806,1.0,2,2,0,0,0,0,0,0,True,False,True,False,3,0,0.93212825,0,2,2,0,0,2,True,0_tours,0
237917,0,one,0,1.0,1,gt60-lt100,71,0,1.0,1,gt65,74000.0,one,no,6001,rent not recent,2010001190358,2,no,white,one,yes,60014326005007,1,no,6,1,871,1,0.0,180,74.0,3,10.44,24.14356336944234,0.0,1,1,0,0,0,0,0,0,False,True,True,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
2210840,1,two or more,0,2.0,1,gt100-lt150,31,1,0.0,1,lt35,145000.0,two,no,6085,rent recent,2012000218204,2,no,white,one,no,60855088001015,0,no,7,2,425,4,0.0,182,145.0,4,12.86,21.308465396067575,0.0,2,2,0,0,0,0,0,2,True,False,True,False,1,0,0.92673165,0,2,2,0,0,2,True,0_tours,0
27646,1,two or more,0,2.0,2,gt30-lt60,49,0,0.0,2,gt35-lt65,36100.0,two,no,6001,rent not recent,2012000130348,2,no,black,none,no,60014075001011,0,no,7,2,898,4,0.0,184,36.1,2,8.81,4.754787491328729,0.0,2,2,0,0,0,0,0,0,True,False,True,False,2,0,1.0922585,0,2,2,0,0,2,True,0_tours,0
103455,1,none,0,0.0,1,gt100-lt150,62,0,0.0,2,gt35-lt65,109000.0,two,no,6001,own not recent,2010000018380,1,yes,white,two or more,no,60014359001001,1,no,4,2,834,4,0.0,186,109.0,4,12.86,11.189902258825281,2.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,0.0,0,2,2,0,0,2,True,0_tours,0
2055987,1,two or more,0,2.0,6,gt100-lt150,41,0,0.0,3,gt35-lt65,120000.0,four or more,yes,6085,own not recent,2013000413568,1,yes,asian,two or more,no,60855032111004,0,no,3,5,576,4,0.0,188,120.0,4,12.86,9.133823850524852,3.0,2,2,3,2,1,0,0,0,True,False,False,False,3,0,1.7509615,1,5,2,2,3,3,True,0_tours,0
926599,1,two or more,0,4.0,1,gt150,67,0,1.0,4,gt65,161400.0,four or more,no,6041,own not recent,2012001049309,1,no,white,two or more,yes,60411042003022,1,no,4,4,1408,4,0.0,190,161.4,4,12.86,1.9257804874491502,0.0,4,4,0,0,0,0,1,2,True,False,False,False,4,0,4.0,0,2,2,0,0,2,True,0_tours,0
1793515,1,none,0,0.0,1,gt60-lt100,52,0,0.0,3,gt35-lt65,67100.0,three,no,6085,own not recent,2010001298081,1,yes,white,two or more,no,60855077012000,0,no,3,3,490,4,0.0,192,67.1,3,10.44,15.356721209710186,3.0,3,3,0,0,0,0,2,0,True,False,False,False,3,0,0.0,0,3,3,0,0,3,True,0_tours,0
918146,1,two or more,0,2.0,1,lt30,32,1,0.0,1,lt35,24200.0,two,no,6013,rent recent,2012001059490,2,no,white,one,no,60133240013007,0,no,7,2,1121,4,0.0,194,24.2,1,6.01,13.408687333158467,0.0,2,2,0,0,0,0,0,2,True,False,True,False,1,0,1.1965,0,2,2,0,0,2,True,0_tours,0
513390,1,two or more,0,2.0,6,gt60-lt100,48,0,0.0,2,gt35-lt65,82300.0,two,no,6001,own not recent,2013000428242,1,yes,asian,two or more,no,60014507511011,0,no,3,2,729,4,0.0,196,82.3,3,10.44,4.04998541915685,0.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.8508332,0,2,2,0,0,2,True,0_tours,0
1833074,1,two or more,0,3.0,6,gt60-lt100,57,0,0.0,3,gt35-lt65,70000.0,three,no,6085,rent not recent,2010000634591,2,no,asian,two or more,no,60855044112016,1,no,8,3,622,4,0.0,198,70.0,3,10.44,5.103426719211635,0.0,3,3,0,0,0,0,0,1,True,False,False,False,3,0,2.1582534,0,3,3,0,0,3,True,0_tours,0
2384411,0,none,0,0.0,1,gt30-lt60,81,0,1.0,1,gt65,30500.0,one,no,6095,own not recent,2010001372121,1,yes,white,one,yes,60952512001015,1,no,2,1,1232,1,0.0,200,30.5,2,8.81,2.321608555526419,1.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.0,0,1,1,0,0,1,False,0_tours,0
2697786,0,one,0,1.0,6,gt60-lt100,56,0,0.0,2,gt35-lt65,64300.0,one,no,6041,rent not recent,2013000588513,2,no,asian,one,no,60411142002005,1,no,6,1,1419,1,0.0,202,64.3,3,10.44,4.352886349311763,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,1.0,0,0,0,0,0,0,False,0_tours,0
1616967,1,two or more,0,2.0,1,gt100-lt150,42,0,0.0,2,gt35-lt65,136000.0,four or more,yes,6081,own not recent,2011001292056,1,yes,white,two or more,no,60816075001014,0,no,3,4,278,4,0.0,204,136.0,4,12.86,10.159187117106729,2.0,2,2,2,1,2,0,0,0,True,False,True,False,2,0,2.0,0,4,2,1,2,3,True,0_tours,0
1006601,1,two or more,0,2.0,1,gt150,62,0,1.0,4,gt35-lt65,272300.0,four or more,no,6041,own not recent,2013001064063,1,yes,white,two or more,yes,60411311002029,1,no,4,4,1453,4,0.0,206,272.3,4,12.86,4.983635608586322,2.0,4,4,0,0,0,0,1,0,True,False,False,False,4,0,2.0,0,4,4,0,0,4,True,0_tours,0
1942598,1,two or more,0,2.0,1,gt100-lt150,58,0,0.0,3,gt35-lt65,104500.0,two,no,6085,own not recent,2012000167812,1,yes,white,two or more,no,60855066042001,1,no,4,2,499,4,0.0,208,104.5,4,12.86,10.630455372245743,0.0,2,2,0,0,0,0,0,0,True,False,False,False,3,0,1.6205833,0,2,2,0,0,2,True,0_tours,0
350962,1,two or more,0,2.0,1,gt150,38,0,0.0,2,gt35-lt65,212000.0,three,yes,6001,own not recent,2012000929611,1,yes,white,two or more,no,60014067002003,0,no,3,3,910,4,0.0,210,212.0,4,12.86,19.851512091173465,1.0,2,2,1,1,0,0,0,0,True,False,False,False,2,0,1.0945326,0,3,2,1,1,2,True,0_tours,0
1836588,1,two or more,0,2.0,6,gt60-lt100,61,0,0.0,3,gt35-lt65,70000.0,three,no,6085,own not recent,2013001178551,1,yes,asian,two or more,no,60855044141003,1,no,4,3,609,4,0.0,212,70.0,3,10.44,20.344912522230203,1.0,3,3,0,0,0,0,0,1,True,False,True,False,3,0,2.0,0,3,3,0,0,3,True,0_tours,0
203819,1,two or more,0,6.0,6,gt150,41,0,0.0,2,gt35-lt65,196220.0,four or more,yes,6001,own not recent,2013000278667,1,yes,asian,two or more,no,60014301011002,0,no,3,14,844,4,0.0,214,196.22,4,12.86,27.706475055111483,8.0,9,7,7,1,4,2,2,2,True,False,False,False,2,0,6.0,4,11,6,0,5,11,True,0_tours,0
2145508,0,one,0,1.0,1,gt100-lt150,70,0,1.0,1,gt65,100000.0,one,no,6085,own not recent,2012000552068,1,no,white,one,yes,60855120523004,1,no,2,1,676,1,0.0,216,100.0,3,10.44,2.6326354623186257,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
1624339,1,two or more,0,2.0,1,gt150,57,0,0.0,2,gt35-lt65,172600.0,three,yes,6081,own not recent,2013000702666,1,yes,white,two or more,no,60816080011001,1,no,4,3,269,4,0.0,218,172.6,4,12.86,4.834132815561446,1.0,3,2,1,0,0,1,0,0,True,False,False,False,2,0,2.0,0,3,2,0,1,3,True,0_tours,0
910093,1,none,0,0.0,1,lt30,31,0,0.0,0,lt35,8380.0,three,no,6013,own not recent,2012000245107,1,yes,white,one,no,60133211032023,0,no,3,3,1125,4,0.0,220,8.38,1,6.01,3.318464507229985,3.0,3,3,0,0,0,0,0,1,True,False,False,False,0,0,0.0,0,2,2,0,0,2,True,0_tours,0
827242,1,two or more,0,2.0,2,lt30,56,0,0.0,2,gt35-lt65,21800.0,three,yes,6013,rent not recent,2012000567763,2,no,black,one,no,60133031021014,1,no,8,3,1179,4,0.0,222,21.8,1,6.01,15.998856728287985,1.0,2,2,1,1,0,0,1,0,True,False,False,False,2,0,2.0,0,2,1,1,1,1,True,0_tours,0
654577,1,two or more,0,4.0,1,gt150,37,0,0.0,3,gt35-lt65,189500.0,four or more,yes,6013,own not recent,2011000047184,1,yes,white,two or more,no,60133840002013,0,no,3,6,1053,4,0.0,224,189.5,4,12.86,9.054427716488537,2.0,4,4,2,2,1,0,0,1,True,False,False,False,3,0,3.5139716,0,6,4,2,2,4,True,0_tours,0
269745,1,two or more,0,2.0,2,gt30-lt60,53,0,0.0,2,gt35-lt65,59000.0,three,no,6001,rent not recent,2012000199147,2,yes,black,two or more,no,60014352001022,0,no,7,3,843,4,0.0,226,59.0,2,8.81,21.58191674152854,1.0,3,3,0,0,0,0,1,0,True,False,False,False,2,0,1.7244732,0,3,3,0,0,3,True,0_tours,0
143644,0,none,0,0.0,1,gt30-lt60,24,0,0.0,1,lt35,35200.0,one,no,6001,own not recent,2012000217701,1,yes,white,none,no,60014229001007,0,no,1,1,1018,1,0.0,228,35.2,2,8.81,2.840417268008917,1.0,1,1,0,0,0,0,1,0,False,True,True,False,1,0,0.0,0,1,1,0,0,1,False,0_tours,0
1982512,1,two or more,0,5.0,1,gt150,78,0,1.0,3,gt65,212000.0,four or more,no,6085,own not recent,2011000557686,1,yes,white,two or more,yes,60855020014007,1,no,4,6,535,4,0.0,230,212.0,4,12.86,7.26208291813687,1.0,6,6,0,0,0,0,2,1,True,False,True,False,3,0,3.9136698,0,6,6,0,0,6,True,0_tours,0
2473007,1,two or more,1,2.0,1,gt30-lt60,36,0,0.0,2,gt35-lt65,48000.0,four or more,yes,6097,rent not recent,2013000352788,2,no,white,two or more,no,60971503054003,0,yes,7,4,1319,4,0.0,232,48.0,2,8.81,1.8573980240248193,2.0,2,2,2,1,1,0,0,0,True,False,False,False,2,0,1.8891716,1,3,2,0,1,3,True,0_tours,0
142561,1,one,0,1.0,9,gt30-lt60,55,0,0.0,2,gt35-lt65,47910.0,two,no,6001,rent not recent,2010000185777,2,no,other,two or more,no,60014229001010,1,no,8,2,1018,4,0.0,234,47.91,2,8.81,8.129471352478365,1.0,2,2,0,0,0,0,0,0,True,False,True,False,2,0,1.0,0,2,2,0,0,2,True,0_tours,0
1341745,0,none,0,0.0,6,lt30,52,0,0.0,0,gt35-lt65,20600.0,one,no,6075,rent not recent,2010000069150,2,no,asian,one,no,60750122012000,0,no,5,1,30,1,0.0,236,20.6,1,6.01,4.083018336990325,1.0,1,1,0,0,0,0,0,0,False,True,True,False,0,0,0.0,0,1,1,0,0,1,False,0_tours,0
2724750,0,one,0,1.0,1,gt100-lt150,67,1,1.0,1,gt65,125500.0,one,no,6001,own recent,2010001241145,1,no,white,one,yes,60014028002003,1,no,2,1,970,1,0.0,238,125.5,4,12.86,29.127737907642572,0.0,1,1,0,0,0,0,0,0,False,True,True,False,0,0,0.21887664,0,1,1,0,0,1,False,0_tours,0
1721566,1,one,0,1.0,1,gt100-lt150,82,0,2.0,2,gt65,116400.0,two,no,6085,own not recent,2012000692830,1,no,white,two or more,yes,60855033321008,1,no,4,2,654,4,0.0,240,116.4,4,12.86,20.11865862190318,1.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.0,0,2,2,0,0,2,True,0_tours,0
249629,1,none,0,0.0,1,gt30-lt60,74,0,2.0,2,gt65,48200.0,two,no,6001,own not recent,2013000297873,1,yes,white,one,yes,60014333002007,1,no,4,2,861,4,0.0,242,48.2,2,8.81,6.507898171644719,2.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,0.0,0,2,2,0,0,2,True,0_tours,0
474331,0,one,0,1.0,1,gt60-lt100,37,0,0.0,1,gt35-lt65,83000.0,one,no,6001,rent not recent,2012000243995,2,no,white,two or more,no,60014501011000,0,no,5,1,730,1,0.0,244,83.0,3,10.44,8.591832358280985,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.223,0,1,1,0,0,1,False,0_tours,0
717252,1,two or more,0,3.0,1,gt150,60,0,0.0,4,gt35-lt65,196700.0,four or more,no,6013,own not recent,2012000441578,1,yes,white,two or more,no,60133540011015,1,no,4,4,1155,4,0.0,246,196.7,4,12.86,5.956254698854875,1.0,4,4,0,0,0,0,0,2,True,False,False,False,4,0,3.0,0,4,4,0,0,4,True,0_tours,0
630604,1,two or more,0,2.0,1,gt150,50,0,0.0,2,gt35-lt65,221020.0,four or more,yes,6013,own not recent,2013001118521,1,yes,white,two or more,no,60133451023010,0,no,3,4,1173,4,0.0,248,221.02,4,12.86,12.332861301634809,2.0,3,2,2,0,1,1,0,0,True,False,False,False,2,0,2.0,0,4,2,0,2,4,True,0_tours,0
1212154,1,two or more,0,2.0,1,gt100-lt150,50,0,0.0,2,gt35-lt65,144000.0,two,no,6075,own not recent,2010000804996,1,yes,white,two or more,no,60750305002002,0,no,3,2,92,4,0.0,250,144.0,4,12.86,3.5092689011430025,0.0,2,2,0,0,0,0,0,0,True,False,True,False,2,0,2.0,0,2,2,0,0,2,True,0_tours,0
743386,1,one,0,1.0,1,gt60-lt100,64,0,0.0,2,gt35-lt65,85600.0,two,no,6013,own not recent,2010000786962,1,yes,white,two or more,no,60133552002032,1,no,4,2,1098,4,0.0,252,85.6,3,10.44,2.543401833704281,1.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.0,0,2,2,0,0,2,True,0_tours,0
208374,1,one,0,1.0,1,gt150,52,0,0.0,2,gt35-lt65,150000.0,three,yes,6001,own not recent,2013000448796,1,yes,white,two or more,no,60014302001003,0,no,3,3,845,4,0.0,254,150.0,4,12.86,8.338512625254442,2.0,2,2,1,0,1,0,0,0,True,False,False,False,2,0,1.0,0,3,2,0,1,3,True,0_tours,0
10120,0,one,0,1.0,9,gt30-lt60,25,1,0.0,1,lt35,43500.0,one,no,6001,rent recent,2011000571701,2,no,other,one,no,60014007004022,0,no,5,1,996,1,0.0,256,43.5,2,8.81,4.054270579878228,0.0,1,1,0,0,0,0,0,1,False,True,True,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
983249,1,two or more,0,2.0,1,gt150,61,0,0.0,4,gt35-lt65,359300.0,three,no,6041,own not recent,2010000459795,1,yes,white,two or more,no,60411241001009,1,no,4,3,1445,4,0.0,258,359.3,4,12.86,3.7102334191301365,1.0,3,3,0,0,0,0,1,0,True,False,False,False,4,0,1.9550492,0,3,3,0,0,3,True,0_tours,0
1945327,1,one,1,1.0,1,gt30-lt60,34,0,0.0,2,lt35,40000.0,four or more,yes,6085,rent not recent,2012001011054,2,no,white,two or more,no,60855066051007,0,yes,7,5,474,4,0.0,260,40.0,2,8.81,21.309452455418548,4.0,2,2,3,1,2,0,0,1,True,False,False,False,2,0,0.7406666,0,5,2,1,3,4,True,0_tours,0
1765687,1,one,0,1.0,6,gt100-lt150,59,0,0.0,3,gt35-lt65,107000.0,two,no,6085,own not recent,2011000004491,1,yes,asian,two or more,no,60855043072008,1,no,4,2,627,4,0.0,262,107.0,4,12.86,13.904257014297345,1.0,2,2,0,0,0,0,0,0,True,False,False,False,3,0,1.0,0,2,2,0,0,2,True,0_tours,0
820836,1,two or more,0,2.0,1,gt150,49,0,0.0,4,gt35-lt65,178600.0,four or more,yes,6013,own not recent,2013000799591,1,yes,white,two or more,no,60133020091002,0,no,3,5,1185,4,0.0,264,178.6,4,12.86,20.61808373935296,3.0,4,2,3,0,1,2,0,0,True,False,False,False,4,0,2.0,0,5,2,0,3,5,True,0_tours,0
2454590,1,one,1,1.0,1,lt30,47,0,0.0,2,gt35-lt65,26400.0,four or more,yes,6097,rent not recent,2010000940861,2,no,white,one,no,60971537044017,0,yes,7,6,1391,4,0.0,266,26.4,1,6.01,3.861204756987288,5.0,2,2,4,1,3,0,0,0,True,False,False,False,2,0,1.0,0,6,2,1,4,5,True,0_tours,0
2404645,0,one,0,1.0,2,gt100-lt150,65,0,1.0,1,gt65,129200.0,one,no,6095,rent not recent,2013000923781,2,yes,black,two or more,yes,60952521021111,1,no,6,1,1211,1,0.0,268,129.2,4,12.86,27.217281927370486,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
2465968,1,two or more,1,2.0,1,lt30,68,0,1.0,3,gt65,10140.0,two,no,6097,rent not recent,2011000514835,2,no,white,none,yes,60971502033010,1,yes,8,2,1323,4,0.0,270,10.14,1,6.01,28.12340226467194,0.0,2,2,0,0,0,0,0,0,True,False,False,False,3,0,1.3703333,0,2,2,0,0,2,True,0_tours,0
1528984,1,two or more,0,2.0,1,gt100-lt150,51,0,0.0,4,gt35-lt65,108800.0,two,no,6081,own not recent,2009001230739,1,yes,white,two or more,no,60816109002006,0,no,3,2,325,4,0.0,272,108.8,4,12.86,6.153621135274801,0.0,2,2,0,0,0,0,0,0,True,False,True,False,4,0,2.0,0,2,2,0,0,2,True,0_tours,0
1097339,0,none,1,0.0,8,lt30,77,0,1.0,0,gt65,18000.0,one,no,6075,rent not recent,2013000101903,2,no,other,none,yes,60750201002000,1,yes,6,1,106,1,0.0,274,18.0,1,6.01,3.784237095668437,1.0,1,1,0,0,0,0,0,0,False,True,True,False,0,0,0.0,0,1,1,0,0,1,False,0_tours,0
913930,0,none,0,0.0,1,lt30,86,1,1.0,1,gt65,29500.0,one,no,6013,rent recent,2012000106541,2,no,white,none,yes,60133220003005,1,no,6,1,1127,1,0.0,276,29.5,1,6.01,1.5642854466867984,1.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.0,0,1,1,0,0,1,False,0_tours,0
2206728,1,one,0,1.0,1,gt150,46,0,0.0,2,gt35-lt65,408000.0,four or more,yes,6085,own not recent,2012001274888,1,yes,white,two or more,no,60855087035006,0,no,3,5,446,4,0.0,278,408.0,4,12.86,7.753013895449468,4.0,2,2,3,0,3,0,0,0,True,False,False,False,2,0,1.0,0,5,2,0,3,5,True,0_tours,0
2563210,1,none,0,0.0,1,gt150,62,0,0.0,4,gt35-lt65,330000.0,two,no,6097,own not recent,2013000394104,1,yes,white,two or more,no,60971525022000,1,no,4,2,1355,4,0.0,280,330.0,4,12.86,21.493423998801287,2.0,2,2,0,0,0,0,0,0,True,False,False,False,4,0,0.0,0,2,2,0,0,2,True,0_tours,0
1450268,1,two or more,1,4.0,1,gt60-lt100,71,0,1.0,2,gt65,71700.0,four or more,no,6081,rent not recent,2009000679180,2,no,white,two or more,yes,60816041013018,1,yes,8,5,237,4,0.0,282,71.7,3,10.44,2.4246196974800514,1.0,5,5,0,0,0,0,2,1,True,False,True,False,2,0,3.0162516,0,4,4,0,0,4,True,0_tours,0
899756,1,two or more,0,2.0,1,gt100-lt150,30,0,0.0,2,lt35,109000.0,four or more,yes,6013,own not recent,2009000925159,1,yes,white,two or more,no,60133200012027,0,no,3,4,1095,4,0.0,284,109.0,4,12.86,10.665787970064398,2.0,2,2,2,0,2,0,0,2,True,False,False,False,2,0,2.0,0,4,2,0,2,4,True,1_Shop,1
1351099,0,none,0,0.0,6,lt30,28,0,0.0,0,lt35,0.0,one,no,6075,rent not recent,2012000350377,2,no,asian,none,no,60750124012000,0,no,5,1,9,1,0.0,286,0.0,1,6.01,6.034946726762145,1.0,1,1,0,0,0,0,0,1,False,True,True,False,0,0,0.0,0,1,1,0,0,1,False,0_tours,0
2247965,1,one,0,1.0,1,gt150,41,1,0.0,2,gt35-lt65,401000.0,four or more,yes,6085,own recent,2011000655281,1,yes,white,two or more,no,60855097003003,0,no,3,4,390,4,0.0,288,401.0,4,12.86,8.619196661146896,3.0,2,2,2,1,1,0,0,0,True,False,False,False,2,0,0.7171084,2,3,2,0,1,3,True,0_tours,0
2001877,1,two or more,0,3.0,3,gt150,25,0,0.0,1,lt35,174500.0,three,no,6085,rent not recent,2010000604839,2,yes,other,two or more,no,60855026032001,0,no,7,3,530,4,0.0,290,174.5,4,12.86,5.396182561389453,0.0,3,3,0,0,0,0,1,1,True,False,True,False,1,0,1.763,0,3,3,0,0,3,True,0_tours,0
163968,1,two or more,0,2.0,1,gt30-lt60,64,0,0.0,2,gt35-lt65,46100.0,three,no,6001,own not recent,2009000716648,1,yes,white,two or more,no,60014240022001,1,no,4,3,994,4,0.0,292,46.1,2,8.81,1.170459933813608,1.0,3,3,0,0,0,0,1,0,True,False,True,False,2,0,0.7473217,0,3,3,0,0,3,True,0_tours,0
2380972,1,none,0,0.0,1,lt30,57,0,0.0,0,gt35-lt65,20600.0,two,yes,6095,rent not recent,2010001265038,2,no,white,one,no,60952509001014,1,no,8,2,1224,4,0.0,294,20.6,1,6.01,3.422099287448204,2.0,2,1,1,0,0,1,0,0,True,False,True,False,0,0,0.0,0,2,1,0,1,2,True,0_tours,0
2159329,1,two or more,0,3.0,1,gt150,51,0,0.0,4,gt35-lt65,250500.0,four or more,yes,6085,own not recent,2013000545134,1,yes,white,two or more,no,60855123121002,0,no,3,6,700,4,0.0,296,250.5,4,12.86,2.582282710683128,3.0,3,3,3,0,3,0,1,0,True,False,False,False,4,0,3.0,0,4,1,0,3,4,True,0_tours,0
