trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,depart,trip_mode,mode_choice_logsum
987908373,3011915,1166205,123488546,school,1,False,1,Home,137,138,,14.0,WALK,-1.337903154178527
987909025,3011917,1166205,123488628,school,1,True,1,school,126,137,,8.0,WALK,-1.9146546674247067
987909029,3011917,1166205,123488628,school,1,False,1,Home,137,126,,15.0,WALK,-1.9146535993122238
987909681,3011919,1166205,123488710,school,1,True,1,school,6,137,,8.0,WALK_LOC,-1.2137681902613584
987909685,3011919,1166205,123488710,school,1,False,1,Home,137,6,,16.0,WALK_HVY,-0.18061998837039156
989208625,3015879,1167816,123651078,work,1,True,3,escort,134,141,13.625202098203355,13.0,SHARED2FREE,0.2639133592813615
989208626,3015879,1167816,123651078,work,2,True,3,eatout,134,134,13.61602256311838,13.0,DRIVEALONEFREE,0.8063274350657179
989208627,3015879,1167816,123651078,work,3,True,3,work,208,134,,13.0,SHARED2FREE,0.09656919316082196
989208629,3015879,1167816,123651078,work,1,False,1,Home,141,208,,23.0,SHARED2FREE,0.05275494540146535
989209193,3015881,1167816,123651149,othmaint,1,True,1,othmaint,140,141,,17.0,DRIVEALONEFREE,0.6113709434768385
989209197,3015881,1167816,123651149,othmaint,1,False,1,Home,141,140,,19.0,DRIVEALONEFREE,0.6030498577987552
989209233,3015881,1167816,123651154,shopping,1,True,1,shopping,121,141,,6.0,TNC_SINGLE,-0.24729613448537963
989209237,3015881,1167816,123651154,shopping,1,False,2,othdiscr,9,121,13.860914032963661,16.0,WALK_LOC,-0.10426740946198752
989209238,3015881,1167816,123651154,shopping,2,False,2,Home,141,9,,16.0,TNC_SINGLE,-0.3707425076786919
989209913,3015883,1167816,123651239,social,1,True,1,social,175,141,,10.0,SHARED3FREE,0.5503451551968198
989209917,3015883,1167816,123651239,social,1,False,1,Home,141,175,,19.0,SHARED3FREE,0.255307111505574
989210529,3015885,1167816,123651316,school,1,True,1,school,1067,141,,7.0,SHARED2FREE,-3.7995609278202602
989210533,3015885,1167816,123651316,school,1,False,1,Home,141,1067,,16.0,SHARED2FREE,-4.777233354975306
989211185,3015887,1167816,123651398,school,1,True,1,school,153,141,,7.0,SHARED3FREE,-1.846068346319988
989211189,3015887,1167816,123651398,school,1,False,1,Home,141,153,,11.0,SHARED2FREE,-1.8792961237288563
989211905,3015889,1167816,123651488,work,1,True,1,work,44,141,,18.0,WALK_LRF,-1.2356910733759339
989211909,3015889,1167816,123651488,work,1,False,1,Home,141,44,,18.0,WALK_LRF,-1.2395339564046837
990962113,3021225,1169423,123870264,work,1,True,2,escort,17,113,11.586734657339898,8.0,SHARED2FREE,-0.12376225336268262
990962114,3021225,1169423,123870264,work,2,True,2,work,13,17,,8.0,DRIVEALONEFREE,0.40070338309404707
990962117,3021225,1169423,123870264,work,1,False,2,work,1,13,16.131168025030476,18.0,WALK,-0.06172943298468016
990962118,3021225,1169423,123870264,work,2,False,2,Home,113,1,,20.0,DRIVEALONEFREE,-1.4902072415384302
990963801,3021231,1169423,123870475,atwork,1,True,1,atwork,5,17,,12.0,WALK,-1.2990273614619905
990963805,3021231,1169423,123870475,atwork,1,False,1,Work,17,5,,13.0,WALK,-1.5622142791410782
990964081,3021231,1169423,123870510,work,1,True,1,work,17,113,,6.0,WALK_LRF,-1.3265800790005478
990964085,3021231,1169423,123870510,work,1,False,1,Home,113,17,,17.0,WALK_LRF,-1.2968110059090794
991106809,3021667,1169553,123888351,atwork,1,True,1,atwork,212,212,,14.0,DRIVEALONEFREE,0.024242011895076507
991106813,3021667,1169553,123888351,atwork,1,False,1,Work,212,212,,14.0,DRIVEALONEFREE,0.024242011895076507
991107089,3021667,1169553,123888386,work,1,True,1,work,212,113,,7.0,DRIVEALONEFREE,-0.40799722705524966
991107093,3021667,1169553,123888386,work,1,False,1,Home,113,212,,17.0,DRIVEALONEFREE,-0.4843855489593571
992591377,3026193,1172599,124073922,escort,1,True,1,escort,101,16,,12.0,SHARED3FREE,0.5521932754637129
992591381,3026193,1172599,124073922,escort,1,False,1,Home,16,101,,14.0,DRIVEALONEFREE,-0.14623596654553486
992591569,3026193,1172599,124073946,shopping,1,True,1,shopping,5,16,,14.0,WALK,-0.9832069136096692
992591573,3026193,1172599,124073946,shopping,1,False,1,Home,16,5,,14.0,WALK,-1.0613238321195275
992593977,3026201,1172599,124074247,eatout,1,True,1,eatout,21,16,,18.0,WALK,-0.9013164256466879
992593981,3026201,1172599,124074247,eatout,1,False,1,Home,16,21,,21.0,WALK,-0.6223372663300817
992594241,3026201,1172599,124074280,work,1,True,1,work,24,16,,7.0,WALK,-1.0501332669422339
992594245,3026201,1172599,124074280,work,1,False,1,Home,16,24,,18.0,WALK,-1.753885694942576
993289817,3028322,1173752,124161227,othdiscr,1,True,1,othdiscr,16,17,,5.0,WALK,-0.6124543202909367
993289821,3028322,1173752,124161227,othdiscr,1,False,2,shopping,12,16,8.3816273500674,14.0,WALK,-0.6570576514703053
993289822,3028322,1173752,124161227,othdiscr,2,False,2,Home,17,12,,14.0,WALK,-0.9077647404271242
994233145,3031198,1176553,124279143,othdiscr,1,True,1,othdiscr,130,17,,8.0,DRIVEALONEFREE,0.6445455858508359
994233149,3031198,1176553,124279143,othdiscr,1,False,1,Home,17,130,,12.0,SHARED3FREE,0.4835041843710077
994239705,3031218,1176553,124279963,othdiscr,1,True,1,othdiscr,7,17,,12.0,WALK,-3.264564892045127
994239709,3031218,1176553,124279963,othdiscr,1,False,1,Home,17,7,,15.0,WALK,-3.8114670386624514
996389249,3037772,1178428,124548656,atwork,1,True,1,atwork,5,26,,14.0,SHARED2FREE,2.527021804344153
996389253,3037772,1178428,124548656,atwork,1,False,1,Work,26,5,,14.0,SHARED2FREE,2.494315721307069
996389529,3037772,1178428,124548691,work,1,True,1,work,26,138,,7.0,WALK_LOC,-0.9705319099118423
996389533,3037772,1178428,124548691,work,1,False,1,Home,138,26,,21.0,WALK_LOC,-1.1975736966506743
996390201,3037775,1178428,124548775,atwork,1,True,1,atwork,1075,1066,,12.0,WALK,-1.27011819168464
996390205,3037775,1178428,124548775,atwork,1,False,4,work,1066,1075,8.777616968260233,13.0,WALK,-1.2704122637833193
996390206,3037775,1178428,124548775,atwork,2,False,4,eatout,1066,1066,8.969364645222212,13.0,WALK,-0.36813628864346176
996390207,3037775,1178428,124548775,atwork,3,False,4,escort,1066,1066,8.13711348855241,13.0,WALK,-0.36813628864346176
996390208,3037775,1178428,124548775,atwork,4,False,4,Work,1066,1066,,13.0,WALK,-0.36813628864346176
996390513,3037775,1178428,124548814,work,1,True,1,work,1066,138,,8.0,DRIVEALONEFREE,-0.9436737969676678
996390517,3037775,1178428,124548814,work,1,False,2,work,138,1066,12.067420461618532,18.0,DRIVEALONEFREE,-1.74197576300491
996390518,3037775,1178428,124548814,work,2,False,2,Home,138,138,,18.0,DRIVEALONEFREE,0.06537289194919552
996391497,3037778,1178428,124548937,work,1,True,1,work,212,138,,16.0,DRIVEALONEFREE,-0.4084959022536548
996391501,3037778,1178428,124548937,work,1,False,1,Home,138,212,,20.0,DRIVEALONEFREE,-0.5052229747825574
996392417,3037781,1178428,124549052,school,1,True,1,school,125,138,,9.0,DRIVEALONEFREE,-0.151791188499026
996392421,3037781,1178428,124549052,school,1,False,2,social,19,125,11.878648813637886,16.0,DRIVEALONEFREE,-0.34213093853426163
996392422,3037781,1178428,124549052,school,2,False,2,Home,138,19,,17.0,DRIVEALONEFREE,-0.5717442584415481
996392457,3037781,1178428,124549057,social,1,True,1,social,109,138,,19.0,DRIVEALONEFREE,0.5833332213052841
996392461,3037781,1178428,124549057,social,1,False,1,Home,138,109,,20.0,DRIVEALONEFREE,0.5391683283634819
1000148017,3049231,1181599,125018502,school,1,True,1,school,164,135,,6.0,SHARED2FREE,-1.958027814541514
1000148021,3049231,1181599,125018502,school,1,False,1,Home,135,164,,14.0,SHARED3FREE,-1.9585658873861245
1000149001,3049234,1181599,125018625,school,1,True,1,school,135,135,,7.0,WALK,-0.7555644096839905
1000149005,3049234,1181599,125018625,school,1,False,1,Home,135,135,,15.0,WALK,-0.7555644096839905
1000150945,3049240,1181599,125018868,othmaint,1,True,2,escort,137,135,8.140258689898195,7.0,WALK,-0.6369709607950332
1000150946,3049240,1181599,125018868,othmaint,2,True,2,othmaint,138,137,,8.0,WALK,-0.6022366720224414
1000150949,3049240,1181599,125018868,othmaint,1,False,1,Home,135,138,,18.0,WALK,-2.17653346894537
1000152017,3049243,1181599,125019002,work,1,True,2,work,167,135,15.2298256154309,10.0,SHARED3FREE,0.25263835803981594
1000152018,3049243,1181599,125019002,work,2,True,2,work,77,167,,12.0,DRIVEALONEFREE,-0.3442206732451251
1000152021,3049243,1181599,125019002,work,1,False,1,Home,135,77,,19.0,SHARED3FREE,-1.7286291451205162
1000152937,3049246,1181599,125019117,univ,1,True,1,univ,133,135,,14.0,WALK,-4.912362263026867
1000152941,3049246,1181599,125019117,univ,1,False,1,Home,135,133,,16.0,WALK,-4.912368392512768
1006728961,3069295,1187953,125841120,othdiscr,1,True,1,othdiscr,160,165,,18.0,WALK,-1.3318457615082449
1006728965,3069295,1187953,125841120,othdiscr,1,False,1,Home,165,160,,20.0,WALK,-1.3318457615082449
1006728985,3069295,1187953,125841123,othmaint,1,True,2,shopping,133,165,13.608894559969185,7.0,SHARED2FREE,0.2500524688879466
1006728986,3069295,1187953,125841123,othmaint,2,True,2,othmaint,166,133,,7.0,DRIVEALONEFREE,0.2281308496946403
1006728989,3069295,1187953,125841123,othmaint,1,False,1,Home,165,166,,17.0,SHARED2FREE,0.011841773135113783
1008723313,3075375,1189824,126090414,work,1,True,1,work,166,164,,7.0,DRIVEALONEFREE,-0.11663695097013924
1008723317,3075375,1189824,126090414,work,1,False,1,Home,164,166,,15.0,WALK,-0.3469854549280599
1008723905,3075377,1189824,126090488,univ,1,True,1,univ,188,164,,11.0,DRIVEALONEFREE,-0.3980098761834813
1008723909,3075377,1189824,126090488,univ,1,False,1,Home,164,188,,17.0,DRIVEALONEFREE,-0.7367785404634889
1008724561,3075379,1189824,126090570,univ,1,True,1,univ,188,164,,10.0,DRIVEALONEFREE,-0.3980098761834813
1008724565,3075379,1189824,126090570,univ,1,False,1,Home,164,188,,11.0,DRIVEALONEFREE,-0.45311732671870086
1008725233,3075381,1189824,126090654,shopping,1,True,1,shopping,134,164,,8.0,DRIVEALONEFREE,1.182437631727939
1008725237,3075381,1189824,126090654,shopping,1,False,1,Home,164,134,,10.0,DRIVEALONEFREE,1.111504534545064
1014126721,3091849,1194379,126765840,univ,1,True,1,univ,13,155,,8.0,DRIVEALONEFREE,-0.3679250145770761
1014126725,3091849,1194379,126765840,univ,1,False,2,escort,6,13,12.261250635817602,13.0,DRIVEALONEFREE,-0.4255838425488535
1014126726,3091849,1194379,126765840,univ,2,False,2,Home,155,6,,13.0,DRIVEALONEFREE,-0.41657023487308636
1014126729,3091849,1194379,126765841,univ,1,True,1,univ,13,155,,21.0,WALK_LOC,-1.6735045186182935
1014126733,3091849,1194379,126765841,univ,1,False,3,eatout,134,13,11.76743820457133,21.0,WALK_LRF,-0.561928807563416
1014126734,3091849,1194379,126765841,univ,2,False,3,othmaint,9,134,10.617210787792278,21.0,SHARED2FREE,-0.45823723661013266
1014126735,3091849,1194379,126765841,univ,3,False,3,Home,155,9,,21.0,WALK_LRF,-0.3795662192982785
1019780913,3109088,1201061,127472614,eatout,1,True,1,eatout,104,91,,10.0,BIKE,-1.086587131677088
1019780917,3109088,1201061,127472614,eatout,1,False,1,Home,91,104,,16.0,BIKE,-1.0865913014641726
1025197457,3125602,1208709,128149682,atwork,1,True,1,atwork,5,46,,16.0,DRIVEALONEFREE,-0.1870676622603125
1025197461,3125602,1208709,128149682,atwork,1,False,1,Work,46,5,,16.0,DRIVEALONEFREE,-0.20011740272252926
1025197505,3125602,1208709,128149688,eatout,1,True,1,eatout,90,173,,11.0,TNC_SHARED,-0.030593405860553424
1025197509,3125602,1208709,128149688,eatout,1,False,1,Home,173,90,,12.0,DRIVEALONEFREE,-0.1341048555734317
1025197561,3125602,1208709,128149695,eatout,1,True,1,eatout,136,173,,8.0,SHARED3FREE,0.0486449780796334
1025197565,3125602,1208709,128149695,eatout,1,False,2,social,203,136,14.244795382094928,8.0,SHARED2FREE,0.030538623145544543
1025197566,3125602,1208709,128149695,eatout,2,False,2,Home,173,203,,8.0,SHARED3FREE,-0.07865895587256429
1025197769,3125602,1208709,128149721,work,1,True,1,work,46,173,,16.0,DRIVEALONEFREE,-0.5169965778769079
1025197773,3125602,1208709,128149721,work,1,False,2,work,185,46,12.435195763909883,23.0,DRIVEALONEFREE,-1.3864125809793577
1025197774,3125602,1208709,128149721,work,2,False,2,Home,173,185,,23.0,WALK,0.05446939141753886
1025197985,3125603,1208709,128149748,othdiscr,1,True,1,othdiscr,188,173,,18.0,DRIVEALONEFREE,-0.02126730986077368
1025197989,3125603,1208709,128149748,othdiscr,1,False,1,Home,173,188,,20.0,DRIVEALONEFREE,-0.08496468397421664
1025198097,3125603,1208709,128149762,work,1,True,2,work,179,173,13.887343587331433,8.0,DRIVEALONEFREE,-0.2181705678159934
1025198098,3125603,1208709,128149762,work,2,True,2,work,183,179,,8.0,DRIVEALONEFREE,-0.05580910162739223
1025198101,3125603,1208709,128149762,work,1,False,1,Home,173,183,,17.0,DRIVEALONEFREE,-0.25002561015878416
1036353065,3159613,1221564,129544133,atwork,1,True,1,atwork,1421,1427,,11.0,SHARED2FREE,1.971761350402223
1036353069,3159613,1221564,129544133,atwork,1,False,1,Work,1427,1421,,13.0,SHARED2FREE,1.9103186665290781
1036353097,3159613,1221564,129544137,atwork,1,True,1,atwork,1427,1427,,17.0,SHARED3FREE,2.510957214494155
1036353101,3159613,1221564,129544137,atwork,1,False,1,Work,1427,1427,,17.0,SHARED3FREE,2.510957214494155
1036353377,3159613,1221564,129544172,work,1,True,1,work,1427,132,,6.0,SHARED2FREE,-0.43547693096229834
1036353381,3159613,1221564,129544172,work,1,False,1,Home,132,1427,,19.0,DRIVEALONEFREE,-0.967268494511944
1036353705,3159614,1221564,129544213,work,1,True,1,work,121,132,,11.0,WALK_LOC,-1.67190438169231
1036353709,3159614,1221564,129544213,work,1,False,1,Home,132,121,,21.0,WALK_LOC,-1.1852529884772571
1045984769,3188977,1231888,130748096,work,1,True,1,work,212,167,,7.0,DRIVEALONEFREE,-0.5115752237341512
1045984773,3188977,1231888,130748096,work,1,False,1,Home,167,212,,20.0,DRIVEALONEFREE,-0.6377830672907984
1045984857,3188978,1231888,130748107,escort,1,True,1,escort,164,167,,8.0,SHARED3FREE,1.033809862030011
1045984861,3188978,1231888,130748107,escort,1,False,1,Home,167,164,,8.0,SHARED3FREE,1.033809862030011
1045985377,3188979,1231888,130748172,shopping,1,True,2,escort,149,167,17.97925218830058,10.0,SHARED2FREE,0.9894794437734835
1045985378,3188979,1231888,130748172,shopping,2,True,2,shopping,164,149,,10.0,SHARED2FREE,1.0156580867451237
1045985381,3188979,1231888,130748172,shopping,1,False,1,Home,167,164,,21.0,SHARED2FREE,1.3101950156993867
1045985729,3188980,1231888,130748216,social,1,True,1,social,91,167,,10.0,SHARED2FREE,0.285483658617455
1045985733,3188980,1231888,130748216,social,1,False,4,shopping,152,91,14.048261848504218,17.0,SHARED2FREE,0.1570703873243242
1045985734,3188980,1231888,130748216,social,2,False,4,eatout,188,152,14.651160865563712,18.0,SHARED2FREE,0.2750522862541416
1045985735,3188980,1231888,130748216,social,3,False,4,othmaint,166,188,15.151676194073394,18.0,SHARED2FREE,0.4611228356055952
1045985736,3188980,1231888,130748216,social,4,False,4,Home,167,166,,18.0,SHARED2FREE,0.6834107647193538
1045986057,3188981,1231888,130748257,social,1,True,1,social,133,167,,17.0,SHARED2FREE,0.9065984320097591
1045986061,3188981,1231888,130748257,social,1,False,1,Home,167,133,,19.0,SHARED3FREE,0.8853845664170701
1063330113,3241860,1251544,132916264,atwork,1,True,1,atwork,139,138,,13.0,DRIVEALONEFREE,-0.03666437234216294
1063330117,3241860,1251544,132916264,atwork,1,False,1,Work,138,139,,13.0,DRIVEALONEFREE,-0.032767307016477225
1063330393,3241860,1251544,132916299,work,1,True,1,work,138,179,,10.0,DRIVEALONEFREE,-0.4422356288241898
1063330397,3241860,1251544,132916299,work,1,False,3,othdiscr,93,138,12.975371346773471,17.0,DRIVEALONEFREE,-0.36677827392311885
1063330398,3241860,1251544,132916299,work,2,False,3,escort,139,93,12.624586898744141,17.0,DRIVEALONEFREE,-0.2965867789689773
1063330399,3241860,1251544,132916299,work,3,False,3,Home,179,139,,17.0,DRIVEALONEFREE,-0.5262117846661858
1063331313,3241863,1251544,132916414,school,1,True,1,school,179,179,,8.0,WALK,-0.693863023254177
1063331317,3241863,1251544,132916414,school,1,False,2,eatout,179,179,6.81727696472344,18.0,WALK,-0.693863023254177
1063331318,3241863,1251544,132916414,school,2,False,2,Home,179,179,,18.0,WALK,-0.693863023254177
1063332297,3241866,1251544,132916537,school,1,True,1,school,179,179,,11.0,WALK,-0.693863023254177
1063332301,3241866,1251544,132916537,school,1,False,1,Home,179,179,,13.0,WALK,-0.693863023254177
1063332313,3241866,1251544,132916539,shopping,1,True,2,shopping,200,179,16.40296472035159,18.0,SHARED2FREE,0.7610513834049499
1063332314,3241866,1251544,132916539,shopping,2,True,2,shopping,199,200,,19.0,SHARED2FREE,1.3107037201436218
1063332317,3241866,1251544,132916539,shopping,1,False,2,shopping,199,199,16.278944671040147,20.0,SHARED2FREE,1.4729608345241858
1063332318,3241866,1251544,132916539,shopping,2,False,2,Home,179,199,,21.0,SHARED2FREE,0.7668676425791587
1063333105,3241869,1251544,132916638,escort,1,True,1,escort,181,179,,5.0,WALK_LRF,0.6318699741856785
1063333109,3241869,1251544,132916638,escort,1,False,1,Home,179,181,,5.0,TNC_SINGLE,0.620070101303786
1063333113,3241869,1251544,132916639,escort,1,True,1,escort,187,179,,10.0,DRIVEALONEFREE,0.4933030182784534
1063333117,3241869,1251544,132916639,escort,1,False,1,Home,179,187,,10.0,DRIVEALONEFREE,0.49358203766693215
1063333345,3241869,1251544,132916668,work,1,True,1,work,945,179,,14.0,DRIVE_HVY,-2.3465768884960267
1063333349,3241869,1251544,132916668,work,1,False,1,Home,179,945,,21.0,DRIVE_HVY,-1.4298371220623283
1066223633,3250681,1255200,133277954,shopping,1,True,1,shopping,173,181,,13.0,WALK_LOC,0.8229091751335273
1066223637,3250681,1255200,133277954,shopping,1,False,1,Home,181,173,,13.0,TNC_SINGLE,0.8231418718592964
1066223897,3250682,1255200,133277987,othdiscr,1,True,1,othdiscr,181,181,,14.0,WALK,-0.24700267573816936
1066223901,3250682,1255200,133277987,othdiscr,1,False,1,Home,181,181,,14.0,WALK,-0.24700267573816936
1069010089,3259177,1258587,133626261,atwork,1,True,1,atwork,169,170,,12.0,WALK,2.391486016507071
1069010093,3259177,1258587,133626261,atwork,1,False,1,Work,170,169,,13.0,WALK,2.3827385451668808
1069010369,3259177,1258587,133626296,work,1,True,1,work,170,183,,7.0,DRIVEALONEFREE,-0.19079050462685868
1069010373,3259177,1258587,133626296,work,1,False,1,Home,183,170,,17.0,DRIVEALONEFREE,-0.2779297755761981
1069011073,3259180,1258587,133626384,atwork,1,True,1,atwork,69,93,,10.0,DRIVEALONEFREE,-0.2776177630790465
1069011077,3259180,1258587,133626384,atwork,1,False,1,Work,93,69,,11.0,DRIVEALONEFREE,-0.3685422070532896
1069011161,3259180,1258587,133626395,othdiscr,1,True,1,othdiscr,114,183,,8.0,SHARED3FREE,-0.3008884146956329
1069011165,3259180,1258587,133626395,othdiscr,1,False,1,Home,183,114,,8.0,SHARED2FREE,-0.2482765054347582
1069011353,3259180,1258587,133626419,work,1,True,1,work,93,183,,8.0,DRIVEALONEFREE,-0.343304784928829
1069011357,3259180,1258587,133626419,work,1,False,2,escort,205,93,10.898144566656073,21.0,DRIVEALONEFREE,-1.062315578295638
1069011358,3259180,1258587,133626419,work,2,False,2,Home,183,205,,21.0,DRIVEALONEFREE,-0.4594973465903629
1069012273,3259183,1258587,133626534,school,1,True,2,othdiscr,106,183,11.9540273923951,8.0,WALK_LRF,-0.614928691499944
1069012274,3259183,1258587,133626534,school,2,True,2,school,185,106,,8.0,WALK_LRF,-0.07971856907026331
1069012277,3259183,1258587,133626534,school,1,False,1,Home,183,185,,15.0,WALK_LRF,-0.17740113853897704
1069013257,3259186,1258587,133626657,school,1,True,1,school,184,183,,7.0,BIKE,-0.926803852312137
1069013261,3259186,1258587,133626657,school,1,False,2,othdiscr,186,184,8.520463121998882,15.0,BIKE,-1.1167288470393908
1069013262,3259186,1258587,133626657,school,2,False,2,Home,183,186,,16.0,BIKE,-1.1516985886186273
1073527257,3272948,1263551,134190907,work,1,True,1,work,17,66,,9.0,WALK_LRF,-1.020305892342727
1073527261,3272948,1263551,134190907,work,1,False,1,Home,66,17,,19.0,TNC_SINGLE,-1.3792294516581398
1073527305,3272949,1263551,134190913,atwork,1,True,1,atwork,12,14,,12.0,WALK,-0.25316377358407
1073527309,3272949,1263551,134190913,atwork,1,False,1,Work,14,12,,13.0,WALK,-0.25316755567305
1073527585,3272949,1263551,134190948,work,1,True,2,othmaint,75,66,11.221169793851045,12.0,WALK_LOC,-0.8213389494094674
1073527586,3272949,1263551,134190948,work,2,True,2,work,14,75,,12.0,WALK_LOC,-0.7969489168733052
1073527589,3272949,1263551,134190948,work,1,False,1,Home,66,14,,21.0,SHARED3FREE,-1.2538031297424386
1076351665,3281559,1267531,134543958,work,1,True,1,work,9,62,,8.0,WALK_LOC,-1.39090702229899
1076351669,3281559,1267531,134543958,work,1,False,1,Home,62,9,,18.0,WALK_LOC,-1.532313731593684
1076351905,3281560,1267531,134543988,othmaint,1,True,1,othmaint,133,62,,13.0,DRIVEALONEFREE,-0.2467496442125452
1076351909,3281560,1267531,134543988,othmaint,1,False,1,Home,62,133,,19.0,DRIVEALONEFREE,-0.5719310853482188
1076352057,3281561,1267531,134544007,eatout,1,True,1,eatout,5,62,,12.0,WALK_LOC,-1.28864850631967
1076352061,3281561,1267531,134544007,eatout,1,False,1,Home,62,5,,13.0,WALK_LOC,-1.2874363687256851
1094418889,3336642,1291588,136802361,work,1,True,1,work,70,52,,7.0,DRIVEALONEFREE,-0.22151496320555708
1094418893,3336642,1291588,136802361,work,1,False,1,Home,52,70,,12.0,DRIVEALONEFREE,-0.41344876086500065
1094422993,3336668,1291588,136802874,shopping,1,True,1,shopping,74,52,,11.0,SHARED2FREE,0.2722572311259061
1094422997,3336668,1291588,136802874,shopping,1,False,1,Home,52,74,,16.0,SHARED2FREE,-0.2190933106820777
1102098089,3360055,1304047,137762261,eatout,1,True,1,eatout,41,41,,18.0,WALK,-0.24717231287322586
1102098093,3360055,1304047,137762261,eatout,1,False,1,Home,41,41,,18.0,WALK,-0.24717231287322586
1102098305,3360055,1304047,137762288,shopping,1,True,1,shopping,74,41,,10.0,WALK_LOC,-0.9838940573784453
1102098309,3360055,1304047,137762288,shopping,1,False,2,shopping,72,74,10.379081715129072,17.0,WALK_LOC,-0.5663654562275859
1102098310,3360055,1304047,137762288,shopping,2,False,2,Home,41,72,,17.0,TNC_SINGLE,-1.0478021708987124
1102098313,3360055,1304047,137762289,shopping,1,True,1,shopping,25,41,,17.0,WALK,-0.7873014764623678
1102098317,3360055,1304047,137762289,shopping,1,False,1,Home,41,25,,17.0,WALK,-0.7873014764623678
1102098441,3360056,1304047,137762305,escort,1,True,1,escort,50,41,,19.0,SHARED2FREE,0.4295111055729178
1102098445,3360056,1304047,137762305,escort,1,False,1,Home,41,50,,20.0,DRIVEALONEFREE,0.26940245674536833
1102098569,3360056,1304047,137762321,othdiscr,1,True,4,othmaint,88,41,16.07112319664623,14.0,SHARED3FREE,0.38831878480835996
1102098570,3360056,1304047,137762321,othdiscr,2,True,4,escort,21,88,15.221374690401293,15.0,SHARED3FREE,0.28253651929243445
1102098571,3360056,1304047,137762321,othdiscr,3,True,4,eatout,11,21,15.660029059848387,15.0,DRIVEALONEFREE,0.7134718487692776
1102098572,3360056,1304047,137762321,othdiscr,4,True,4,othdiscr,109,11,,15.0,SHARED3FREE,0.7002691134378625
1102098573,3360056,1304047,137762321,othdiscr,1,False,1,Home,41,109,,16.0,SHARED2FREE,0.2706327950298589
1102098593,3360056,1304047,137762324,othmaint,1,True,1,othmaint,5,41,,17.0,WALK,-2.0985911573730442
1102098597,3360056,1304047,137762324,othmaint,1,False,1,Home,41,5,,17.0,WALK,-2.831137210222888
1102098633,3360056,1304047,137762329,shopping,1,True,1,shopping,45,41,,9.0,DRIVEALONEFREE,-0.04201907671354841
1102098637,3360056,1304047,137762329,shopping,1,False,1,Home,41,45,,10.0,DRIVEALONEFREE,-0.26934118027108545
1102540409,3361403,1302956,137817551,othmaint,1,True,1,othmaint,90,41,,12.0,WALK_LOC,-0.7564413320433621
1102540413,3361403,1302956,137817551,othmaint,1,False,1,Home,41,90,,13.0,WALK_LRF,-0.4216758820005487
1102541761,3361407,1302956,137817720,shopping,1,True,2,eatout,106,41,9.240141421614117,8.0,WALK_LOC,-1.2835188530903887
1102541762,3361407,1302956,137817720,shopping,2,True,2,shopping,101,106,,8.0,WALK_LOC,-0.21679588654297466
1102541765,3361407,1302956,137817720,shopping,1,False,2,eatout,5,101,8.39151390239967,18.0,WALK_LOC,-1.460920423649682
1102541766,3361407,1302956,137817720,shopping,2,False,2,Home,41,5,,21.0,WALK_LOC,-1.5249131965080243
1102543033,3361411,1302956,137817879,othmaint,1,True,1,othmaint,23,41,,10.0,WALK_LRF,0.6589333878880297
1102543037,3361411,1302956,137817879,othmaint,1,False,1,Home,41,23,,17.0,WALK_LRF,0.6684830840663449
1105740745,3371160,1309135,138217593,shopping,1,True,1,shopping,26,36,,10.0,WALK,-0.12228623395785583
1105740749,3371160,1309135,138217593,shopping,1,False,1,Home,36,26,,13.0,WALK,-0.12228612019818448
1117437553,3406821,1328763,139679694,shopping,1,True,1,shopping,5,28,,11.0,WALK,-0.6709044340549597
1117437557,3406821,1328763,139679694,shopping,1,False,1,Home,28,5,,11.0,WALK,-0.827141571455013
1127114825,3436325,1347202,140889353,othmaint,1,True,1,othmaint,109,7,,8.0,TNC_SINGLE,1.2249780611504955
1127114829,3436325,1347202,140889353,othmaint,1,False,2,eatout,5,109,17.779840477820414,15.0,WALK_LOC,0.868103750114738
1127114830,3436325,1347202,140889353,othmaint,2,False,2,Home,7,5,,15.0,TNC_SINGLE,1.2940832540087703
1128650001,3441006,1350302,141081250,atwork,1,True,1,atwork,5,13,,12.0,WALK,-0.32905550073134954
1128650005,3441006,1350302,141081250,atwork,1,False,1,Work,13,5,,13.0,WALK,-0.3816966343631302
1128650281,3441006,1350302,141081285,work,1,True,1,work,13,9,,8.0,WALK_LRF,-0.15247190785049905
1128650285,3441006,1350302,141081285,work,1,False,1,Home,9,13,,17.0,WALK_LRF,-0.17753617988803422
1130134201,3445531,1352947,141266775,atwork,1,True,1,atwork,5,12,,11.0,WALK,-0.17803766888568065
1130134205,3445531,1352947,141266775,atwork,1,False,1,Work,12,5,,11.0,WALK,-0.3734792827320405
1130134481,3445531,1352947,141266810,work,1,True,1,work,12,9,,6.0,WALK_LRF,0.00918149156538256
1130134485,3445531,1352947,141266810,work,1,False,1,Home,9,12,,11.0,WALK_LRF,0.08191582931880712
1132916577,3454013,1358498,141614572,work,1,True,1,work,4,43,,9.0,BIKE,-1.5799914011177887
1132916581,3454013,1358498,141614572,work,1,False,2,work,9,4,12.003127727149588,17.0,BIKE,-0.949865208349101
1132916582,3454013,1358498,141614572,work,2,False,2,Home,43,9,,18.0,BIKE,-1.3808075521193481
