tour_id,person_id,tour_type,tour_type_count,tour_type_num,tour_num,tour_count,tour_category,number_of_participants,destination,origin,household_id,tdd,start,end,duration,composition,destination_logsum,tour_mode,mode_choice_logsum,atwork_subtour_frequency,parent_tour_id,stop_frequency,primary_purpose
39830834,971483,school,1,1,1,1,mandatory,1,811.0,801.0,385159,135.0,14.0,14.0,0.0,,,DRIVEALONEFREE,-1.39128211296959,,,0out_0in,univ
40218702,980943,work,1,1,1,1,mandatory,1,810.0,781.0,388640,110.0,11.0,22.0,11.0,,,DRIVEALONEFREE,-0.5389323257952503,no_subtours,,1out_1in,work
40218825,980946,work,1,1,1,1,mandatory,1,412.0,781.0,388640,46.0,7.0,16.0,9.0,,,SHARED2FREE,-0.7181167137070746,no_subtours,,0out_0in,work
40218948,980949,work,1,1,1,1,mandatory,1,969.0,781.0,388640,67.0,8.0,21.0,13.0,,,SHARED3FREE,-1.2971878418593947,eat,,0out_1in,work
40985566,999647,work,1,1,1,1,mandatory,1,773.0,787.0,395517,47.0,7.0,17.0,10.0,,,DRIVEALONEFREE,-0.06663104697981007,no_subtours,,0out_0in,work
40986796,999677,work,2,1,1,2,mandatory,1,788.0,787.0,395736,58.0,8.0,12.0,4.0,,,DRIVEALONEFREE,0.15602859171711927,no_subtours,,0out_0in,work
40986797,999677,work,2,2,2,2,mandatory,1,788.0,787.0,395736,141.0,14.0,20.0,6.0,,,WALK_LOC,0.15602855745256394,no_subtours,,0out_0in,work
40986870,999679,school,1,1,1,1,mandatory,1,787.0,787.0,395736,46.0,7.0,16.0,9.0,,,SHARED3FREE,-0.15266852722081403,,,0out_0in,school
40986911,999680,school,1,1,1,1,mandatory,1,801.0,787.0,395736,61.0,8.0,15.0,7.0,,,SHARED3FREE,-1.0000889122327188,,,0out_0in,school
42660326,1040495,school,1,1,1,1,mandatory,1,802.0,769.0,407821,61.0,8.0,15.0,7.0,,,SHARED3FREE,-1.4957093184873294,,,0out_1in,school
42660416,1040497,work,1,1,1,1,mandatory,1,2.0,769.0,407821,47.0,7.0,17.0,10.0,,,DRIVE_HVY,-2.0959680592860956,no_subtours,,0out_0in,work
43379466,1058035,school,1,1,1,1,mandatory,1,776.0,774.0,413977,46.0,7.0,16.0,9.0,,,WALK,-0.6722684460114304,,,0out_0in,school
43379548,1058037,school,1,1,1,1,mandatory,1,768.0,774.0,413977,27.0,6.0,14.0,8.0,,,SHARED3FREE,-1.624918267222359,,,0out_0in,school
43379630,1058039,school,1,1,1,1,mandatory,1,774.0,774.0,413977,78.0,9.0,17.0,8.0,,,SHARED3FREE,-0.017413650255994863,,,0out_0in,school
43584679,1063040,work,1,1,1,1,mandatory,1,744.0,776.0,415797,11.0,5.0,16.0,11.0,,,DRIVEALONEFREE,-0.8867529191672664,eat,,0out_2in,work
43584843,1063044,work,1,1,1,1,mandatory,1,763.0,776.0,415797,14.0,5.0,19.0,14.0,,,SHARED2FREE,3.411680619952261e-05,business1,,0out_1in,work
44292093,1080294,work,1,1,1,1,mandatory,1,769.0,778.0,421959,64.0,8.0,18.0,10.0,,,DRIVEALONEFREE,-0.6847034090562976,eat,,1out_0in,work
44323007,1081048,work,1,1,1,1,mandatory,1,369.0,778.0,422457,15.0,5.0,20.0,15.0,,,DRIVEALONEFREE,-1.615336427804489,no_subtours,,2out_1in,work
44378767,1082408,work,1,1,1,1,mandatory,1,520.0,778.0,423641,13.0,5.0,18.0,13.0,,,DRIVEALONEFREE,-2.6094100514205176,eat,,1out_1in,work
47830844,1166605,work,1,1,1,1,mandatory,1,839.0,753.0,451951,46.0,7.0,16.0,9.0,,,DRIVEALONEFREE,-0.9388366237919369,eat,,0out_1in,work
47830918,1166607,school,1,1,1,1,mandatory,1,1178.0,753.0,451951,45.0,7.0,15.0,8.0,,,SHARED3FREE,-5.907053438689095,,,0out_0in,school
47831000,1166609,school,1,1,1,1,mandatory,1,759.0,753.0,451951,45.0,7.0,15.0,8.0,,,SHARED3FREE,-1.250953508460725,,,0out_0in,school
48631205,1186126,work,1,1,1,2,mandatory,1,349.0,748.0,457541,118.0,12.0,18.0,6.0,,,SHARED3FREE,-1.1489785707313427,no_subtours,,1out_0in,work
48631197,1186126,school,1,1,2,2,mandatory,1,754.0,748.0,457541,174.0,18.0,23.0,5.0,,,DRIVEALONEFREE,-0.5737145853297666,,,3out_2in,univ
50658491,1235572,work,1,1,1,1,mandatory,1,730.0,730.0,474331,30.0,6.0,17.0,11.0,,,SHARED2FREE,0.31734445960729957,no_subtours,,0out_0in,work
50818309,1239470,work,1,1,1,1,mandatory,1,767.0,730.0,473857,32.0,6.0,19.0,13.0,,,DRIVEALONEFREE,-5.899338439496956,eat,,0out_0in,work
51038725,1244846,work,1,1,1,1,mandatory,1,947.0,731.0,477972,76.0,9.0,15.0,6.0,,,DRIVEALONEFREE,-0.9971277241138383,no_subtours,,1out_1in,work
51038758,1244847,school,1,1,1,1,mandatory,1,732.0,731.0,477972,36.0,6.0,23.0,17.0,,,WALK,1.7814183595099986,,,0out_3in,school
51038807,1244848,work,1,1,1,2,mandatory,1,737.0,731.0,477972,43.0,7.0,13.0,6.0,,,SHARED3FREE,0.3329482314597619,no_subtours,,0out_0in,work
51038799,1244848,school,1,1,2,2,mandatory,1,732.0,731.0,477972,162.0,17.0,17.0,0.0,,,WALK,2.1903154694896156,,,0out_0in,school
51247661,1249942,work,1,1,1,1,mandatory,1,734.0,732.0,479575,62.0,8.0,16.0,8.0,,,SHARED3FREE,-0.013857279594515173,eat,,0out_0in,work
51740973,1261974,work,1,1,1,1,mandatory,1,22.0,734.0,483730,49.0,7.0,19.0,12.0,,,DRIVE_HVY,-2.2228136642923215,no_subtours,,0out_0in,work
51795495,1263304,school,1,1,1,1,mandatory,1,734.0,734.0,484027,45.0,7.0,15.0,8.0,,,SHARED3FREE,-0.4556989797190479,,,0out_0in,school
51795536,1263305,school,1,1,1,1,mandatory,1,734.0,734.0,484027,62.0,8.0,16.0,8.0,,,SHARED3FREE,-0.4556989797190479,,,0out_0in,school
51795577,1263306,school,1,1,1,1,mandatory,1,1174.0,734.0,484027,46.0,7.0,16.0,9.0,,,SHARED3FREE,-1.5401073267164054,,,1out_0in,school
52769491,1287060,school,1,1,1,1,mandatory,1,740.0,740.0,492838,61.0,8.0,15.0,7.0,,,SHARED3FREE,-0.127332996566772,,,0out_0in,school
52769581,1287062,work,1,1,1,1,mandatory,1,728.0,740.0,492838,81.0,9.0,20.0,11.0,,,DRIVEALONEFREE,-0.3691030678735468,eat,,0out_2in,work
53107872,1295313,work,1,1,1,1,mandatory,1,715.0,738.0,495910,33.0,6.0,20.0,14.0,,,DRIVEALONEFREE,-0.768620977867688,no_subtours,,0out_0in,work
53107913,1295314,work,1,1,1,2,mandatory,1,736.0,738.0,495910,58.0,8.0,12.0,4.0,,,DRIVEALONEFREE,-0.04955027081418459,no_subtours,,0out_0in,work
53107905,1295314,school,1,1,2,2,mandatory,1,720.0,738.0,495910,154.0,16.0,16.0,0.0,,,DRIVEALONEFREE,-1.8557310391927475,,,0out_0in,univ
53180524,1297085,work,1,1,1,1,mandatory,1,735.0,739.0,496147,65.0,8.0,19.0,11.0,,,DRIVEALONEFREE,-0.1423810885597077,no_subtours,,1out_0in,work
53421850,1302971,work,1,1,1,1,mandatory,1,411.0,746.0,498907,64.0,8.0,18.0,10.0,,,DRIVEALONEFREE,-0.9143172583696828,no_subtours,,0out_1in,work
54795842,1336483,work,2,1,1,2,mandatory,1,756.0,743.0,510758,47.0,7.0,17.0,10.0,,,DRIVEALONEFREE,-1.055141948365486,no_subtours,,0out_1in,work
54795843,1336483,work,2,2,2,2,mandatory,1,756.0,743.0,510758,166.0,17.0,21.0,4.0,,,DRIVEALONEFREE,-0.7927854953969956,no_subtours,,0out_0in,work
55060292,1342933,work,1,1,1,1,mandatory,1,730.0,729.0,513390,47.0,7.0,17.0,10.0,,,SHARED3FREE,-0.27821265366008474,eat,,0out_0in,work
55060333,1342934,work,1,1,1,1,mandatory,1,1175.0,729.0,513390,96.0,10.0,21.0,11.0,,,DRIVEALONEFREE,-0.7917186341846553,eat,,0out_0in,work
56313826,1373507,work,1,1,1,1,mandatory,1,739.0,728.0,523743,28.0,6.0,15.0,9.0,,,DRIVEALONEFREE,-0.6512066581802665,eat,,1out_0in,work
56313908,1373509,work,1,1,1,1,mandatory,1,946.0,728.0,523743,28.0,6.0,15.0,9.0,,,DRIVE_HVY,-2.5935060728809955,no_subtours,,0out_0in,work
56313990,1373511,work,1,1,1,1,mandatory,1,728.0,728.0,523743,47.0,7.0,17.0,10.0,,,WALK,1.660479128102616,no_subtours,,0out_0in,work
57364197,1399126,school,1,1,1,1,mandatory,1,720.0,718.0,533653,116.0,12.0,16.0,4.0,,,DRIVEALONEFREE,-0.3932938057402169,,,0out_0in,univ
57364246,1399127,work,1,1,1,1,mandatory,1,730.0,718.0,533653,105.0,11.0,17.0,6.0,,,SHARED2PAY,-0.39834648669200545,no_subtours,,0out_0in,work
57364320,1399129,school,1,1,1,1,mandatory,1,720.0,718.0,533653,181.0,20.0,21.0,1.0,,,DRIVEALONEFREE,-0.3944415886280299,,,0out_0in,univ
57463261,1401542,work,1,1,1,1,mandatory,1,724.0,718.0,535223,30.0,6.0,17.0,11.0,,,SHARED2FREE,-0.15198404513744745,no_subtours,,0out_0in,work
57463343,1401544,work,1,1,1,1,mandatory,1,715.0,718.0,535223,132.0,13.0,21.0,8.0,,,SHARED2FREE,-0.023966312921089226,no_subtours,,0out_0in,work
58248116,1420685,school,1,1,1,1,mandatory,1,726.0,726.0,542072,59.0,8.0,13.0,5.0,,,WALK,0.09857796666580577,,,0out_0in,school
59167754,1443115,work,1,1,1,1,mandatory,1,1121.0,1121.0,550207,32.0,6.0,19.0,13.0,,,WALK,0.08825857196132746,business1,,0out_0in,work
59285916,1445997,work,1,1,1,1,mandatory,1,1103.0,1129.0,551766,63.0,8.0,17.0,9.0,,,SHARED3FREE,-1.0136807989917065,no_subtours,,0out_0in,work
59383775,1448384,school,1,1,1,1,mandatory,1,1129.0,1129.0,552944,62.0,8.0,16.0,8.0,,,DRIVEALONEFREE,-0.05718070361632215,,,0out_1in,school
59383865,1448386,work,1,1,1,1,mandatory,1,1145.0,1129.0,552944,52.0,7.0,22.0,15.0,,,DRIVEALONEFREE,-0.1333246021246235,no_subtours,,0out_0in,work
59383947,1448388,work,1,1,1,1,mandatory,1,1168.0,1129.0,552944,9.0,5.0,14.0,9.0,,,DRIVEALONEFREE,-0.5740362919315491,no_subtours,,2out_1in,work
59384021,1448390,school,1,1,1,1,mandatory,1,1127.0,1129.0,552944,146.0,15.0,16.0,1.0,,,DRIVEALONEFREE,0.0005718979639235708,,,0out_1in,univ
60853379,1484228,school,1,1,1,1,mandatory,1,1109.0,1109.0,567082,62.0,8.0,16.0,8.0,,,WALK,16.619816310897516,,,0out_0in,school
60853420,1484229,school,1,1,1,1,mandatory,1,1112.0,1109.0,567082,142.0,14.0,21.0,7.0,,,BIKE,8.94629586667422,,,0out_0in,school
60853461,1484230,school,1,1,1,1,mandatory,1,1109.0,1109.0,567082,45.0,7.0,15.0,8.0,,,WALK,16.619816310897516,,,0out_0in,school
62220409,1517570,work,1,1,1,1,mandatory,1,1146.0,1147.0,580373,46.0,7.0,16.0,9.0,,,DRIVEALONEFREE,-0.4468980336463428,no_subtours,,0out_0in,work
62728071,1529952,work,1,1,1,1,mandatory,1,208.0,1115.0,584707,46.0,7.0,16.0,9.0,,,SHARED2FREE,-5.444765388183562,no_subtours,,0out_0in,work
63624610,1551819,school,1,1,1,1,mandatory,1,1119.0,1118.0,592040,61.0,8.0,15.0,7.0,,,WALK,-0.5546181612773572,,,0out_0in,school
64766058,1579659,work,1,1,1,1,mandatory,1,1145.0,1135.0,603635,63.0,8.0,17.0,9.0,,,SHARED3FREE,0.07628924200230569,eat,,0out_0in,work
65353211,1593980,school,1,1,1,1,mandatory,1,939.0,1141.0,609575,161.0,16.0,23.0,7.0,,,SHARED3FREE,-3.1239855842162405,,,0out_0in,school
65353252,1593981,school,2,1,1,2,mandatory,1,1141.0,1141.0,609575,61.0,8.0,15.0,7.0,,,SHARED3FREE,-0.2559716373511045,,,0out_0in,school
65353253,1593981,school,2,2,2,2,mandatory,1,1141.0,1141.0,609575,170.0,18.0,19.0,1.0,,,WALK,-0.25324342633971847,,,0out_1in,school
66243288,1615689,work,1,1,1,1,mandatory,1,1173.0,1149.0,620286,46.0,7.0,16.0,9.0,,,DRIVEALONEFREE,-0.6302668617289175,eat,,0out_0in,work
67127740,1637261,work,1,1,1,1,mandatory,1,751.0,1172.0,628781,24.0,6.0,11.0,5.0,,,DRIVEALONEFREE,-1.0276339216003536,no_subtours,,0out_0in,work
67190839,1638800,work,1,1,1,1,mandatory,1,732.0,1172.0,629198,16.0,5.0,21.0,16.0,,,DRIVEALONEFREE,-0.28595402709669915,eat,,2out_2in,work
67362547,1642988,work,1,1,1,1,mandatory,1,742.0,1173.0,630604,80.0,9.0,19.0,10.0,,,DRIVEALONEFREE,-0.3170911732285951,no_subtours,,1out_1in,work
67362662,1642991,school,1,1,1,1,mandatory,1,1173.0,1173.0,630604,64.0,8.0,18.0,10.0,,,SHARED3FREE,0.10963572965006668,,,3out_1in,school
67362785,1642994,school,1,1,1,1,mandatory,1,1167.0,1173.0,630604,45.0,7.0,15.0,8.0,,,SHARED3FREE,-1.6948553500270567,,,0out_0in,school
67362916,1642997,work,1,1,1,1,mandatory,1,827.0,1173.0,630604,47.0,7.0,17.0,10.0,,,DRIVEALONEFREE,-0.9352591721597748,no_subtours,,0out_0in,work
67779599,1653160,work,1,1,1,1,mandatory,1,1269.0,1169.0,634444,47.0,7.0,17.0,10.0,,,SHARED3FREE,-2.845531003047671,eat,,0out_0in,work
67779640,1653161,work,1,1,1,1,mandatory,1,730.0,1169.0,634444,95.0,10.0,20.0,10.0,,,DRIVEALONEFREE,-0.6120999030709341,eat,,0out_0in,work
68374665,1667674,school,1,1,1,1,mandatory,1,1175.0,1175.0,640671,47.0,7.0,17.0,10.0,,,WALK,2.2498352905020647,,,0out_0in,school
68374919,1667680,work,1,1,1,1,mandatory,1,1152.0,1175.0,640671,29.0,6.0,16.0,10.0,,,SHARED2FREE,-1.4356348114786162,eat,,0out_0in,work
68375165,1667686,work,1,1,1,1,mandatory,1,1005.0,1175.0,640671,30.0,6.0,17.0,11.0,,,SHARED3FREE,-2.3136058174804233,eat,,0out_0in,work
68587619,1672868,school,1,1,1,1,mandatory,1,729.0,1175.0,641890,45.0,7.0,15.0,8.0,,,SHARED2FREE,-3.10244933427075,,,0out_1in,school
68587783,1672872,school,1,1,1,1,mandatory,1,1173.0,1175.0,641890,62.0,8.0,16.0,8.0,,,WALK,-0.4027729974224882,,,0out_0in,school
69370235,1691956,work,1,1,1,1,mandatory,1,116.0,1050.0,649741,41.0,7.0,11.0,4.0,,,WALK_HVY,-3.050581349069911,no_subtours,,0out_0in,work
69683229,1699590,work,1,1,1,1,mandatory,1,109.0,1049.0,652730,45.0,7.0,15.0,8.0,,,DRIVE_HVY,-2.7609501916821753,no_subtours,,0out_0in,work
69683262,1699591,school,2,1,1,2,mandatory,1,1036.0,1049.0,652730,58.0,8.0,12.0,4.0,,,SHARED3FREE,-1.0321027187728218,,,0out_0in,school
69683263,1699591,school,2,2,2,2,mandatory,1,1036.0,1049.0,652730,155.0,16.0,17.0,1.0,,,SHARED2FREE,-0.959045178843372,,,0out_0in,school
69683303,1699592,school,1,1,1,1,mandatory,1,1040.0,1049.0,652730,88.0,10.0,13.0,3.0,,,WALK,-0.496450965034855,,,0out_0in,school
69683352,1699593,work,1,1,1,1,mandatory,1,106.0,1049.0,652730,47.0,7.0,17.0,10.0,,,DRIVE_HVY,-1.953629657774716,eat,,0out_0in,work
69893477,1704718,work,1,1,1,1,mandatory,1,1241.0,1053.0,654577,46.0,7.0,16.0,9.0,,,SHARED3FREE,-0.9565453381845066,no_subtours,,0out_2in,work
69893723,1704724,work,1,1,1,1,mandatory,1,875.0,1053.0,654577,47.0,7.0,17.0,10.0,,,SHARED2FREE,-0.7988892613027357,eat,,0out_0in,work
69893838,1704727,school,1,1,1,1,mandatory,1,988.0,1053.0,654577,45.0,7.0,15.0,8.0,,,SHARED2FREE,-0.5502556327695931,,,0out_0in,school
69893961,1704730,school,1,1,1,1,mandatory,1,1007.0,1053.0,654577,44.0,7.0,14.0,7.0,,,WALK_HVY,-0.389767530125983,,,0out_0in,school
69894092,1704733,work,1,1,1,1,mandatory,1,1027.0,1053.0,654577,10.0,5.0,15.0,10.0,,,WALK_HVY,0.16659652450304097,no_subtours,,0out_1in,work
70102372,1709813,work,1,1,1,1,mandatory,1,1063.0,1051.0,657148,121.0,12.0,21.0,9.0,,,DRIVEALONEFREE,0.08221811359989113,eat,,0out_1in,work
70102495,1709816,work,1,1,1,1,mandatory,1,1152.0,1051.0,657148,31.0,6.0,18.0,12.0,,,DRIVEALONEFREE,-1.117350960835243,no_subtours,,0out_0in,work
70197492,1712133,work,1,1,1,1,mandatory,1,12.0,1051.0,657774,64.0,8.0,18.0,10.0,,,DRIVE_HVY,-0.6274011047348544,no_subtours,,0out_0in,work
70197574,1712135,work,1,1,1,1,mandatory,1,1065.0,1051.0,657774,125.0,13.0,14.0,1.0,,,DRIVEALONEFREE,0.2007716725059246,no_subtours,,1out_0in,work
70555668,1720869,work,1,1,1,1,mandatory,1,1005.0,1040.0,661890,47.0,7.0,17.0,10.0,,,DRIVEALONEFREE,-0.8277240509485914,eat,,0out_0in,work
70951638,1730527,school,1,1,1,1,mandatory,1,1069.0,1081.0,666369,61.0,8.0,15.0,7.0,,,SHARED3FREE,-1.0209389053554774,,,0out_0in,school
70952089,1730538,school,1,1,1,1,mandatory,1,1082.0,1081.0,666369,61.0,8.0,15.0,7.0,,,SHARED3FREE,-0.7805494528924072,,,0out_0in,school
70952540,1730549,school,1,1,1,1,mandatory,1,1067.0,1081.0,666369,45.0,7.0,15.0,8.0,,,SHARED3FREE,-1.654428395423599,,,0out_0in,school
70952999,1730560,work,1,1,1,1,mandatory,1,1073.0,1081.0,666369,7.0,5.0,12.0,7.0,,,SHARED3FREE,-0.08521689866914695,no_subtours,,0out_1in,work
71073908,1733509,work,1,1,1,1,mandatory,1,1003.0,1069.0,668119,46.0,7.0,16.0,9.0,,,WALK_HVY,-0.4130100617645537,no_subtours,,0out_0in,work
71073941,1733510,school,1,1,1,1,mandatory,1,1068.0,1069.0,668119,45.0,7.0,15.0,8.0,,,SHARED3FREE,-1.168942439305407,,,0out_0in,school
71073982,1733511,school,1,1,1,1,mandatory,1,1067.0,1069.0,668119,44.0,7.0,14.0,7.0,,,WALK_LOC,-0.7620370186304257,,,1out_0in,school
71375422,1740863,work,1,1,1,1,mandatory,1,1129.0,1083.0,669468,48.0,7.0,18.0,11.0,,,DRIVEALONEFREE,-1.3883562918405266,business1,,0out_0in,work
71375619,1740868,school,1,1,1,1,mandatory,1,1083.0,1083.0,669468,63.0,8.0,17.0,9.0,,,WALK,-0.27893917796677575,,,0out_0in,school
71375832,1740873,work,1,1,1,1,mandatory,1,1062.0,1083.0,669468,46.0,7.0,16.0,9.0,,,DRIVEALONEFREE,-0.7289688463639006,no_subtours,,0out_1in,work
71376029,1740878,school,1,1,1,1,mandatory,1,152.0,1083.0,669468,56.0,8.0,10.0,2.0,,,SHARED3FREE,-6.67193409475303,,,0out_1in,school
72126985,1759194,school,1,1,1,1,mandatory,1,734.0,1170.0,676619,45.0,7.0,15.0,8.0,,,SHARED3FREE,-1.646715807331853,,,0out_0in,school
72127198,1759199,work,1,1,1,1,mandatory,1,672.0,1170.0,676619,34.0,6.0,21.0,15.0,,,DRIVEALONEFREE,-2.092285129520299,no_subtours,,0out_3in,work
72127403,1759204,work,1,1,1,1,mandatory,1,756.0,1170.0,676619,30.0,6.0,17.0,11.0,,,SHARED2FREE,-1.0986024377729686,eat,,0out_0in,work
72127600,1759209,school,1,1,1,1,mandatory,1,627.0,1170.0,676619,46.0,7.0,16.0,9.0,,,SHARED3FREE,-4.645003979735388,,,0out_0in,school
72521085,1768806,work,1,1,1,1,mandatory,1,1170.0,1161.0,679999,49.0,7.0,19.0,12.0,,,DRIVEALONEFREE,-0.7203538371408096,eat,,0out_0in,work
72977128,1779929,work,1,1,1,1,mandatory,1,1175.0,1164.0,684002,46.0,7.0,16.0,9.0,,,DRIVEALONEFREE,-0.4752818331704271,no_subtours,,0out_1in,work
73106442,1783083,work,1,1,1,1,mandatory,1,1168.0,1165.0,685361,10.0,5.0,15.0,10.0,,,SHARED3FREE,-0.5193187985272804,no_subtours,,0out_0in,work
73106483,1783084,work,1,1,1,1,mandatory,1,1145.0,1165.0,685361,64.0,8.0,18.0,10.0,,,DRIVEALONEFREE,-0.8903517237363547,no_subtours,,0out_1in,work
73106516,1783085,school,1,1,1,1,mandatory,1,1161.0,1165.0,685361,61.0,8.0,15.0,7.0,,,SHARED3FREE,-1.1719497631148872,,,0out_0in,school
73143998,1783999,work,1,1,1,1,mandatory,1,13.0,1165.0,685754,31.0,6.0,18.0,12.0,,,SHARED2FREE,-1.388003805687487,no_subtours,,0out_2in,work
73144080,1784001,work,1,1,1,1,mandatory,1,752.0,1165.0,685754,11.0,5.0,16.0,11.0,,,DRIVEALONEFREE,-0.8983060015355753,no_subtours,,1out_1in,work
73309310,1788031,work,1,1,1,1,mandatory,1,729.0,1165.0,686770,34.0,6.0,21.0,15.0,,,DRIVEALONEFREE,-0.5151038244893552,eat,,0out_0in,work
73309474,1788035,work,1,1,1,1,mandatory,1,412.0,1165.0,686770,47.0,7.0,17.0,10.0,,,DRIVEALONEFREE,-1.965335403822368,no_subtours,,0out_0in,work
73309630,1788039,school,1,1,1,1,mandatory,1,1176.0,1165.0,686770,119.0,12.0,19.0,7.0,,,SHARED2FREE,-1.2442665611387114,,,0out_2in,school
73309794,1788043,school,1,1,1,1,mandatory,1,1176.0,1165.0,686770,45.0,7.0,15.0,8.0,,,SHARED3FREE,-1.2321647596828376,,,0out_0in,school
73496229,1792590,work,2,1,1,2,mandatory,1,971.0,1166.0,688810,158.0,16.0,20.0,4.0,,,DRIVE_HVY,-3.1365643015897446,no_subtours,,0out_0in,work
73496230,1792590,work,2,2,2,2,mandatory,1,971.0,1166.0,688810,180.0,20.0,20.0,0.0,,,DRIVEALONEFREE,-2.4246714272112526,no_subtours,,1out_0in,work
73496270,1792591,work,1,1,1,1,mandatory,1,810.0,1166.0,688810,52.0,7.0,22.0,15.0,,,DRIVEALONEFREE,-2.956255661738931,maint,,0out_0in,work
75643809,1844970,work,1,1,1,1,mandatory,1,1127.0,1158.0,711977,65.0,8.0,19.0,11.0,,,SHARED2FREE,-0.48068043403140764,eat,,0out_1in,work
75643850,1844971,work,1,1,1,1,mandatory,1,166.0,1158.0,711977,50.0,7.0,20.0,13.0,,,DRIVE_HVY,-1.386043917509936,no_subtours,,0out_0in,work
76209486,1858767,work,1,1,1,1,mandatory,1,1062.0,1155.0,717252,47.0,7.0,17.0,10.0,,,DRIVEALONEFREE,-1.3070287171928487,no_subtours,,0out_0in,work
76209527,1858768,work,1,1,1,1,mandatory,1,41.0,1155.0,717252,62.0,8.0,16.0,8.0,,,DRIVE_HVY,-2.3044066600893554,no_subtours,,0out_0in,work
76209609,1858770,work,1,1,1,1,mandatory,1,189.0,1155.0,717252,121.0,12.0,21.0,9.0,,,DRIVEALONEFREE,-2.6437592750442382,eat,,0out_0in,work
78561000,1916121,work,1,1,1,1,mandatory,1,1145.0,1176.0,736094,63.0,8.0,17.0,9.0,,,SHARED3FREE,-1.9067545625081683,no_subtours,,0out_1in,work
78561123,1916124,work,1,1,1,1,mandatory,1,742.0,1176.0,736094,44.0,7.0,14.0,7.0,,,SHARED3FREE,-1.2074541542866428,no_subtours,,0out_0in,work
78561238,1916127,school,1,1,1,1,mandatory,1,1176.0,1176.0,736094,64.0,8.0,18.0,10.0,,,SHARED3FREE,-1.164216883369676,,,0out_1in,school
78706673,1919674,work,1,1,1,1,mandatory,1,1242.0,1176.0,736040,47.0,7.0,17.0,10.0,,,DRIVEALONEFREE,-1.8196386205586803,no_subtours,,0out_0in,work
78706993,1919682,school,1,1,1,1,mandatory,1,1176.0,1176.0,736040,26.0,6.0,13.0,7.0,,,SHARED3FREE,-0.9146001874849974,,,0out_0in,school
79470134,1938295,work,1,1,1,1,mandatory,1,1062.0,1176.0,740835,48.0,7.0,18.0,11.0,,,DRIVEALONEFREE,-4.042269843846774,no_subtours,,0out_0in,work
79470208,1938297,school,1,1,1,1,mandatory,1,1176.0,1176.0,740835,46.0,7.0,16.0,9.0,,,SHARED3FREE,-1.1734475402115208,,,0out_0in,school
79470290,1938299,school,1,1,1,1,mandatory,1,1161.0,1176.0,740835,63.0,8.0,17.0,9.0,,,SHARED2FREE,-2.95653647053105,,,0out_3in,school
79741636,1944917,work,1,1,1,1,mandatory,1,1122.0,1098.0,743386,16.0,5.0,21.0,16.0,,,SHARED2FREE,-1.6214653261311363,no_subtours,,0out_0in,work
81651736,1991505,school,1,1,1,1,mandatory,1,1082.0,1082.0,761226,46.0,7.0,16.0,9.0,,,WALK,-0.11746013844946872,,,0out_1in,school
82420568,2010257,school,1,1,1,1,mandatory,1,1086.0,1086.0,768723,61.0,8.0,15.0,7.0,,,SHARED3FREE,-0.2878585736255501,,,0out_0in,school
82500731,2012212,work,1,1,1,1,mandatory,1,1097.0,1086.0,769110,27.0,6.0,14.0,8.0,,,SHARED3FREE,-1.702182549995572,no_subtours,,0out_0in,work
82504216,2012297,work,1,1,1,1,mandatory,1,1055.0,1086.0,769677,11.0,5.0,16.0,11.0,,,DRIVEALONEFREE,-1.33973529979322,no_subtours,,1out_1in,work
83943234,2047395,work,1,1,1,1,mandatory,1,343.0,1080.0,782709,65.0,8.0,19.0,11.0,,,DRIVEALONEFREE,-10.686982562721758,eat,,0out_0in,work
85093038,2075439,work,1,1,1,1,mandatory,1,1076.0,1073.0,792539,63.0,8.0,17.0,9.0,,,SHARED3FREE,-0.06870418294032844,no_subtours,,0out_0in,work
85093079,2075440,work,1,1,1,1,mandatory,1,947.0,1073.0,792539,48.0,7.0,18.0,11.0,,,DRIVEALONEFREE,-1.101757040275287,business1,,0out_0in,work
85532107,2086148,work,1,1,1,1,mandatory,1,209.0,1067.0,795605,63.0,8.0,17.0,9.0,,,DRIVEALONEFREE,-2.77139579449794,no_subtours,,1out_0in,work
86010651,2097820,school,1,1,1,1,mandatory,1,1072.0,1075.0,799627,156.0,16.0,18.0,2.0,,,TNC_SINGLE,0.2124011605630857,,,0out_3in,univ
86010864,2097825,work,1,1,1,1,mandatory,1,1066.0,1075.0,799627,67.0,8.0,21.0,13.0,,,DRIVEALONEFREE,0.33890439640838144,no_subtours,,0out_1in,work
86011061,2097830,school,1,1,1,1,mandatory,1,995.0,1075.0,799627,106.0,11.0,18.0,7.0,,,SHARED3FREE,-1.7116143262226373,,,1out_0in,school
86606594,2112355,work,1,1,1,1,mandatory,1,1122.0,1065.0,805084,65.0,8.0,19.0,11.0,,,DRIVEALONEFREE,-1.0870796773039797,eat,,1out_3in,work
86915849,2119898,school,1,1,1,1,mandatory,1,1072.0,1056.0,807657,155.0,16.0,17.0,1.0,,,DRIVEALONEFREE,-0.960991702912268,,,0out_0in,univ
86916013,2119902,school,1,1,1,1,mandatory,1,1083.0,1056.0,807657,58.0,8.0,12.0,4.0,,,SHARED2FREE,-2.082616223362551,,,0out_0in,school
87365209,2130858,school,1,1,1,1,mandatory,1,1061.0,1063.0,810604,62.0,8.0,16.0,8.0,,,WALK,-0.23660930318934154,,,0out_0in,school
