TAZ,size_term,TAZ,tour_type,TAZ_chooser,person_id
623,24.414,623,eatout,961,511624
624,2.064,624,eatout,961,511624
625,195.26399999999998,625,eatout,961,511624
626,78.63,626,eatout,961,511624
627,278.26,627,eatout,961,511624
628,78.952,628,eatout,961,511624
629,54.762,629,eatout,961,511624
630,248.928,630,eatout,961,511624
631,94.396,631,eatout,961,511624
632,915.08,632,eatout,961,511624
633,102.428,633,eatout,961,511624
634,201.582,634,eatout,961,511624
635,92.05600000000001,635,eatout,961,511624
636,222.32,636,eatout,961,511624
637,1032.558,637,eatout,961,511624
638,41.864,638,eatout,961,511624
639,197.36200000000002,639,eatout,961,511624
640,119.426,640,eatout,961,511624
641,49.474000000000004,641,eatout,961,511624
642,0.516,642,eatout,961,511624
643,26.832,643,eatout,961,511624
644,182.11200000000002,644,eatout,961,511624
645,99.372,645,eatout,961,511624
646,14.190000000000001,646,eatout,961,511624
647,4.71,647,eatout,961,511624
648,19.576,648,eatout,961,511624
649,224.494,649,eatout,961,511624
650,214.352,650,eatout,961,511624
651,119.97800000000001,651,eatout,961,511624
652,74.44,652,eatout,961,511624
653,306.62,653,eatout,961,511624
654,12.578000000000001,654,eatout,961,511624
655,1110.704,655,eatout,961,511624
656,175.222,656,eatout,961,511624
657,378.254,657,eatout,961,511624
658,0.774,658,eatout,961,511624
659,117.06,659,eatout,961,511624
660,194.664,660,eatout,961,511624
661,1699.3899999999999,661,eatout,961,511624
662,21.996000000000002,662,eatout,961,511624
663,32.896,663,eatout,961,511624
664,14.706,664,eatout,961,511624
665,191.554,665,eatout,961,511624
666,21.254,666,eatout,961,511624
667,108.19200000000001,667,eatout,961,511624
668,47.214,668,eatout,961,511624
669,93.44800000000001,669,eatout,961,511624
670,10.739999999999998,670,eatout,961,511624
671,182.756,671,eatout,961,511624
672,230.81799999999998,672,eatout,961,511624
673,66.022,673,eatout,961,511624
674,232.346,674,eatout,961,511624
675,214.25,675,eatout,961,511624
676,788.192,676,eatout,961,511624
677,1664.35,677,eatout,961,511624
678,21.932000000000002,678,eatout,961,511624
679,225.17600000000002,679,eatout,961,511624
680,606.786,680,eatout,961,511624
681,121.632,681,eatout,961,511624
682,105.422,682,eatout,961,511624
683,180.07600000000002,683,eatout,961,511624
684,283.778,684,eatout,961,511624
685,108.624,685,eatout,961,511624
686,249.916,686,eatout,961,511624
687,852.422,687,eatout,961,511624
688,173.124,688,eatout,961,511624
689,56.903999999999996,689,eatout,961,511624
690,202.36599999999999,690,eatout,961,511624
691,43.086,691,eatout,961,511624
692,214.164,692,eatout,961,511624
693,131.224,693,eatout,961,511624
694,29.124000000000002,694,eatout,961,511624
695,15.126000000000001,695,eatout,961,511624
696,103.114,696,eatout,961,511624
697,47.926,697,eatout,961,511624
698,717.0319999999999,698,eatout,961,511624
699,43.774,699,eatout,961,511624
700,626.0899999999999,700,eatout,961,511624
701,112.90599999999999,701,eatout,961,511624
702,421.842,702,eatout,961,511624
703,19.868000000000002,703,eatout,961,511624
704,1784.732,704,eatout,961,511624
705,2057.256,705,eatout,961,511624
706,2400.366,706,eatout,961,511624
707,616.03,707,eatout,961,511624
708,127.196,708,eatout,961,511624
709,534.96,709,eatout,961,511624
710,126.03,710,eatout,961,511624
711,28.48,711,eatout,961,511624
712,318.34,712,eatout,961,511624
713,56.42,713,eatout,961,511624
714,138.362,714,eatout,961,511624
715,358.922,715,eatout,961,511624
716,113.668,716,eatout,961,511624
717,341.12,717,eatout,961,511624
718,454.194,718,eatout,961,511624
719,109.07,719,eatout,961,511624
720,121.80799999999999,720,eatout,961,511624
721,984.32,721,eatout,961,511624
722,91.904,722,eatout,961,511624
723,289.214,723,eatout,961,511624
724,1257.468,724,eatout,961,511624
725,95.544,725,eatout,961,511624
726,86.774,726,eatout,961,511624
727,38.088,727,eatout,961,511624
728,411.15,728,eatout,961,511624
729,927.1220000000001,729,eatout,961,511624
730,2303.618,730,eatout,961,511624
731,7.678,731,eatout,961,511624
732,1340.9540000000002,732,eatout,961,511624
733,1198.606,733,eatout,961,511624
734,154.738,734,eatout,961,511624
735,245.452,735,eatout,961,511624
736,2792.6859999999997,736,eatout,961,511624
737,576.502,737,eatout,961,511624
738,8.516,738,eatout,961,511624
739,588.9839999999999,739,eatout,961,511624
740,448.766,740,eatout,961,511624
741,134.13400000000001,741,eatout,961,511624
742,2331.938,742,eatout,961,511624
743,340.498,743,eatout,961,511624
744,555.786,744,eatout,961,511624
745,20.740000000000002,745,eatout,961,511624
746,291.23400000000004,746,eatout,961,511624
747,13.546,747,eatout,961,511624
748,8.676,748,eatout,961,511624
749,115.47200000000001,749,eatout,961,511624
750,505.11400000000003,750,eatout,961,511624
751,2042.874,751,eatout,961,511624
752,1233.28,752,eatout,961,511624
753,53.702,753,eatout,961,511624
754,144.792,754,eatout,961,511624
755,123.578,755,eatout,961,511624
756,347.274,756,eatout,961,511624
757,43.71,757,eatout,961,511624
758,70.312,758,eatout,961,511624
759,105.712,759,eatout,961,511624
