trip_id,person_id,number_of_participants,trip_mode,PlanElementIndex,ActivityElement,ActivityType,x,y,departure_time
,249868.0,,,3,activity,othmaint,-122.10851278210512,37.67172722144934,19.307
81956906.0,249868.0,1.0,SHARED2FREE,4,leg,,,,
,249868.0,,,5,activity,othdiscr,-122.0454764573724,37.68786197047484,22.604
81956909.0,249868.0,1.0,SHARED2FREE,6,leg,,,,
,249868.0,,,7,activity,Home,-122.1187997,37.6853653,
,260102.0,,,1,activity,Home,-122.14091100000002,37.6823636,17.643
85313721.0,260102.0,1.0,TNC_SINGLE,2,leg,,,,
,260102.0,,,3,activity,shopping,-122.14364369823569,37.68732229124403,17.653
85313725.0,260102.0,1.0,TNC_SINGLE,4,leg,,,,
,260102.0,,,5,activity,escort,-122.13522404773137,37.7194602634097,17.857
85313726.0,260102.0,1.0,DRIVEALONEFREE,6,leg,,,,
,260102.0,,,7,activity,Home,-122.14091100000002,37.6823636,17.919
85313657.0,260102.0,1.0,SHARED2FREE,8,leg,,,,
,260102.0,,,9,activity,othdiscr,-122.09889690399505,37.674948860773945,20.797
85313661.0,260102.0,1.0,SHARED2FREE,10,leg,,,,
,260102.0,,,11,activity,Home,-122.14091100000002,37.6823636,
,260104.0,,,1,activity,Home,-122.14091100000002,37.6823636,16.114
85314313.0,260104.0,1.0,SHARED3FREE,2,leg,,,,
,260104.0,,,3,activity,othdiscr,-122.04957738443866,37.81682877891686,16.439
85314317.0,260104.0,1.0,SHARED3FREE,4,leg,,,,
,260104.0,,,5,activity,Home,-122.14091100000002,37.6823636,
,265365.0,,,1,activity,Home,-122.1379452,37.6741042,8.377
87039793.0,265365.0,1.0,SHARED3FREE,2,leg,,,,
,265365.0,,,3,activity,escort,-122.12911063765804,37.66786794005323,8.411
87039797.0,265365.0,1.0,SHARED3FREE,4,leg,,,,
,265365.0,,,5,activity,Home,-122.1379452,37.6741042,10.472
87039769.0,265365.0,1.0,SHARED3FREE,6,leg,,,,
,265365.0,,,7,activity,eatout,-122.14269083195359,37.706146712870535,10.817
87039773.0,265365.0,1.0,SHARED3FREE,8,leg,,,,
,265365.0,,,9,activity,shopping,-122.09045859603278,37.6830926127573,11.775
87039774.0,265365.0,1.0,DRIVEALONEFREE,10,leg,,,,
,265365.0,,,11,activity,Home,-122.1379452,37.6741042,15.013
87039801.0,265365.0,1.0,SHARED3FREE,12,leg,,,,
,265365.0,,,13,activity,escort,-122.1191918074609,37.669324884109976,16.213
87039805.0,265365.0,1.0,SHARED2FREE,14,leg,,,,
,265365.0,,,15,activity,Home,-122.1379452,37.6741042,16.57
87039809.0,265365.0,1.0,SHARED3FREE,16,leg,,,,
,265365.0,,,17,activity,escort,-122.12052063785764,37.68085487180192,16.753
87039813.0,265365.0,1.0,SHARED3FREE,18,leg,,,,
,265365.0,,,19,activity,Home,-122.1379452,37.6741042,
,265367.0,,,1,activity,Home,-122.1379452,37.6741042,7.104
87040577.0,265367.0,1.0,BIKE,2,leg,,,,
,265367.0,,,3,activity,othdiscr,-122.11321429849104,37.684589550134895,11.043
87040581.0,265367.0,1.0,BIKE,4,leg,,,,
,265367.0,,,5,activity,Home,-122.1379452,37.6741042,11.828
87040689.0,265367.0,1.0,BIKE,6,leg,,,,
,265367.0,,,7,activity,work,-122.11651019258994,37.66607788499912,18.398
87040693.0,265367.0,1.0,BIKE,8,leg,,,,
,265367.0,,,9,activity,Home,-122.1379452,37.6741042,
,265369.0,,,1,activity,Home,-122.1379452,37.6741042,8.33
87041281.0,265369.0,1.0,WALK,2,leg,,,,
,265369.0,,,3,activity,school,-122.1332339211731,37.66505032918254,15.35
87041285.0,265369.0,1.0,WALK,4,leg,,,,
,265369.0,,,5,activity,Home,-122.1379452,37.6741042,
,266667.0,,,1,activity,Home,-122.1324103,37.6695345,9.661
87467089.0,266667.0,1.0,DRIVEALONEFREE,2,leg,,,,
,266667.0,,,3,activity,work,-122.17906835544532,37.717240324446855,18.994
87467093.0,266667.0,1.0,DRIVEALONEFREE,4,leg,,,,
,266667.0,,,5,activity,Home,-122.1324103,37.6695345,
,266669.0,,,1,activity,Home,-122.1324103,37.6695345,7.621
87467681.0,266669.0,1.0,WALK,2,leg,,,,
,266669.0,,,3,activity,school,-122.13632580866968,37.677893310621236,16.752
87467685.0,266669.0,1.0,WALK,4,leg,,,,
,266669.0,,,5,activity,Home,-122.1324103,37.6695345,
,272756.0,,,1,activity,Home,-122.1245439,37.6723425,11.956
89464233.0,272756.0,1.0,DRIVEALONEFREE,2,leg,,,,
,272756.0,,,3,activity,shopping,-121.90351856260628,37.69167283501629,13.051
89464237.0,272756.0,1.0,DRIVEALONEFREE,4,leg,,,,
,272756.0,,,5,activity,shopping,-122.13885975700937,37.70111649684096,13.612
89464238.0,272756.0,1.0,DRIVEALONEFREE,6,leg,,,,
,272756.0,,,7,activity,escort,-122.0812389709895,37.65156412921901,13.94
89464239.0,272756.0,1.0,DRIVEALONEFREE,8,leg,,,,
,272756.0,,,9,activity,Home,-122.1245439,37.6723425,
,276168.0,,,1,activity,Home,-122.1060387,37.6677603,11.417
90583305.0,276168.0,1.0,DRIVEALONEFREE,2,leg,,,,
,276168.0,,,3,activity,othdiscr,-122.0926279912861,37.664049375207846,20.119
90583309.0,276168.0,1.0,DRIVEALONEFREE,4,leg,,,,
,276168.0,,,5,activity,eatout,-122.08039328798428,37.696498999405215,20.443
90583310.0,276168.0,1.0,DRIVEALONEFREE,6,leg,,,,
,276168.0,,,7,activity,Home,-122.1060387,37.6677603,
,280309.0,,,1,activity,Home,-122.0851696,37.6659141,8.203
91941601.0,280309.0,1.0,WALK,2,leg,,,,
,280309.0,,,3,activity,school,-122.09819219154586,37.665069638241384,16.513
91941605.0,280309.0,1.0,SHARED2FREE,4,leg,,,,
,280309.0,,,5,activity,Home,-122.0851696,37.6659141,
,280311.0,,,1,activity,Home,-122.0851696,37.6659141,5.227
91942081.0,280311.0,1.0,SHARED3FREE,2,leg,,,,
,280311.0,,,3,activity,escort,-122.09450279542138,37.64863208209526,5.421
91942085.0,280311.0,1.0,SHARED3FREE,4,leg,,,,
,280311.0,,,5,activity,Home,-122.0851696,37.6659141,20.458
91942273.0,280311.0,1.0,SHARED2FREE,6,leg,,,,
,280311.0,,,7,activity,shopping,-122.0674920863811,37.688991953125814,21.031
91942277.0,280311.0,1.0,SHARED2FREE,8,leg,,,,
,280311.0,,,9,activity,Home,-122.0851696,37.6659141,
,280313.0,,,1,activity,Home,-122.0851696,37.6659141,7.191
91942737.0,280313.0,1.0,DRIVEALONEFREE,2,leg,,,,
,280313.0,,,3,activity,escort,-122.13539040316896,37.714371811370775,7.664
91942741.0,280313.0,1.0,SHARED2FREE,4,leg,,,,
,280313.0,,,5,activity,shopping,-122.13041610113267,37.69293513518514,7.967
91942742.0,280313.0,1.0,SHARED2FREE,6,leg,,,,
,280313.0,,,7,activity,Home,-122.0851696,37.6659141,8.525
91942977.0,280313.0,1.0,DRIVEALONEFREE,8,leg,,,,
,280313.0,,,9,activity,escort,-122.0941074532067,37.645620057880315,8.578
91942978.0,280313.0,1.0,DRIVEALONEFREE,10,leg,,,,
,280313.0,,,11,activity,work,-121.7729018538914,37.855266477724136,18.483
91942981.0,280313.0,1.0,DRIVEALONEFREE,12,leg,,,,
,280313.0,,,13,activity,Home,-122.0851696,37.6659141,
,280315.0,,,1,activity,Home,-122.0851696,37.6659141,5.202
91943393.0,280315.0,1.0,SHARED2FREE,2,leg,,,,
,280315.0,,,3,activity,escort,-122.06204367126783,37.63895372783816,5.78
91943397.0,280315.0,1.0,SHARED2FREE,4,leg,,,,
,280315.0,,,5,activity,Home,-122.0851696,37.6659141,8.037
91943569.0,280315.0,1.0,SHARED2FREE,6,leg,,,,
,280315.0,,,7,activity,school,-122.09568819948554,37.646041253549654,16.349
91943573.0,280315.0,1.0,SHARED3FREE,8,leg,,,,
,280315.0,,,9,activity,eatout,-122.07569220083856,37.67510620134422,16.431
91943574.0,280315.0,1.0,WALK,10,leg,,,,
,280315.0,,,11,activity,social,-122.08787284950012,37.675842059979075,16.501
91943575.0,280315.0,1.0,SHARED3FREE,12,leg,,,,
,280315.0,,,13,activity,Home,-122.0851696,37.6659141,17.728
91943401.0,280315.0,1.0,SHARED2FREE,14,leg,,,,
,280315.0,,,15,activity,escort,-122.08501970438051,37.664411489908105,17.983
91943405.0,280315.0,1.0,SHARED2FREE,16,leg,,,,
,280315.0,,,17,activity,Home,-122.0851696,37.6659141,
,280317.0,,,1,activity,Home,-122.0851696,37.6659141,8.205
91944225.0,280317.0,1.0,SHARED2FREE,2,leg,,,,
,280317.0,,,3,activity,school,-122.1053492485575,37.66421908206305,12.794
91944229.0,280317.0,1.0,SHARED2FREE,4,leg,,,,
,280317.0,,,5,activity,Home,-122.0851696,37.6659141,
,288224.0,,,1,activity,Home,-122.0599852,37.6697964,8.184
94537545.0,288224.0,1.0,SHARED2FREE,2,leg,,,,
,288224.0,,,3,activity,escort,-122.08975594307212,37.67173175882335,8.189
94537549.0,288224.0,1.0,DRIVEALONEFREE,4,leg,,,,
,288224.0,,,5,activity,Home,-122.0599852,37.6697964,9.356
94537721.0,288224.0,1.0,DRIVEALONEFREE,6,leg,,,,
,288224.0,,,7,activity,social,-122.08427317064402,37.69697084943033,10.264
94537722.0,288224.0,1.0,DRIVEALONEFREE,8,leg,,,,
,288224.0,,,9,activity,eatout,-122.0839298891257,37.665305102394186,10.94
94537723.0,288224.0,1.0,DRIVEALONEFREE,10,leg,,,,
,288224.0,,,11,activity,univ,-122.02269092597963,37.658881527282105,13.963
94537725.0,288224.0,1.0,DRIVEALONEFREE,12,leg,,,,
,288224.0,,,13,activity,Home,-122.0599852,37.6697964,15.681
94537553.0,288224.0,1.0,DRIVEALONEFREE,14,leg,,,,
,288224.0,,,15,activity,escort,-122.04339414469482,37.62236081737869,15.932
94537557.0,288224.0,1.0,SHARED2FREE,16,leg,,,,
,288224.0,,,17,activity,Home,-122.0599852,37.6697964,
,297494.0,,,1,activity,Home,-122.0656626,37.6544222,12.729
97578105.0,297494.0,1.0,DRIVEALONEFREE,2,leg,,,,
,297494.0,,,3,activity,escort,-122.04489782874032,37.65894582802437,12.913
97578109.0,297494.0,1.0,SHARED2FREE,4,leg,,,,
,297494.0,,,5,activity,Home,-122.0656626,37.6544222,
,297502.0,,,1,activity,Home,-122.0656626,37.6544222,8.402
97580729.0,297502.0,1.0,SHARED3FREE,2,leg,,,,
,297502.0,,,3,activity,escort,-122.20302192584741,37.738036011406244,10.511
97580733.0,297502.0,1.0,SHARED2FREE,4,leg,,,,
,297502.0,,,5,activity,Home,-122.0656626,37.6544222,
,297510.0,,,1,activity,Home,-122.0656626,37.6544222,11.88
97583545.0,297510.0,1.0,SHARED2FREE,2,leg,,,,
,297510.0,,,3,activity,shopping,-122.03398971989249,37.604984825667316,16.494
97583549.0,297510.0,1.0,SHARED2FREE,4,leg,,,,
,297510.0,,,5,activity,Home,-122.0656626,37.6544222,
,301452.0,,,1,activity,Home,-122.0768684,37.6563239,7.342
98876329.0,301452.0,1.0,SHARED2FREE,2,leg,,,,
,301452.0,,,3,activity,escort,-122.07159713810573,37.63993788665463,10.139
98876333.0,301452.0,1.0,SHARED2FREE,4,leg,,,,
,301452.0,,,5,activity,escort,-122.07659844430327,37.6620482388986,10.527
98876334.0,301452.0,1.0,DRIVEALONEFREE,6,leg,,,,
,301452.0,,,7,activity,Home,-122.0768684,37.6563239,10.943
98876337.0,301452.0,1.0,DRIVEALONEFREE,8,leg,,,,
,301452.0,,,9,activity,escort,-122.0978236032341,37.68158958834955,17.992
98876341.0,301452.0,1.0,SHARED3FREE,10,leg,,,,
,301452.0,,,11,activity,Home,-122.0768684,37.6563239,
,301453.0,,,1,activity,Home,-122.0768684,37.6563239,6.634
98876897.0,301453.0,1.0,SHARED3FREE,2,leg,,,,
,301453.0,,,3,activity,work,-122.14948837280714,37.62989975712205,12.434
98876901.0,301453.0,1.0,DRIVEALONEFREE,4,leg,,,,
,301453.0,,,5,activity,Home,-122.0768684,37.6563239,13.598
98876905.0,301453.0,1.0,DRIVEALONEFREE,6,leg,,,,
,301453.0,,,7,activity,work,-122.14784869471434,37.64678592303677,16.703
98876909.0,301453.0,1.0,DRIVEALONEFREE,8,leg,,,,
,301453.0,,,9,activity,shopping,-122.09474456197817,37.63341325506037,17.886
98876910.0,301453.0,1.0,DRIVEALONEFREE,10,leg,,,,
,301453.0,,,11,activity,Home,-122.0768684,37.6563239,
,301454.0,,,1,activity,Home,-122.0768684,37.6563239,8.689
98877161.0,301454.0,1.0,DRIVEALONEFREE,2,leg,,,,
,301454.0,,,3,activity,school,-122.07653823383313,37.65081809857238,15.377
98877165.0,301454.0,1.0,DRIVEALONEFREE,4,leg,,,,
,301454.0,,,5,activity,Home,-122.0768684,37.6563239,
,301455.0,,,1,activity,Home,-122.0768684,37.6563239,15.402
98877489.0,301455.0,1.0,SHARED3FREE,2,leg,,,,
,301455.0,,,3,activity,school,-122.17216951423386,37.72747089069931,17.115
98877493.0,301455.0,1.0,SHARED3FREE,4,leg,,,,
,301455.0,,,5,activity,social,-122.18001611762749,37.72252709597377,17.589
98877494.0,301455.0,1.0,SHARED2FREE,6,leg,,,,
,301455.0,,,7,activity,escort,-122.09789990907747,37.661680351813125,20.637
98877495.0,301455.0,1.0,SHARED2FREE,8,leg,,,,
,301455.0,,,9,activity,Home,-122.0768684,37.6563239,
,301456.0,,,1,activity,Home,-122.0768684,37.6563239,7.718
98877817.0,301456.0,1.0,SHARED2FREE,2,leg,,,,
,301456.0,,,3,activity,school,-122.07352716562566,37.635983157160524,16.208
98877821.0,301456.0,1.0,SHARED3FREE,4,leg,,,,
,301456.0,,,5,activity,Home,-122.0768684,37.6563239,
,301457.0,,,1,activity,Home,-122.0768684,37.6563239,7.671
98878209.0,301457.0,1.0,DRIVEALONEPAY,2,leg,,,,
,301457.0,,,3,activity,work,-121.99427775390853,37.40062083886681,18.165
98878213.0,301457.0,1.0,DRIVEALONEFREE,4,leg,,,,
,301457.0,,,5,activity,Home,-122.0768684,37.6563239,
,314239.0,,,1,activity,Home,-122.09859481741614,37.65706361810333,8.777
103070705.0,314239.0,1.0,SHARED2FREE,2,leg,,,,
,314239.0,,,3,activity,social,-121.97263193816708,37.56164888940091,8.877
103070706.0,314239.0,1.0,SHARED2PAY,4,leg,,,,
,314239.0,,,5,activity,work,-122.0915962,37.6576171,12.726
103070425.0,314239.0,1.0,SHARED3FREE,6,leg,,,,
,314239.0,,,7,activity,atwork,-121.89872813230761,37.42061588304924,12.835
103070429.0,314239.0,1.0,SHARED3FREE,8,leg,,,,
,314239.0,,,9,activity,Work,-121.89187967058815,37.41460105293796,14.428
103070709.0,314239.0,1.0,DRIVEALONEFREE,10,leg,,,,
,314239.0,,,11,activity,escort,-122.03728977228917,37.67307152765956,15.921
103070710.0,314239.0,1.0,SHARED2FREE,12,leg,,,,
,314239.0,,,13,activity,Home,-122.09859481741614,37.65706361810333,
,332861.0,,,1,activity,Home,-122.0973033,37.6282891,10.684
109178609.0,332861.0,1.0,SHARED2FREE,2,leg,,,,
,332861.0,,,3,activity,othdiscr,-122.10541861068447,37.6164551603533,13.298
109178613.0,332861.0,1.0,SHARED2FREE,4,leg,,,,
,332861.0,,,5,activity,shopping,-122.12815831673598,37.65388922135357,13.727
109178614.0,332861.0,1.0,SHARED2FREE,6,leg,,,,
,332861.0,,,7,activity,Home,-122.0973033,37.6282891,16.154
109178697.0,332861.0,1.0,SHARED2FREE,8,leg,,,,
,332861.0,,,9,activity,shopping,-122.08547277464541,37.63795058300646,17.462
109178698.0,332861.0,1.0,SHARED3FREE,10,leg,,,,
,332861.0,,,11,activity,social,-122.09117196374794,37.62673771556983,17.806
109178701.0,332861.0,1.0,SHARED2FREE,12,leg,,,,
,332861.0,,,13,activity,Home,-122.0973033,37.6282891,
,332863.0,,,1,activity,Home,-122.0973033,37.6282891,14.046
109179329.0,332863.0,1.0,DRIVEALONEFREE,2,leg,,,,
,332863.0,,,3,activity,shopping,-122.08963712928352,37.61869492042209,14.06
109179333.0,332863.0,1.0,DRIVEALONEFREE,4,leg,,,,
,332863.0,,,5,activity,othdiscr,-122.07323196152659,37.64282244417561,14.502
109179334.0,332863.0,1.0,DRIVEALONEFREE,6,leg,,,,
,332863.0,,,7,activity,shopping,-122.18392564022884,37.70140034541276,14.509
109179335.0,332863.0,1.0,DRIVEALONEFREE,8,leg,,,,
,332863.0,,,9,activity,eatout,-122.16817858252627,37.709250179125846,14.519
109179336.0,332863.0,1.0,DRIVEALONEFREE,10,leg,,,,
,332863.0,,,11,activity,Home,-122.0973033,37.6282891,
,337663.0,,,1,activity,Home,-122.1090626,37.6490519,7.641
110753537.0,337663.0,1.0,SHARED2FREE,2,leg,,,,
,337663.0,,,3,activity,escort,-122.10334815353531,37.572624658214735,8.42
110753541.0,337663.0,1.0,SHARED2FREE,4,leg,,,,
,337663.0,,,5,activity,eatout,-122.10528676828405,37.63573114504384,8.511
110753542.0,337663.0,1.0,DRIVEALONEFREE,6,leg,,,,
,337663.0,,,7,activity,Home,-122.1090626,37.6490519,12.194
110753545.0,337663.0,1.0,WALK,8,leg,,,,
,337663.0,,,9,activity,escort,-122.11771646183796,37.65088560051254,12.803
110753549.0,337663.0,1.0,WALK,10,leg,,,,
,337663.0,,,11,activity,Home,-122.1090626,37.6490519,13.315
110753689.0,337663.0,1.0,WALK,12,leg,,,,
,337663.0,,,13,activity,othmaint,-122.1092261536091,37.64044758095567,13.636
110753693.0,337663.0,1.0,WALK,14,leg,,,,
,337663.0,,,15,activity,othmaint,-122.11520725208024,37.6512601684677,14.991
110753694.0,337663.0,1.0,WALK,16,leg,,,,
,337663.0,,,17,activity,Home,-122.1090626,37.6490519,15.198
110753553.0,337663.0,1.0,DRIVEALONEFREE,18,leg,,,,
,337663.0,,,19,activity,escort,-122.13768449519753,37.6848231506703,15.728
110753557.0,337663.0,1.0,SHARED2FREE,20,leg,,,,
,337663.0,,,21,activity,Home,-122.1090626,37.6490519,
,337665.0,,,1,activity,Home,-122.1090626,37.6490519,12.98
110754433.0,337665.0,1.0,DRIVEALONEFREE,2,leg,,,,
,337665.0,,,3,activity,work,-122.08470061949326,37.62654914255915,21.646
110754437.0,337665.0,1.0,DRIVEALONEFREE,4,leg,,,,
,337665.0,,,5,activity,Home,-122.1090626,37.6490519,
,345989.0,,,1,activity,Home,-122.0920196,37.6442917,12.163
113484641.0,345989.0,1.0,WALK_LOC,2,leg,,,,
,345989.0,,,3,activity,escort,-122.0603748741672,37.61529759584213,12.306
113484642.0,345989.0,1.0,TNC_SHARED,4,leg,,,,
,345989.0,,,5,activity,univ,-122.0381546504824,37.65690131240108,12.78
113484645.0,345989.0,1.0,TNC_SHARED,6,leg,,,,
,345989.0,,,7,activity,othmaint,-122.08700524078893,37.66525528692333,12.974
113484646.0,345989.0,1.0,WALK_LOC,8,leg,,,,
,345989.0,,,9,activity,Home,-122.0920196,37.6442917,
,345990.0,,,1,activity,Home,-122.0920196,37.6442917,7.26
113484969.0,345990.0,1.0,WALK,2,leg,,,,
,345990.0,,,3,activity,school,-122.07835631772392,37.66156233997639,14.245
113484973.0,345990.0,1.0,WALK,4,leg,,,,
,345990.0,,,5,activity,Home,-122.0920196,37.6442917,
,345991.0,,,1,activity,Home,-122.0920196,37.6442917,7.734
113485297.0,345991.0,1.0,WALK_LOC,2,leg,,,,
,345991.0,,,3,activity,univ,-122.0428505602277,37.6579666435915,12.341
113485301.0,345991.0,1.0,WALK_LOC,4,leg,,,,
,345991.0,,,5,activity,Home,-122.0920196,37.6442917,
,345992.0,,,1,activity,Home,-122.0920196,37.6442917,7.098
113485689.0,345992.0,1.0,DRIVEALONEFREE,2,leg,,,,
,345992.0,,,3,activity,work,-122.16044956363346,37.45962530423291,16.886
113485693.0,345992.0,1.0,DRIVEALONEFREE,4,leg,,,,
,345992.0,,,5,activity,work,-122.08895434377574,37.62618549520449,17.513
113485694.0,345992.0,1.0,DRIVEALONEFREE,6,leg,,,,
,345992.0,,,7,activity,Home,-122.0920196,37.6442917,
,345993.0,,,1,activity,Home,-122.0920196,37.6442917,9.005
113485777.0,345993.0,1.0,SHARED3FREE,2,leg,,,,
,345993.0,,,3,activity,escort,-122.09383430375482,37.62724218421694,9.008
113485781.0,345993.0,1.0,DRIVEALONEFREE,4,leg,,,,
,345993.0,,,5,activity,Home,-122.0920196,37.6442917,10.536
113485785.0,345993.0,1.0,DRIVEALONEFREE,6,leg,,,,
,345993.0,,,7,activity,escort,-122.09580403118315,37.63042200910938,10.871
113485789.0,345993.0,1.0,SHARED2FREE,8,leg,,,,
,345993.0,,,9,activity,Home,-122.0920196,37.6442917,13.975
113485753.0,345993.0,1.0,SHARED3FREE,10,leg,,,,
,345993.0,,,11,activity,eatout,-122.09653729338184,37.67283414085214,14.355
113485757.0,345993.0,1.0,SHARED3FREE,12,leg,,,,
,345993.0,,,13,activity,Home,-122.0920196,37.6442917,14.381
113485993.0,345993.0,1.0,SHARED2FREE,14,leg,,,,
,345993.0,,,15,activity,social,-122.05934870310841,37.59313836121795,14.673
113485997.0,345993.0,1.0,DRIVEALONEFREE,16,leg,,,,
,345993.0,,,17,activity,Home,-122.0920196,37.6442917,18.697
113486001.0,345993.0,1.0,DRIVEALONEFREE,18,leg,,,,
,345993.0,,,19,activity,social,-122.06322129005981,37.63963628634227,21.547
113486005.0,345993.0,1.0,DRIVEALONEFREE,20,leg,,,,
,345993.0,,,21,activity,Home,-122.0920196,37.6442917,
,362887.0,,,1,activity,Home,-122.0718573,37.64011179999999,8.093
119027249.0,362887.0,1.0,SHARED2FREE,2,leg,,,,
,362887.0,,,3,activity,eatout,-122.1059385469419,37.60862191329024,9.599
119027250.0,362887.0,1.0,SHARED2FREE,4,leg,,,,
,362887.0,,,5,activity,work,-122.10042612796255,37.653714433823204,17.912
119027253.0,362887.0,1.0,DRIVEALONEFREE,6,leg,,,,
,362887.0,,,7,activity,eatout,-122.0802119121431,37.66515419366171,18.78
119027254.0,362887.0,1.0,DRIVEALONEFREE,8,leg,,,,
,362887.0,,,9,activity,Home,-122.0718573,37.64011179999999,
,365006.0,,,1,activity,Home,-122.0724195,37.6448876,8.216
119722217.0,365006.0,1.0,DRIVEALONEFREE,2,leg,,,,
,365006.0,,,3,activity,univ,-122.04564014157312,37.64990919288436,15.657
119722221.0,365006.0,1.0,DRIVEALONEFREE,4,leg,,,,
,365006.0,,,5,activity,Home,-122.0724195,37.6448876,19.023
119735865.0,365006.0,6.0,SHARED3FREE,6,leg,,,,
,365006.0,,,7,activity,othdiscr,-122.07858582180555,37.590331835791424,22.021
119735869.0,365006.0,6.0,SHARED3FREE,8,leg,,,,
,365006.0,,,9,activity,Home,-122.0724195,37.6448876,
,365012.0,,,1,activity,Home,-122.0724195,37.6448876,8.515
119724185.0,365012.0,1.0,WALK,2,leg,,,,
,365012.0,,,3,activity,school,-122.07541426837649,37.660995368708114,14.536
119724189.0,365012.0,1.0,WALK,4,leg,,,,
,365012.0,,,5,activity,Home,-122.0724195,37.6448876,
,365018.0,,,1,activity,Home,-122.0724195,37.6448876,7.521
119726153.0,365018.0,1.0,SHARED3FREE,2,leg,,,,
,365018.0,,,3,activity,school,-122.0850562065085,37.67240612055311,17.664
119726157.0,365018.0,1.0,SHARED3FREE,4,leg,,,,
,365018.0,,,5,activity,Home,-122.0724195,37.6448876,
,365024.0,,,1,activity,Home,-122.0724195,37.6448876,8.871
119728121.0,365024.0,1.0,SHARED3FREE,2,leg,,,,
,365024.0,,,3,activity,school,-122.07019681965092,37.64045752236096,16.686
119728125.0,365024.0,1.0,SHARED3FREE,4,leg,,,,
,365024.0,,,5,activity,Home,-122.0724195,37.6448876,
,365036.0,,,1,activity,Home,-122.06158050669865,37.637069351780745,8.367
119732121.0,365036.0,1.0,DRIVE_HVY,2,leg,,,,
,365036.0,,,3,activity,work,-122.0724195,37.6448876,12.594
119731841.0,365036.0,1.0,WALK,4,leg,,,,
,365036.0,,,5,activity,atwork,-122.28585560123335,37.54230344102391,13.006
119731845.0,365036.0,1.0,WALK,6,leg,,,,
,365036.0,,,7,activity,othmaint,-122.27518223038041,37.56807233951833,13.371
119731846.0,365036.0,1.0,WALK,8,leg,,,,
,365036.0,,,9,activity,Work,-122.27452646574687,37.5657390374823,18.245
119732125.0,365036.0,1.0,DRIVE_HVY,10,leg,,,,
,365036.0,,,11,activity,Home,-122.06158050669865,37.637069351780745,
,365042.0,,,1,activity,Home,-122.0724195,37.6448876,7.02
119734089.0,365042.0,1.0,DRIVE_HVY,2,leg,,,,
,365042.0,,,3,activity,work,-122.2527812640307,37.82157804649821,17.58
119734093.0,365042.0,1.0,DRIVE_HVY,4,leg,,,,
,365042.0,,,5,activity,Home,-122.0724195,37.6448876,
,365054.0,,,1,activity,Home,-122.06868170252098,37.64682897787845,7.789
119738025.0,365054.0,1.0,DRIVEALONEFREE,2,leg,,,,
,365054.0,,,3,activity,work,-122.0724195,37.6448876,14.466
119737745.0,365054.0,1.0,SHARED2FREE,4,leg,,,,
,365054.0,,,5,activity,eatout,-122.08956725211355,37.62778579677258,14.619
119737746.0,365054.0,1.0,SHARED2FREE,6,leg,,,,
,365054.0,,,7,activity,eatout,-122.10460080054595,37.64569278921628,14.764
119737747.0,365054.0,1.0,SHARED2FREE,8,leg,,,,
,365054.0,,,9,activity,othmaint,-122.10522342725251,37.64706656288648,14.805
119737748.0,365054.0,1.0,SHARED2FREE,10,leg,,,,
,365054.0,,,11,activity,atwork,-122.09000064906574,37.634551354833654,14.972
119737749.0,365054.0,1.0,SHARED2FREE,12,leg,,,,
,365054.0,,,13,activity,Work,-121.97529768412909,37.65232737921091,17.558
