tour_id,tdd,start,end,duration,out_period,in_period,mode_choice_logsum,person_id,tour_type,tour_type_count,tour_type_num,tour_num,tour_count,tour_category,number_of_participants,destination,origin,household_id,mandatory_tour_seg,hhsize,density_index,age,age_16_p,age_16_to_19,auto_ownership,num_workers,value_of_time,free_parking_at_work,ptype,roundtrip_auto_time_to_work,income_in_thousands,work_and_school_and_worker,work_and_school_and_student,workplace_in_cbd,home_is_rural,mandatory_tour_frequency,is_worker,is_student,is_university,workplace_taz,school_taz,TAZ,start_previous,end_previous
48410912,61,8,15,7,AM,MD,-0.9117736717937277,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,62,8,16,8,AM,MD,-0.9117882789049253,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,63,8,17,9,AM,PM,-0.943430682377804,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,64,8,18,10,AM,PM,-0.9434452857264952,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,65,8,19,11,AM,PM,-0.9434598890541057,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,66,8,20,12,AM,PM,-0.9434744923606353,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,67,8,21,13,AM,EV,-0.9073023637631881,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,68,8,22,14,AM,EV,-0.9073169707056248,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,69,8,23,15,AM,EV,-0.9073315776270074,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,70,9,9,0,AM,AM,-0.9524808009809772,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,71,9,10,1,AM,AM,-0.9524953793120138,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,72,9,11,2,AM,AM,-0.9525099576217679,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,73,9,12,3,AM,MD,-0.9117152431384148,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,74,9,13,4,AM,MD,-0.9117298503338214,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,75,9,14,5,AM,MD,-0.9117444575081756,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,76,9,15,6,AM,MD,-0.9117590646614778,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,77,9,16,7,AM,MD,-0.9117736717937277,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,78,9,17,8,AM,PM,-0.9434160790080325,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,79,9,18,9,AM,PM,-0.943430682377804,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,80,9,19,10,AM,PM,-0.9434452857264952,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,81,9,20,11,AM,PM,-0.9434598890541057,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,82,9,21,12,AM,EV,-0.9072877567996983,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,83,9,22,13,AM,EV,-0.9073023637631881,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,84,9,23,14,AM,EV,-0.9073169707056248,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,85,10,10,0,AM,AM,-0.9524808009809772,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,86,10,11,1,AM,AM,-0.9524953793120138,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,87,10,12,2,AM,MD,-0.9117006359219565,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,88,10,13,3,AM,MD,-0.9117152431384148,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,89,10,14,4,AM,MD,-0.9117298503338214,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,90,10,15,5,AM,MD,-0.9117444575081756,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,91,10,16,6,AM,MD,-0.9117590646614778,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,92,10,17,7,AM,PM,-0.9434014756171802,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,93,10,18,8,AM,PM,-0.9434160790080325,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
