TAZ,work_low,work_med,work_high,work_veryhigh
607,10,13,25,27
608,96,137,156,298
609,2,5,11,8
610,25,37,38,72
611,19,51,53,111
612,14,33,46,63
613,9,6,21,32
614,24,25,48,92
615,16,34,49,78
616,35,49,78,144
617,29,34,52,80
618,3,2,4,6
619,3,2,6,12
620,5,21,18,40
621,6,8,14,30
622,12,31,32,83
623,0,1,3,4
624,5,2,3,11
625,264,411,462,767
626,63,88,124,279
627,10,17,12,23
628,25,29,37,49
629,9,28,16,51
630,3,8,6,16
631,18,36,49,74
632,25,38,44,77
633,52,100,127,272
634,14,17,19,35
635,101,185,273,435
636,0,4,4,2
637,24,43,50,112
638,20,46,55,130
639,6,7,13,21
640,8,28,33,62
641,7,17,16,32
642,2,4,6,14
643,9,18,22,27
644,4,9,8,14
645,58,111,173,269
646,115,264,297,585
647,29,82,140,255
648,4,7,3,17
649,9,14,13,38
650,5,17,29,43
651,11,36,35,81
652,1,7,9,11
653,8,27,46,83
654,12,18,40,71
655,4,9,11,15
656,2,1,6,3
657,60,103,129,270
658,33,100,143,263
659,12,29,43,68
660,1,1,4,7
661,29,56,67,96
662,56,120,105,234
663,15,18,28,41
664,20,45,34,60
665,22,35,32,48
666,3,11,6,20
667,10,30,35,42
668,27,64,87,97
669,15,41,60,84
670,8,11,13,16
671,9,31,28,59
672,11,16,32,48
673,11,17,23,32
674,58,107,112,156
675,446,1008,1120,2010
676,1,11,8,13
677,12,35,31,67
678,10,20,21,19
679,12,29,30,41
680,2,12,8,7
681,124,306,455,787
682,30,87,99,216
683,22,30,25,45
684,8,26,23,32
685,13,16,18,32
686,94,191,171,362
687,16,34,24,27
688,9,7,18,27
689,9,40,36,45
690,113,302,381,681
691,32,82,95,129
692,5,11,14,13
693,17,21,26,42
694,24,69,84,127
695,38,96,139,226
696,35,75,79,118
697,2,5,8,8
698,16,32,24,35
699,38,68,48,61
700,5,22,13,20
701,24,31,29,56
702,96,148,138,197
703,12,18,37,33
704,6,9,16,15
705,21,60,42,79
706,5,16,20,16
707,17,37,32,20
708,16,14,8,13
709,76,175,135,148
710,27,56,60,61
711,70,175,142,180
712,5,5,6,3
713,13,13,21,20
714,5,9,11,20
715,2,6,6,17
716,3,6,7,7
717,21,59,59,159
718,15,43,43,103
719,86,214,263,615
720,4,14,17,50
721,4,8,9,26
