participant_id,tour_id,household_id,person_id,participant_num
14937437201,149374372,1449056,3643277,1
14937437202,149374372,1449056,3643283,2
14937437204,149374372,1449056,3643289,3
14937437203,149374372,1449056,3643301,4
12322039002,123220390,1163234,3005373,1
12322039003,123220390,1163234,3005374,2
2593481301,25934813,249534,632556,1
2593481302,25934813,249534,632561,2
2593481304,25934813,249534,632566,3
2593481305,25934813,249534,632571,4
2593481306,25934813,249534,632581,5
2593481303,25934813,249534,632586,6
2710306305,27103063,259690,661056,1
2710306303,27103063,259690,661062,2
2710306304,27103063,259690,661068,3
2710307105,27103071,259690,661056,1
2710307103,27103071,259690,661062,2
2710307104,27103071,259690,661068,3
5124153202,51241532,479336,1249794,1
5124153203,51241532,479336,1249795,2
13844754802,138447548,1310656,3376768,1
13844754801,138447548,1310656,3376769,2
13844754804,138447548,1310656,3376771,3
19316061102,193160611,1820895,4711233,1
19316061101,193160611,1820895,4711234,2
19316061103,193160611,1820895,4711235,3
27101899401,271018994,2525120,6610219,1
27101899403,271018994,2525120,6610222,2
27101899404,271018994,2525120,6610225,3
3596734901,35967349,356188,877252,1
3596734902,35967349,356188,877256,2
2234990002,22349900,214780,545118,1
2234990001,22349900,214780,545119,2
26318914401,263189144,2447211,6419247,1
26318914402,263189144,2447211,6419248,2
6189378502,61893785,577125,1509602,1
6189378503,61893785,577125,1509603,2
6189378501,61893785,577125,1509604,3
21362961101,213629611,2009448,5210478,1
21362961102,213629611,2009448,5210482,2
2838952002,28389520,270723,692423,1
2838952003,28389520,270723,692425,2
2838952001,28389520,270723,692427,3
9635809204,96358092,884170,2350195,1
9635809201,96358092,884170,2350197,2
4325001702,43250017,412498,1054879,1
4325001703,43250017,412498,1054880,2
9762458201,97624582,893723,2381087,1
9762458204,97624582,893723,2381090,2
20071420101,200714201,1884810,4895468,1
20071420103,200714201,1884810,4895469,2
20071420102,200714201,1884810,4895470,3
15651398902,156513989,1510105,3817413,1
15651398901,156513989,1510105,3817414,2
24056460203,240564602,2243365,5867428,1
24056460201,240564602,2243365,5867429,2
1648607401,16486074,154528,402099,1
1648607404,16486074,154528,402100,2
2476508506,24765085,238365,604029,1
2476508507,24765085,238365,604030,2
7408156002,74081560,693560,1806866,1
7408156001,74081560,693560,1806867,2
845032001,8450320,80410,206105,1
845032002,8450320,80410,206106,2
845032004,8450320,80410,206108,3
3361243401,33612434,335320,819815,1
3361243402,33612434,335320,819816,2
18490206502,184902065,1755677,4509803,1
18490206501,184902065,1755677,4509806,2
18490206504,184902065,1755677,4509809,3
18490206503,184902065,1755677,4509812,4
4194334102,41943341,402284,1022996,1
4194334103,41943341,402284,1023002,2
9028189201,90281892,832328,2201997,1
9028189202,90281892,832328,2202001,2
6473799202,64737992,602921,1578974,1
6473799201,64737992,602921,1578975,2
7055405102,70554051,661584,1720827,1
7055405101,70554051,661584,1720830,2
12285229802,122852298,1160228,2996403,1
12285229803,122852298,1160228,2996409,2
12285229804,122852298,1160228,2996415,3
9611545602,96115456,881754,2344272,1
9611545601,96115456,881754,2344279,2
19645520302,196455203,1846047,4791583,1
19645520305,196455203,1846047,4791611,2
17749942702,177499427,1706803,4329253,1
17749942706,177499427,1706803,4329256,2
17749942705,177499427,1706803,4329257,3
17749942707,177499427,1706803,4329258,4
17749942703,177499427,1706803,4329259,5
5769722801,57697228,536194,1407249,1
5769722802,57697228,536194,1407258,2
5769722803,57697228,536194,1407267,3
5769722805,57697228,536194,1407285,4
4685121102,46851211,443973,1142711,1
4685121101,46851211,443973,1142712,2
18668798402,186687984,1767595,4553361,1
18668798401,186687984,1767595,4553365,2
5525436605,55254366,514014,1347625,1
5525436602,55254366,514014,1347681,2
5525436606,55254366,514014,1347695,3
5525436607,55254366,514014,1347709,4
11521054601,115210546,1072110,2810013,1
11521054602,115210546,1072110,2810014,2
20582038801,205820388,1933136,5020009,1
20582038803,205820388,1933136,5020017,2
24116709902,241167099,2250004,5882121,1
24116709903,241167099,2250004,5882122,2
24116709904,241167099,2250004,5882123,3
3865665801,38656658,375980,942845,1
3865665802,38656658,375980,942849,2
3729612001,37296120,365964,909661,1
3729612002,37296120,365964,909662,2
461641202,4616412,47342,112594,1
461641201,4616412,47342,112595,2
7082776103,70827761,664195,1727507,1
7082776104,70827761,664195,1727508,2
12603320104,126033201,1188428,3073979,1
12603320101,126033201,1188428,3073980,2
12603320103,126033201,1188428,3073981,3
11093691303,110936913,1032164,2705776,1
11093691301,110936913,1032164,2705778,2
15708951002,157089510,1514305,3831448,1
15708951001,157089510,1514305,3831451,2
15708951003,157089510,1514305,3831454,3
4997565901,49975659,468100,1218918,1
4997565902,49975659,468100,1218919,2
6224564302,62245643,580241,1518185,1
6224564301,62245643,580241,1518186,2
3272203503,32722035,325433,798096,1
3272203502,32722035,325433,798100,2
16283377202,162833772,1564851,3971556,1
16283377204,162833772,1564851,3971558,2
4309959007,43099590,411592,1051210,1
4309959003,43099590,411592,1051211,2
4309959005,43099590,411592,1051213,3
4309959004,43099590,411592,1051214,4
10920737302,109207373,1015500,2663593,1
10920737301,109207373,1015500,2663594,2
23873174001,238731740,2223016,5822725,1
23873174002,238731740,2223016,5822727,2
1476600502,14766005,135610,360142,1
1476600503,14766005,135610,360144,2
1476600504,14766005,135610,360148,3
1476600505,14766005,135610,360150,4
1283318103,12833181,120725,313002,1
1283318102,12833181,120725,313003,2
1283318101,12833181,120725,313004,3
12948404601,129484046,1219993,3158147,1
12948404604,129484046,1219993,3158149,2
7957527702,79575277,743224,1940857,1
7957527703,79575277,743224,1940863,2
22842151503,228421515,2133025,5571257,1
22842151502,228421515,2133025,5571260,2
18061411904,180614119,1728581,4405218,1
18061411903,180614119,1728581,4405226,2
1310046401,13100464,123258,319523,1
1310046402,13100464,123258,319524,2
20028083305,200280833,1880814,4884886,1
20028083304,200280833,1880814,4884904,2
20028083303,200280833,1880814,4884916,3
12828253903,128282539,1208594,3128843,1
12828253902,128282539,1208594,3128844,2
16631421901,166314219,1597977,4056444,1
16631421902,166314219,1597977,4056445,2
22624208001,226242080,2114422,5518099,1
22624208003,226242080,2114422,5518100,2
22501043401,225010434,2104062,5488059,1
22501043402,225010434,2104062,5488060,2
22501043403,225010434,2104062,5488061,3
25235690303,252356903,2349328,6155010,1
25235690301,252356903,2349328,6155046,2
22517504702,225175047,2106018,5492071,1
22517504704,225175047,2106018,5492073,2
19148780901,191487809,1806864,4670434,1
19148780902,191487809,1806864,4670435,2
18608446002,186084460,1763476,4538641,1
18608446004,186084460,1763476,4538647,2
18608446005,186084460,1763476,4538651,3
21584521402,215845214,2029364,5264516,1
21584521401,215845214,2029364,5264517,2
4085692701,40856927,393531,996510,1
4085692702,40856927,393531,996512,2
17951285701,179512857,1719629,4378362,1
17951285702,179512857,1719629,4378363,2
17951285703,179512857,1719629,4378364,3
19045407601,190454076,1797901,4645221,1
19045407602,190454076,1797901,4645222,2
12058606401,120586064,1139955,2941123,1
12058606402,120586064,1139955,2941124,2
12058606403,120586064,1139955,2941126,3
6339819402,63398194,589663,1546292,1
6339819403,63398194,589663,1546302,2
6339819404,63398194,589663,1546307,3
18547716802,185477168,1758954,4523832,1
18547716801,185477168,1758954,4523833,2
18547716805,185477168,1758954,4523834,3
18547716803,185477168,1758954,4523835,4
11142957302,111429573,1036256,2717792,1
11142957301,111429573,1036256,2717794,2
476659507,4766595,48232,116245,1
476659501,4766595,48232,116258,2
476659504,4766595,48232,116271,3
476659502,4766595,48232,116284,4
476659505,4766595,48232,116323,5
1607759302,16077593,149748,392137,1
1607759305,16077593,149748,392140,2
16146966301,161469663,1551364,3938284,1
16146966306,161469663,1551364,3938290,2
14744897102,147448971,1431296,3596313,1
14744897101,147448971,1431296,3596316,2
14744897103,147448971,1431296,3596319,3
1809680601,18096806,172764,441385,1
1809680604,18096806,172764,441388,2
24822016704,248220167,2312707,6054149,1
24822016701,248220167,2312707,6054150,2
11322709501,113227095,1053132,2761636,1
11322709502,113227095,1053132,2761638,2
11322709506,113227095,1053132,2761639,3
11322709505,113227095,1053132,2761640,4
11322709503,113227095,1053132,2761641,5
13370486903,133704869,1257576,3261093,1
13370486901,133704869,1257576,3261094,2
12589654202,125896542,1187071,3070646,1
12589654201,125896542,1187071,3070647,2
25924494201,259244942,2412758,6323047,1
25924494204,259244942,2412758,6323049,2
5070635502,50706355,474425,1236744,1
5070635504,50706355,474425,1236752,2
20061597101,200615971,1883815,4893072,1
20061597102,200615971,1883815,4893073,2
20219233501,202192335,1898960,4931520,1
20219233502,202192335,1898960,4931522,2
4002717302,40027173,387336,976275,1
4002717303,40027173,387336,976278,2
18962907602,189629076,1790511,4625098,1
18962907601,189629076,1790511,4625099,2
6114118305,61141183,569247,1491246,1
6114118304,61141183,569247,1491247,2
6114118301,61141183,569247,1491248,3
23220749003,232207490,2162977,5663595,1
23220749002,232207490,2162977,5663596,2
23220749001,232207490,2162977,5663597,3
21914518302,219145183,2055703,5345003,1
21914518303,219145183,2055703,5345006,2
14257386401,142573864,1371828,3477411,1
14257386402,142573864,1371828,3477413,2
22198192802,221981928,2078957,5414194,1
22198192804,221981928,2078957,5414196,2
14709661701,147096617,1427735,3587722,1
14709661702,147096617,1427735,3587723,2
6479559701,64795597,603703,1580380,1
6479559702,64795597,603703,1580381,2
22844181201,228441812,2132664,5571751,1
22844181202,228441812,2132664,5571753,2
1996545502,19965455,192410,486959,1
1996545501,19965455,192410,486962,2
9186018902,91860189,846061,2240491,1
9186018901,91860189,846061,2240492,2
25662717401,256627174,2388262,6259199,1
25662717402,256627174,2388262,6259205,2
16169921801,161699218,1553801,3943883,1
16169921804,161699218,1553801,3943885,2
327870302,3278703,35636,79967,1
327870301,3278703,35636,79968,2
327870303,3278703,35636,79970,3
13459768702,134597687,1266444,3282869,1
13459768701,134597687,1266444,3282870,2
14526662501,145266625,1410641,3543088,1
14526662502,145266625,1410641,3543090,2
14526662503,145266625,1410641,3543092,3
8399896802,83998968,782959,2048753,1
8399896801,83998968,782959,2048755,2
26977669601,269776696,2514388,6579919,1
26977669602,269776696,2514388,6579920,2
18765611502,187656115,1774674,4576977,1
18765611501,187656115,1774674,4576978,2
21369783501,213697835,2010198,5212142,1
21369783502,213697835,2010198,5212145,2
23275045902,232750459,2167587,5676839,1
23275045901,232750459,2167587,5676840,2
11642308203,116423082,1087886,2839557,1
11642308204,116423082,1087886,2839567,2
11642308205,116423082,1087886,2839572,3
11642308207,116423082,1087886,2839582,4
11642308201,116423082,1087886,2839587,5
5947605202,59476052,553562,1450631,1
5947605203,59476052,553562,1450633,2
20479681904,204796819,1924236,4995045,1
20479681902,204796819,1924236,4995046,2
20479681903,204796819,1924236,4995047,3
18523757002,185237570,1757575,4517988,1
18523757001,185237570,1757575,4517989,2
10886255901,108862559,1012352,2655184,1
10886255902,108862559,1012352,2655185,2
23917220501,239172205,2227836,5833468,1
23917220503,239172205,2227836,5833469,2
24441237402,244412374,2279559,5961278,1
24441237403,244412374,2279559,5961279,2
13640894402,136408944,1285749,3327046,1
13640894401,136408944,1285749,3327047,2
18973374701,189733747,1791112,4627652,1
18973374702,189733747,1791112,4627654,2
18973374704,189733747,1791112,4627658,3
6104507903,61045079,568683,1488895,1
6104507902,61045079,568683,1488901,2
6104507901,61045079,568683,1488904,3
13521338001,135213380,1273070,3297887,1
13521338002,135213380,1273070,3297889,2
13521338003,135213380,1273070,3297891,3
13521338004,135213380,1273070,3297893,4
6972428702,69724287,652540,1700588,1
6972428701,69724287,652540,1700592,2
6972428703,69724287,652540,1700596,3
13903581002,139035810,1318029,3391113,1
13903581003,139035810,1318029,3391121,2
9996871601,99968716,917195,2438261,1
9996871602,99968716,917195,2438262,2
5526391504,55263915,513735,1347892,1
5526391502,55263915,513735,1347904,2
20741446401,207414464,1949119,5058889,1
20741446402,207414464,1949119,5058891,2
1467662502,14676625,135554,357967,1
1467662505,14676625,135554,357968,2
1467662503,14676625,135554,357969,3
1467662504,14676625,135554,357970,4
24312842003,243128420,2268731,5929960,1
24312842001,243128420,2268731,5929961,2
24312842002,243128420,2268731,5929962,3
15424583002,154245830,1492281,3762092,1
15424583001,154245830,1492281,3762093,2
13690217201,136902172,1291440,3339077,1
13690217203,136902172,1291440,3339080,2
13619127303,136191273,1283384,3321736,1
13619127302,136191273,1283384,3321737,2
858095001,8580950,81743,209291,1
858095002,8580950,81743,209292,2
16210696101,162106961,1558017,3953828,1
16210696102,162106961,1558017,3953830,2
754369102,7543691,71652,183990,1
754369101,7543691,71652,183992,2
7561901,75619,1050,1844,1
7561902,75619,1050,1848,2
16704061402,167040614,1605602,4074160,1
16704061401,167040614,1605602,4074161,2
27246137602,272461376,2541486,6645397,1
27246137603,272461376,2541486,6645398,2
9451858602,94518586,869386,2305330,1
9451858604,94518586,869386,2305332,2
14142197303,141421973,1355103,3449317,1
14142197304,141421973,1355103,3449318,2
10872849301,108728493,1011022,2651914,1
10872849302,108728493,1011022,2651916,2
10872849303,108728493,1011022,2651920,3
9422126003,94221260,866096,2298083,1
9422126002,94221260,866096,2298091,2
17855584101,178555841,1713273,4355020,1
17855584102,178555841,1713273,4355021,2
7442136801,74421368,696891,1815155,1
7442136804,74421368,696891,1815156,2
7442136803,74421368,696891,1815157,3
7442136802,74421368,696891,1815158,4
11232292202,112322922,1043311,2739577,1
11232292203,112322922,1043311,2739581,2
11232292201,112322922,1043311,2739583,3
4032720501,40327205,389145,983590,1
4032720502,40327205,389145,983591,2
4032720503,40327205,389145,983592,3
4050781004,40507810,390962,987991,1
4050781001,40507810,390962,987995,2
19052640001,190526400,1797834,4646985,1
19052640002,190526400,1797834,4646986,2
2555753502,25557535,246645,623356,1
2555753503,25557535,246645,623358,2
17644560601,176445606,1698517,4303551,1
17644560602,176445606,1698517,4303552,2
26628562601,266285626,2479867,6494771,1
26628562603,266285626,2479867,6494772,2
11145662901,111456629,1037266,2718454,1
11145662903,111456629,1037266,2718456,2
11145662904,111456629,1037266,2718460,3
9864035903,98640359,903895,2405864,1
9864035904,98640359,903895,2405866,2
13662238802,136622388,1288325,3332252,1
13662238801,136622388,1288325,3332253,2
21095842201,210958422,1982472,5145327,1
21095842202,210958422,1982472,5145328,2
18830522702,188305227,1779484,4592808,1
18830522701,188305227,1779484,4592810,2
20597118203,205971182,1935012,5023686,1
20597118201,205971182,1935012,5023687,2
16566527502,165665275,1591731,4040617,1
16566527503,165665275,1591731,4040618,2
16566527504,165665275,1591731,4040619,3
23813182802,238131828,2216823,5808090,1
23813182804,238131828,2216823,5808091,2
55684003,556840,6627,13583,1
55684004,556840,6627,13584,2
27223276001,272232760,2538763,6639823,1
27223276002,272232760,2538763,6639824,2
10290928102,102909281,948982,2509980,1
10290928101,102909281,948982,2509982,2
10290928103,102909281,948982,2509983,3
6033672202,60336722,561933,1471626,1
6033672201,60336722,561933,1471627,2
788522101,7885221,74747,192322,1
788522102,7885221,74747,192324,2
2872892602,28728926,274418,700701,1
2872892603,28728926,274418,700703,2
2872892601,28728926,274418,700705,3
2872892605,28728926,274418,700709,4
20524449802,205244498,1928732,5005962,1
20524449801,205244498,1928732,5005963,2
24384288003,243842880,2275171,5947388,1
24384288002,243842880,2275171,5947389,2
2251450705,22514507,216414,549142,1
2251450703,22514507,216414,549150,2
2251450704,22514507,216414,549158,3
11465942401,114659424,1066657,2796571,1
11465942402,114659424,1066657,2796572,2
3366569103,33665691,335846,821112,1
3366569102,33665691,335846,821113,2
3366569101,33665691,335846,821114,3
6355837701,63558377,591315,1550204,1
6355837702,63558377,591315,1550205,2
6355837704,63558377,591315,1550206,3
6355837901,63558379,591315,1550204,1
6355837902,63558379,591315,1550205,2
6355837904,63558379,591315,1550206,3
9098775003,90987750,838308,2219211,1
9098775002,90987750,838308,2219212,2
9098775001,90987750,838308,2219213,3
35622706,356227,4583,8686,1
35622705,356227,4583,8687,2
35622701,356227,4583,8688,3
35622704,356227,4583,8692,4
13413426003,134134260,1261534,3271568,1
13413426004,134134260,1261534,3271569,2
3503242801,35032428,346562,854449,1
3503242802,35032428,346562,854452,2
10236422902,102364229,942713,2496685,1
10236422904,102364229,942713,2496691,2
10236422903,102364229,942713,2496694,3
25828685402,258286854,2403522,6299680,1
25828685404,258286854,2403522,6299682,2
13536373301,135363733,1274364,3301554,1
13536373302,135363733,1274364,3301558,2
18682967602,186829676,1768621,4556834,1
18682967603,186829676,1768621,4556847,2
25416405801,254164058,2365748,6199123,1
25416405803,254164058,2365748,6199133,2
25416405802,254164058,2365748,6199153,3
16704988602,167049886,1605905,4074386,1
16704988601,167049886,1605905,4074387,2
17024468401,170244684,1637518,4152309,1
17024468402,170244684,1637518,4152312,2
26679821402,266798214,2484347,6507272,1
26679821401,266798214,2484347,6507273,2
12078093503,120780935,1142078,2945874,1
12078093502,120780935,1142078,2945875,2
12078093501,120780935,1142078,2945876,3
27563551002,275635510,2574518,6722818,1
27563551003,275635510,2574518,6722819,2
25003322401,250033224,2328961,6098371,1
25003322402,250033224,2328961,6098373,2
26138530601,261385306,2431080,6375251,1
26138530604,261385306,2431080,6375252,2
26138530603,261385306,2431080,6375253,3
754840204,7548402,72012,184086,1
754840201,7548402,72012,184107,2
754840202,7548402,72012,184128,3
13425078402,134250784,1262387,3274408,1
13425078403,134250784,1262387,3274410,2
10297979701,102979797,949794,2511702,1
10297979702,102979797,949794,2511705,2
22082774104,220827741,2066538,5386051,1
22082774103,220827741,2066538,5386054,2
22082774102,220827741,2066538,5386057,3
6794054101,67940541,636873,1657086,1
6794054103,67940541,636873,1657087,2
4182870702,41828707,401279,1020205,1
4182870704,41828707,401279,1020226,2
11211795701,112117957,1041603,2734584,1
11211795702,112117957,1041603,2734590,2
11211795703,112117957,1041603,2734593,3
26351739002,263517390,2451068,6427252,1
26351739001,263517390,2451068,6427253,2
24262502201,242625022,2263614,5917683,1
24262502202,242625022,2263614,5917685,2
24262502205,242625022,2263614,5917689,3
12997657901,129976579,1224928,3170160,1
12997657902,129976579,1224928,3170161,2
11221669103,112216691,1042278,2736987,1
11221669102,112216691,1042278,2736997,2
6233076102,62330761,580647,1520246,1
6233076103,62330761,580647,1520254,2
8163380701,81633807,761205,1991068,1
8163380702,81633807,761205,1991070,2
8163380703,81633807,761205,1991072,3
339830003,3398300,35742,82884,1
339830001,3398300,35742,82885,2
339830002,3398300,35742,82886,3
4602620502,46026205,437524,1122591,1
4602620503,46026205,437524,1122592,2
15039552201,150395522,1458930,3668183,1
15039552202,150395522,1458930,3668184,2
8856428301,88564283,819482,2160104,1
8856428303,88564283,819482,2160110,2
13041158701,130411587,1227611,3180770,1
13041158702,130411587,1227611,3180771,2
21772445102,217724451,2044962,5310356,1
21772445103,217724451,2044962,5310358,2
23742154402,237421544,2210415,5790768,1
23742154401,237421544,2210415,5790769,2
22567094403,225670944,2109304,5504160,1
22567094405,225670944,2109304,5504166,2
21227763802,212277638,1995635,5177502,1
21227763801,212277638,1995635,5177503,2
11932248503,119322485,1125275,2910303,1
11932248501,119322485,1125275,2910304,2
26646959502,266469595,2481559,6499254,1
26646959504,266469595,2481559,6499262,2
26646959503,266469595,2481559,6499266,3
24607779204,246077792,2294518,6001899,1
24607779202,246077792,2294518,6001901,2
9644050402,96440504,884137,2352205,1
9644050401,96440504,884137,2352207,2
9644050403,96440504,884137,2352211,3
18680232902,186802329,1768746,4556142,1
18680232903,186802329,1768746,4556145,2
18680232901,186802329,1768746,4556154,3
18680232905,186802329,1768746,4556157,4
25771650305,257716503,2398454,6285764,1
25771650303,257716503,2398454,6285766,2
9476118101,94761181,871346,2311248,1
9476118102,94761181,871346,2311249,2
27423614301,274236143,2561318,6688686,1
27423614302,274236143,2561318,6688688,2
27545170902,275451709,2572768,6718333,1
27545170901,275451709,2572768,6718334,2
9483936807,94839368,871259,2313153,1
9483936806,94839368,871259,2313154,2
9483936803,94839368,871259,2313158,3
9483936802,94839368,871259,2313159,4
15355739703,153557397,1485570,3745296,1
15355739701,153557397,1485570,3745302,2
13879292601,138792926,1315179,3385193,1
13879292602,138792926,1315179,3385194,2
133100001,1331000,16898,32463,1
133100002,1331000,16898,32464,2
16173169601,161731696,1554490,3944675,1
16173169603,161731696,1554490,3944676,2
16173169001,161731690,1554490,3944675,1
16173169004,161731690,1554490,3944677,2
19560494901,195604949,1839303,4770852,1
19560494904,195604949,1839303,4770856,2
19560494902,195604949,1839303,4770858,3
11201058004,112010580,1040942,2731962,1
11201058003,112010580,1040942,2731964,2
17217804301,172178043,1657818,4199464,1
17217804302,172178043,1657818,4199466,2
5686578703,56865787,528603,1386967,1
5686578701,56865787,528603,1386970,2
5686578702,56865787,528603,1386971,3
25217482001,252174820,2348113,6150605,1
25217482002,252174820,2348113,6150606,2
21115252003,211152520,1983469,5150052,1
21115252002,211152520,1983469,5150058,2
23007738202,230077382,2145833,5611635,1
23007738201,230077382,2145833,5611643,2
26692547402,266925474,2485515,6510378,1
26692547404,266925474,2485515,6510380,2
16583082902,165830829,1594253,4044653,1
16583082903,165830829,1594253,4044656,2
27447615701,274476157,2563390,6694540,1
27447615702,274476157,2563390,6694541,2
18115942102,181159421,1731597,4418527,1
18115942103,181159421,1731597,4418532,2
8207672603,82076726,765119,2001860,1
8207672601,82076726,765119,2001871,2
4850531104,48505311,456659,1183053,1
4850531101,48505311,456659,1183056,2
4850531102,48505311,456659,1183057,3
21146973103,211469731,1987047,5157790,1
21146973102,211469731,1987047,5157794,2
16278182701,162781827,1563931,3970288,1
16278182702,162781827,1563931,3970289,2
3455945406,34559454,343084,842883,1
3455945405,34559454,343084,842889,2
16077921901,160779219,1545231,3921444,1
16077921905,160779219,1545231,3921448,2
16077921906,160779219,1545231,3921449,3
15245064502,152450645,1476260,3718309,1
15245064504,152450645,1476260,3718311,2
9452059902,94520599,869023,2305377,1
9452059901,94520599,869023,2305380,2
21088404802,210884048,1981830,5143511,1
21088404801,210884048,1981830,5143513,2
7646218404,76462184,718749,1864926,1
7646218403,76462184,718749,1864941,2
20746075101,207460751,1949095,5060018,1
20746075102,207460751,1949095,5060020,2
25913149302,259131493,2411014,6320278,1
25913149301,259131493,2411014,6320280,2
23538245002,235382450,2190062,5741033,1
23538245003,235382450,2190062,5741034,2
23538245001,235382450,2190062,5741035,3
4423540502,44235405,421706,1078913,1
4423540504,44235405,421706,1078915,2
14549872601,145498726,1413151,3548749,1
14549872602,145498726,1413151,3548751,2
14549872604,145498726,1413151,3548752,3
714028601,7140286,67375,174153,1
714028602,7140286,67375,174154,2
714028604,7140286,67375,174155,3
21778422701,217784227,2045243,5311810,1
21778422702,217784227,2045243,5311811,2
16223799902,162237999,1559136,3957028,1
16223799903,162237999,1559136,3957040,2
21233594002,212335940,1996380,5178928,1
21233594004,212335940,1996380,5178931,2
26331312802,263313128,2448539,6422270,1
26331312801,263313128,2448539,6422271,2
12236176602,122361766,1154916,2984440,1
12236176605,122361766,1154916,2984454,2
12236177404,122361774,1154916,2984426,1
12236177402,122361774,1154916,2984440,2
12236177403,122361774,1154916,2984447,3
6749959204,67499592,631887,1646332,1
6749959202,67499592,631887,1646333,2
6749959205,67499592,631887,1646334,3
14817971802,148179718,1438431,3614134,1
14817971801,148179718,1438431,3614139,2
7635756004,76357560,717679,1862406,1
7635756005,76357560,717679,1862460,2
3842054701,38420547,374300,937086,1
3842054704,38420547,374300,937091,2
3842054702,38420547,374300,937101,3
15974934002,159749340,1538150,3896323,1
15974934001,159749340,1538150,3896325,2
15974934003,159749340,1538150,3896327,3
12282277603,122822776,1159805,2995675,1
12282277601,122822776,1159805,2995677,2
3484214508,34842145,345099,849809,1
3484214502,34842145,345099,849810,2
3484214509,34842145,345099,849811,3
3484214505,34842145,345099,849812,4
3484214506,34842145,345099,849813,5
3484214503,34842145,345099,849815,6
14511406601,145114066,1408428,3539367,1
14511406602,145114066,1408428,3539368,2
1882086202,18820862,179649,459044,1
1882086201,18820862,179649,459045,2
24974339702,249743397,2324993,6091298,1
24974339704,249743397,2324993,6091300,2
24974339701,249743397,2324993,6091302,3
11945671901,119456719,1127056,2913578,1
11945671903,119456719,1127056,2913579,2
11945671902,119456719,1127056,2913580,3
27261229301,272612293,2542744,6649080,1
27261229302,272612293,2542744,6649082,2
5129893001,51298930,479804,1251193,1
5129893002,51298930,479804,1251194,2
5129893101,51298931,479804,1251193,1
5129893102,51298931,479804,1251194,2
24928805101,249288051,2321579,6080196,1
24928805102,249288051,2321579,6080197,2
618064802,6180648,58852,150745,1
618064801,6180648,58852,150747,2
7667940403,76679404,720280,1870228,1
7667940401,76679404,720280,1870229,2
1908391802,19083918,183073,465460,1
1908391801,19083918,183073,465461,2
24547960002,245479600,2290264,5987305,1
24547960001,245479600,2290264,5987307,2
24547960005,245479600,2290264,5987309,3
15727773704,157277737,1516461,3836040,1
15727773701,157277737,1516461,3836042,2
15727773702,157277737,1516461,3836043,3
22611194002,226111940,2113253,5514916,1
22611194003,226111940,2113253,5514922,2
9948340101,99483401,911468,2426424,1
9948340102,99483401,911468,2426427,2
27232336801,272323368,2539969,6642033,1
27232336802,272323368,2539969,6642035,2
16500763302,165007633,1585902,4024572,1
16500763301,165007633,1585902,4024576,2
16500763305,165007633,1585902,4024588,3
24786326202,247863262,2309761,6045439,1
24786326203,247863262,2309761,6045441,2
23668699401,236686994,2203008,5772853,1
23668699404,236686994,2203008,5772854,2
23668699403,236686994,2203008,5772856,3
11089759401,110897594,1031912,2704819,1
11089759402,110897594,1031912,2704820,2
16471948902,164719489,1582120,4017542,1
16471948904,164719489,1582120,4017544,2
16471948903,164719489,1582120,4017546,3
16471948901,164719489,1582120,4017548,4
19582192302,195821923,1841609,4776143,1
19582192301,195821923,1841609,4776144,2
19582192303,195821923,1841609,4776145,3
11161677302,111616773,1038392,2722359,1
11161677301,111616773,1038392,2722360,2
16872842202,168728422,1622217,4115325,1
16872842201,168728422,1622217,4115327,2
1660555201,16605552,156330,405013,1
1660555202,16605552,156330,405016,2
7359825203,73598252,689700,1795078,1
7359825201,73598252,689700,1795079,2
7359825202,73598252,689700,1795080,3
6797264401,67972644,636866,1657869,1
6797264403,67972644,636866,1657870,2
7483789102,74837891,702793,1825309,1
7483789101,74837891,702793,1825314,2
26362058902,263620589,2451915,6429768,1
26362058901,263620589,2451915,6429770,2
26813649502,268136495,2497306,6539910,1
26813649501,268136495,2497306,6539914,2
1662625102,16626251,156001,405515,1
1662625103,16626251,156001,405524,2
9604489302,96044893,881503,2342549,1
9604489304,96044893,881503,2342552,2
9604489305,96044893,881503,2342555,3
9604489301,96044893,881503,2342558,4
13472503501,134725035,1268551,3285976,1
13472503502,134725035,1268551,3285977,2
3326418003,33264180,331449,811320,1
3326418001,33264180,331449,811321,2
3326418002,33264180,331449,811322,3
11785423401,117854234,1106157,2874493,1
11785423402,117854234,1106157,2874502,2
1297200501,12972005,122428,316390,1
1297200502,12972005,122428,316391,2
1297200503,12972005,122428,316393,3
22122256502,221222565,2069659,5395665,1
22122256501,221222565,2069659,5395672,2
15336141701,153361417,1484230,3740522,1
15336141702,153361417,1484230,3740525,2
12089318902,120893189,1142905,2948613,1
12089318901,120893189,1142905,2948614,2
23114153302,231141533,2154592,5637597,1
23114153301,231141533,2154592,5637598,2
26845739602,268457396,2500444,6547740,1
26845739601,268457396,2500444,6547741,2
18108094902,181080949,1731166,4416607,1
18108094901,181080949,1731166,4416608,2
23169724903,231697249,2159789,5651151,1
23169724901,231697249,2159789,5651152,2
23169724904,231697249,2159789,5651153,3
23169724905,231697249,2159789,5651154,4
15439052105,154390521,1492799,3765620,1
15439052104,154390521,1492799,3765623,2
15439052103,154390521,1492799,3765624,3
20164621901,201646219,1893890,4918200,1
20164621903,201646219,1893890,4918202,2
20164621904,201646219,1893890,4918204,3
4075926701,40759267,393078,994128,1
4075926703,40759267,393078,994129,2
24108600101,241086001,2249288,5880146,1
