TAZ,work_low,work_med,work_high,work_veryhigh
737,2,5,13,25
738,0,0,0,1
739,2,8,12,27
740,0,1,2,2
741,0,0,0,1
742,1,13,18,73
743,0,2,4,18
744,1,0,4,14
745,0,0,0,1
746,2,0,2,5
747,0,0,0,0
748,0,0,1,1
749,0,0,2,2
750,2,3,11,30
751,4,10,33,94
752,3,12,19,65
753,0,0,0,2
754,0,0,1,2
755,1,1,0,2
756,0,1,2,6
757,0,0,0,1
758,0,0,0,1
759,0,0,1,0
760,0,1,0,1
761,1,3,7,9
762,0,1,0,2
763,1,7,5,28
764,0,0,1,5
765,0,0,2,4
766,0,0,3,2
767,3,4,11,22
768,3,1,5,13
769,0,2,3,13
770,0,2,1,6
771,0,1,1,3
772,0,0,0,0
773,0,4,7,8
774,0,0,2,13
775,0,0,0,0
776,0,3,1,6
777,2,10,10,24
778,4,11,14,36
779,0,0,1,1
780,0,1,0,3
781,0,0,1,4
782,0,3,0,1
783,0,0,0,0
784,0,1,3,2
785,1,0,3,2
786,0,0,0,0
787,1,1,1,0
788,0,0,0,4
789,1,1,0,0
790,0,0,0,1
791,1,2,0,2
792,0,0,0,0
793,0,0,1,5
794,0,0,0,1
795,0,3,3,1
796,2,9,10,33
797,4,11,6,19
798,1,1,2,3
799,0,0,1,0
800,2,2,0,7
801,1,4,2,8
802,0,0,1,3
803,0,0,0,4
804,0,0,0,3
805,0,0,0,1
806,3,6,15,38
807,0,0,0,0
808,3,10,12,20
809,0,5,5,12
810,6,31,26,83
811,2,10,6,13
812,2,3,7,4
813,1,3,7,4
814,0,1,0,0
815,0,1,0,0
816,0,2,1,2
817,0,1,0,0
818,0,2,2,1
819,0,1,1,1
820,0,0,1,4
821,0,0,0,3
822,0,0,1,0
823,0,2,3,13
824,2,3,3,15
825,0,0,1,2
826,0,7,1,2
827,2,5,3,5
828,2,8,2,6
829,0,0,0,3
830,2,0,0,0
831,1,1,3,1
832,0,3,1,3
833,0,0,0,2
834,1,1,2,2
835,0,1,3,4
836,0,1,0,1
837,0,2,2,2
838,2,2,1,4
839,1,5,6,16
840,0,2,3,9
841,0,1,1,5
842,1,0,1,2
843,0,0,1,1
844,0,1,0,4
845,0,0,1,1
846,0,0,3,0
847,1,1,4,2
848,2,6,11,7
849,0,0,1,2
850,0,0,1,2
851,0,0,0,1
852,0,0,1,1
853,3,7,6,15
854,0,0,1,0
855,0,0,1,0
856,1,2,3,0
857,1,0,1,4
858,2,1,3,3
859,0,0,1,0
860,3,7,5,12
861,1,4,5,6
862,7,5,9,9
863,3,1,5,10
864,3,6,5,14
865,0,0,0,2
866,0,1,4,3
867,0,0,1,1
868,0,0,2,1
869,1,2,0,3
870,1,5,4,8
871,3,5,9,19
872,1,3,4,7
873,2,13,19,40
874,3,3,4,7
875,15,19,31,56
876,0,0,0,0
877,0,0,1,1
878,1,1,1,1
879,0,0,0,2
880,0,0,0,1
881,0,1,1,0
882,0,1,2,3
883,3,2,3,8
884,1,0,1,1
885,0,1,1,1
886,1,1,0,3
887,0,2,0,1
888,0,0,1,0
889,0,0,1,0
890,1,0,0,1
891,0,0,0,1
892,1,1,1,2
893,0,0,2,1
894,0,4,7,17
895,2,3,0,8
896,0,5,2,13
897,1,1,0,0
898,0,3,0,2
899,0,2,1,0
900,0,3,1,5
901,0,1,0,0
902,0,0,1,0
903,0,1,1,0
904,0,0,0,0
905,0,0,1,0
906,2,1,2,1
907,1,1,0,0
908,0,0,0,0
909,0,1,1,1
910,1,1,1,6
911,0,1,1,2
912,0,0,0,0
913,0,0,3,3
914,0,0,1,0
915,0,0,0,1
916,1,3,1,7
917,0,1,1,8
918,0,2,2,1
919,0,0,1,0
920,0,0,0,0
921,0,2,0,2
922,0,0,0,1
923,2,3,2,1
924,0,1,0,3
925,1,2,0,7
926,6,6,7,19
927,1,2,2,7
928,0,0,0,1
929,0,1,0,2
930,1,1,1,2
931,0,0,0,1
932,0,0,1,1
933,0,0,1,0
934,1,3,1,1
935,0,1,0,2
936,0,0,0,1
937,1,1,0,3
938,0,0,0,0
939,3,3,2,7
940,0,2,2,1
941,0,1,1,0
942,1,1,4,3
943,0,1,0,0
944,0,0,0,1
945,26,55,58,113
946,9,10,5,24
947,6,12,9,27
948,1,0,3,7
949,1,0,3,4
950,1,0,1,4
951,2,3,3,5
952,2,9,7,12
953,0,1,2,3
954,1,2,3,9
955,0,1,1,2
956,1,0,1,4
957,0,0,2,3
958,0,0,0,2
959,0,0,1,0
960,3,5,7,20
961,0,3,2,3
962,0,0,0,0
963,2,1,4,8
964,0,1,2,5
965,0,1,1,0
966,0,3,5,3
967,3,12,9,27
968,9,27,21,38
969,23,35,55,108
970,5,12,12,22
971,15,44,46,99
972,1,5,2,4
973,16,18,31,45
974,4,3,4,6
975,0,0,0,3
976,1,7,4,9
977,6,4,17,23
978,0,1,0,1
979,9,14,12,21
980,0,0,0,0
981,0,0,0,0
982,1,2,6,1
983,0,0,0,2
984,1,0,1,1
985,1,0,0,1
986,0,0,0,0
987,0,0,0,1
988,1,1,1,6
989,0,3,3,2
990,0,0,0,2
991,22,22,32,80
992,0,0,0,2
993,0,0,1,3
994,0,0,0,0
995,1,0,0,1
996,0,0,1,2
997,0,0,0,0
998,0,3,3,8
999,1,3,6,4
1000,0,2,2,2
1001,0,0,3,2
1002,0,0,1,1
1003,5,11,12,18
1004,0,1,2,1
1005,6,5,10,23
1006,0,3,3,3
1007,0,0,2,1
1008,1,2,1,13
1009,0,0,0,1
1010,0,1,0,0
1011,1,2,3,6
1012,0,2,1,0
1013,0,0,0,2
1014,11,18,21,54
1015,0,0,0,0
1016,0,1,3,2
1017,1,0,2,2
1018,11,27,22,63
1019,0,0,0,1
1020,1,0,0,0
1021,1,2,3,7
1022,0,1,2,2
1023,2,0,0,4
1024,2,2,5,9
1025,0,1,1,1
1026,0,0,0,0
1027,1,1,2,4
1028,0,0,0,1
1029,0,1,1,0
1030,0,0,0,1
1031,0,1,1,0
1032,0,0,0,0
1033,1,2,2,6
1034,1,0,0,1
1035,0,0,2,2
1036,0,0,5,5
1037,0,1,1,1
1038,2,1,1,0
1039,1,2,1,6
1040,2,0,0,0
1041,0,0,2,3
1042,0,2,0,0
1043,1,0,1,1
1044,0,0,0,0
1045,0,0,0,1
1046,0,0,0,1
1047,0,2,4,7
1048,0,0,1,0
1049,0,2,2,9
1050,2,0,1,3
1051,1,1,2,5
1052,0,0,0,0
1053,0,0,0,0
1054,0,0,1,1
1055,1,2,2,0
1056,4,3,8,12
1057,0,0,0,0
1058,1,3,2,5
1059,4,4,8,12
1060,1,6,2,3
1061,0,1,1,2
1062,4,5,7,14
1063,3,10,9,24
1064,0,0,0,1
1065,6,6,3,11
1066,0,8,11,9
1067,0,0,2,0
1068,1,3,4,3
1069,2,7,10,14
1070,0,0,1,1
1071,2,0,1,1
1072,1,2,2,3
1073,0,2,4,3
1074,1,7,0,3
1075,0,2,1,1
1076,0,1,0,0
1077,0,1,0,3
1078,0,1,0,0
1079,0,0,0,4
1080,0,0,1,3
1081,0,1,3,2
1082,1,1,2,2
1083,2,3,8,16
1084,0,0,1,1
1085,0,0,2,4
1086,1,0,3,1
1087,1,0,0,1
1088,0,0,1,1
1089,2,2,1,1
1090,1,0,0,1
1091,5,5,13,15
1092,0,0,4,11
1093,2,6,11,33
1094,0,7,11,16
1095,1,5,5,10
1096,1,6,13,16
1097,4,12,12,22
1098,0,0,0,1
1099,0,3,2,6
1100,0,2,6,7
1101,0,0,0,1
1102,0,1,0,0
1103,0,0,2,6
1104,0,1,0,0
1105,0,0,0,0
1106,0,0,2,2
1107,0,1,1,5
1108,0,0,0,0
1109,3,1,4,3
1110,2,2,8,8
1111,1,0,1,2
1112,2,1,1,3
1113,10,19,33,49
1114,0,1,0,0
1115,0,1,2,2
1116,0,2,1,3
1117,0,0,0,0
1118,0,2,4,9
1119,0,1,2,2
1120,0,3,3,1
1121,4,13,20,43
1122,13,31,32,93
1123,2,3,8,12
1124,2,7,4,13
1125,0,0,3,1
1126,1,1,3,1
1127,1,3,6,10
1128,0,0,3,4
1129,3,4,2,4
1130,0,0,2,2
1131,0,0,0,2
1132,0,0,0,0
1133,0,0,0,2
1134,0,5,4,7
1135,0,2,0,2
1136,3,8,8,20
1137,3,13,25,37
1138,1,0,0,1
1139,0,0,2,0
1140,3,2,2,7
1141,2,4,11,15
1142,0,0,1,1
1143,0,4,2,6
1144,1,3,2,14
1145,16,27,42,100
1146,9,16,21,58
1147,3,8,5,6
1148,1,1,1,5
1149,0,0,2,4
1150,0,3,4,18
1151,0,0,0,0
1152,2,8,6,24
1153,0,0,3,4
1154,0,4,5,9
1155,0,1,0,0
1156,0,0,3,4
1157,0,1,1,2
1158,1,2,1,5
1159,0,0,2,4
1160,0,0,0,2
1161,4,3,14,41
1162,0,0,0,0
1163,0,0,0,1
1164,0,2,1,1
1165,1,0,0,2
1166,2,3,7,12
1167,0,2,2,8
1168,0,20,27,69
1169,0,3,2,12
1170,0,6,10,13
1171,0,0,1,4
1172,0,1,0,1
1173,0,0,1,1
1174,0,1,3,0
1175,6,8,15,44
1176,2,2,7,7
1177,1,3,4,10
1178,11,11,17,27
1179,4,11,11,20
1180,1,1,1,6
1181,0,0,1,1
1182,2,2,3,8
1183,0,1,1,6
1184,0,0,1,0
1185,2,2,6,6
1186,6,7,9,9
1187,1,6,2,9
1188,4,4,7,12
1189,8,7,18,23
1190,1,1,1,4
1191,0,1,3,8
1192,1,1,0,2
1193,0,2,2,3
1194,1,1,2,0
1195,0,4,1,7
1196,0,0,0,2
1197,3,2,0,3
1198,3,3,5,5
1199,1,6,6,14
1200,1,0,4,2
1201,0,1,5,5
1202,0,1,0,2
1203,2,4,2,4
1204,3,5,2,2
1205,0,5,5,6
1206,1,2,4,3
1207,0,0,2,1
1208,1,0,1,0
1209,0,0,1,1
1210,0,1,0,4
1211,3,12,9,23
1212,0,3,1,9
1213,0,3,0,1
1214,0,1,1,1
1215,0,0,0,1
1216,0,0,0,0
1217,0,0,1,2
1218,0,0,0,0
1219,2,1,0,1
1220,1,1,0,3
1221,0,0,0,0
1222,0,0,0,3
1223,2,4,2,7
1224,0,4,2,5
1225,0,3,3,4
1226,1,1,2,2
1227,0,0,0,0
1228,0,0,1,0
1229,2,4,3,3
1230,1,0,2,1
1231,1,4,2,3
1232,1,2,4,7
1233,0,0,1,2
1234,5,3,2,8
1235,0,1,0,3
1236,3,2,5,10
1237,0,0,0,0
1238,3,2,4,6
1239,0,0,0,1
1240,0,0,1,3
1241,0,7,3,11
1242,14,21,15,29
1243,0,2,1,2
1244,0,1,3,2
1245,0,0,0,1
1246,2,3,4,10
1247,1,3,4,7
1248,0,2,3,13
1249,4,1,7,15
1250,4,5,7,13
1251,2,4,3,4
1252,1,0,3,5
1253,0,0,0,0
1254,0,0,1,0
1255,0,2,0,3
1256,1,0,1,4
1257,0,1,0,0
1258,0,0,0,1
1259,3,2,5,3
1260,0,0,1,0
1261,2,3,3,2
1262,7,15,15,23
1263,3,6,5,13
1264,1,1,1,3
1265,7,6,12,12
1266,1,2,3,2
1267,1,4,11,19
1268,1,3,3,6
1269,2,3,2,5
1270,0,0,5,6
1271,0,3,2,3
1272,7,15,27,38
1273,0,0,0,3
1274,2,3,4,9
1275,1,0,1,1
1276,0,3,1,3
1277,0,1,0,2
1278,0,1,1,0
1279,3,6,13,21
1280,5,9,13,16
1281,1,2,4,1
1282,2,3,3,6
1283,1,2,1,6
1284,4,5,11,13
1285,0,0,1,3
1286,0,2,1,1
1287,0,0,3,5
1288,2,0,6,4
1289,4,6,3,9
1290,5,2,2,5
1291,0,0,2,9
1292,5,14,26,46
1293,0,1,0,2
1294,5,10,9,4
1295,1,1,2,5
1296,0,1,1,2
1297,2,8,1,7
1298,3,8,3,7
1299,4,20,20,26
1300,0,1,1,3
1301,0,0,3,9
1302,3,1,1,2
1303,0,0,0,0
1304,1,1,2,3
1305,3,4,6,9
1306,4,9,9,7
1307,1,0,0,1
1308,0,0,4,2
1309,0,0,1,3
1310,2,2,3,5
1311,1,0,6,4
1312,0,1,0,0
1313,1,0,2,8
1314,0,4,4,12
1315,2,1,3,2
1316,0,1,1,2
1317,3,3,2,3
1318,0,7,5,8
1319,1,1,3,2
1320,3,6,7,8
1321,0,1,0,0
1322,0,5,2,2
1323,3,8,7,11
1324,2,4,3,10
1325,1,4,14,21
1326,1,0,1,3
1327,3,4,7,5
1328,1,1,1,6
1329,0,2,1,2
1330,1,1,3,3
1331,2,7,6,11
1332,5,7,10,7
1333,1,0,1,0
1334,1,0,0,1
1335,1,0,6,5
1336,5,9,10,26
1337,8,13,10,13
1338,1,0,3,2
1339,2,2,0,0
1340,1,3,0,0
1341,0,0,0,0
1342,2,1,1,2
1343,0,0,1,1
1344,1,8,8,19
1345,0,1,2,0
1346,2,7,9,8
1347,0,0,0,2
1348,6,16,9,19
1349,1,1,2,3
1350,2,4,4,6
1351,3,0,3,2
1352,1,0,0,1
1353,0,1,1,2
1354,1,0,1,3
