TAZ,work_low,work_med,work_high,work_veryhigh
685,0,0,2,0
686,5,5,4,10
687,1,1,1,0
688,0,0,2,0
689,0,1,2,1
690,0,15,9,14
691,1,1,2,4
692,0,0,0,1
693,0,2,0,1
694,0,1,2,1
695,3,1,5,5
696,0,2,1,0
697,0,0,0,0
698,0,2,0,1
699,0,1,1,1
700,1,0,0,1
701,1,0,3,0
702,3,3,1,4
703,0,1,1,1
704,0,0,0,0
705,0,1,1,2
706,0,0,1,0
707,0,0,0,1
708,0,1,1,0
709,1,4,4,4
710,0,1,1,1
711,0,4,1,2
712,0,0,0,0
713,0,0,1,0
714,0,0,0,0
715,0,0,0,0
716,0,0,0,1
717,0,3,0,4
718,1,2,2,1
719,4,6,8,10
720,0,1,0,3
721,0,0,1,0
722,1,0,3,3
723,0,0,1,0
724,0,1,1,0
725,0,0,1,0
726,0,0,0,0
727,0,1,0,2
728,0,0,1,1
729,0,0,0,1
730,0,0,3,4
731,4,4,1,3
732,1,0,2,1
733,1,0,1,0
734,0,3,0,5
735,0,0,0,2
736,0,3,3,3
737,0,0,0,0
738,0,1,0,2
739,0,1,0,3
740,0,0,0,2
741,1,2,6,7
742,0,0,2,3
743,0,0,2,1
744,0,0,1,5
745,0,0,0,0
746,0,1,0,1
747,0,0,0,1
748,0,0,0,0
749,0,1,0,0
750,0,0,0,0
751,1,1,4,1
752,1,0,0,1
753,0,4,1,3
754,1,1,2,3
755,0,0,0,0
756,0,0,2,2
757,1,3,1,6
758,1,4,3,8
759,1,4,2,4
760,2,15,12,34
761,0,1,0,0
762,0,0,1,1
763,0,0,2,2
764,1,0,3,6
765,0,0,0,1
766,0,1,2,3
767,0,0,2,4
768,2,0,2,3
769,1,2,1,8
770,0,0,0,3
771,0,0,0,3
772,0,0,0,4
773,0,6,7,9
774,0,0,3,7
775,2,1,4,16
776,0,1,3,11
777,1,2,3,13
778,0,1,3,5
779,0,0,0,2
780,4,5,8,26
781,2,0,0,3
782,2,3,6,21
783,1,6,2,5
784,6,8,25,55
785,0,1,1,0
786,0,2,1,2
787,1,3,1,7
788,1,0,0,0
789,4,3,9,12
790,0,2,0,0
791,0,1,1,2
792,0,1,1,1
793,0,3,1,8
794,0,0,0,0
795,0,0,1,0
796,0,0,0,1
797,0,1,1,0
798,0,0,0,0
799,0,0,1,3
800,0,0,0,1
801,1,0,3,2
802,0,2,3,6
803,0,2,3,5
804,0,1,0,0
805,0,0,0,0
806,3,6,6,12
807,1,5,8,21
808,1,2,3,10
809,4,6,4,38
810,1,6,8,12
811,0,1,1,2
812,0,1,0,4
813,3,2,4,0
814,1,2,2,1
815,0,0,3,0
816,0,0,0,2
817,1,0,0,0
818,0,0,0,0
819,0,0,0,0
820,0,0,1,2
821,0,0,1,1
822,2,5,8,21
823,1,0,1,3
824,5,13,8,13
825,0,0,1,0
826,0,0,4,2
827,0,1,2,4
828,0,4,2,4
829,0,0,0,0
830,0,1,0,0
831,0,0,0,1
832,0,1,1,3
833,0,0,0,2
834,3,3,2,7
835,0,0,1,1
836,1,2,2,4
837,0,0,0,1
838,1,0,2,3
839,2,1,2,4
840,7,4,8,15
841,3,9,8,10
842,2,5,6,10
843,0,1,2,3
844,2,2,1,4
845,0,0,0,0
846,0,0,1,1
847,0,0,1,0
848,1,1,1,2
849,0,1,2,3
850,0,0,0,3
851,0,0,0,0
852,0,0,2,0
853,0,0,1,0
854,1,0,1,2
855,0,0,0,1
856,4,8,8,14
857,1,4,3,2
858,5,9,7,20
859,0,0,0,3
860,0,0,0,0
861,3,3,7,2
862,1,0,2,6
863,0,2,0,2
864,0,1,0,1
865,0,0,0,2
866,0,1,0,0
867,0,0,1,1
868,1,2,1,2
869,0,0,2,1
870,0,0,0,1
871,4,7,9,13
872,0,0,4,1
873,1,1,6,11
874,0,0,0,1
875,0,1,1,1
876,0,0,3,3
877,0,1,0,1
878,0,0,0,2
879,0,0,0,0
880,0,1,5,3
881,4,4,5,16
882,1,0,0,1
883,1,0,2,3
884,0,0,1,3
885,0,0,0,0
886,0,0,0,5
887,0,0,0,0
888,0,0,0,1
889,1,0,2,3
890,2,3,5,9
891,0,0,2,6
892,0,0,0,1
893,0,1,1,2
894,0,1,0,5
895,1,6,1,5
896,0,1,1,4
897,0,0,0,6
898,9,12,15,67
899,2,6,12,28
900,1,4,5,15
901,0,2,10,20
902,0,0,1,2
903,0,0,4,1
904,1,3,8,8
905,0,2,0,0
906,0,0,1,3
907,0,6,3,9
908,1,1,1,1
909,0,0,1,1
910,0,2,1,3
911,1,0,0,1
912,0,0,0,2
913,2,2,3,1
914,0,1,1,2
915,0,0,2,1
916,0,0,1,8
917,1,0,0,2
918,0,3,2,5
919,1,0,3,1
920,0,1,1,2
921,0,4,11,21
922,4,5,14,18
923,2,3,3,3
924,1,2,3,5
925,4,16,7,18
926,0,0,1,4
927,2,1,0,1
928,0,0,0,0
929,4,5,7,15
930,2,3,4,2
931,0,0,0,0
932,1,0,3,2
933,0,0,0,2
934,0,0,0,3
935,0,0,0,2
936,0,0,2,2
937,1,3,3,7
938,3,2,3,11
939,0,0,1,3
940,4,6,8,7
941,5,8,3,18
942,0,2,0,1
943,0,2,1,4
944,1,1,2,7
945,4,6,7,18
946,0,0,0,1
947,1,0,1,1
948,3,4,4,13
949,0,0,0,2
950,0,0,5,2
951,0,0,0,1
952,0,0,2,0
953,1,1,0,2
954,1,3,3,3
955,6,7,12,33
956,0,0,0,2
957,0,2,0,5
958,0,1,1,4
959,1,2,0,4
960,0,1,1,3
961,1,0,2,6
962,1,1,4,3
963,1,2,3,11
964,0,1,1,1
965,0,1,1,4
966,0,0,0,1
967,1,4,4,7
968,0,3,0,2
969,0,0,0,2
970,0,0,1,2
971,0,2,4,7
972,0,2,1,2
973,3,10,3,9
974,0,0,0,0
975,1,3,3,2
976,0,0,1,2
977,1,3,4,8
978,0,1,0,0
979,0,3,0,2
980,0,0,0,0
981,0,0,0,0
982,2,5,5,9
983,3,5,15,30
984,0,0,0,4
985,1,3,10,16
986,0,2,0,2
987,0,1,0,1
988,0,0,0,0
989,0,0,2,4
990,1,0,0,0
991,0,0,0,3
992,0,1,0,0
993,1,0,0,2
994,0,1,0,1
995,0,0,3,2
996,0,1,0,1
997,0,0,0,3
