TAZ,work_low,work_med,work_high,work_veryhigh
759,0,0,1,0
760,0,1,1,2
761,1,3,9,10
762,0,1,0,2
763,2,8,6,28
764,0,0,1,6
765,0,0,1,4
766,0,0,3,2
767,3,5,11,24
768,3,2,6,13
769,0,2,4,15
770,0,2,3,6
771,0,1,1,2
772,0,0,0,0
773,0,3,7,7
774,0,0,2,12
775,0,0,1,0
776,1,3,1,5
777,2,7,11,26
778,4,12,11,36
779,0,0,1,1
780,0,1,0,3
781,0,0,1,5
782,0,3,0,1
783,0,0,0,0
784,0,0,3,2
785,1,0,2,2
786,0,0,0,0
787,1,1,1,2
788,0,0,0,4
789,1,1,0,0
790,0,0,0,1
791,1,2,0,3
792,0,0,0,0
793,0,0,1,5
794,0,0,0,1
795,0,3,3,1
796,3,7,11,34
797,4,13,7,19
798,1,1,2,2
799,0,0,1,0
800,2,2,0,6
801,1,5,2,7
802,0,0,1,3
803,0,0,0,4
804,0,0,0,3
805,0,0,0,1
806,2,8,14,38
807,0,0,0,0
808,3,11,11,20
809,0,4,4,11
810,4,30,26,86
811,2,7,4,13
812,2,4,7,8
813,1,4,7,4
814,0,0,0,0
815,0,1,0,0
816,0,2,1,3
817,0,0,0,0
818,0,1,2,0
819,0,2,1,0
820,0,0,1,4
821,0,0,0,2
822,0,0,1,1
823,0,2,2,14
824,0,3,3,16
825,0,0,0,2
826,0,7,1,2
827,2,4,3,5
828,2,6,3,6
829,1,0,0,3
830,3,1,0,1
831,1,1,3,1
832,0,3,1,3
833,0,0,0,2
834,1,1,3,2
835,0,1,3,5
836,0,1,0,1
837,0,3,2,2
838,2,3,1,4
839,1,6,7,18
840,0,2,2,10
841,2,0,2,5
842,0,1,1,2
843,0,0,1,1
844,0,1,1,5
845,0,1,1,1
846,0,0,2,0
847,1,1,2,3
848,3,7,14,8
849,0,0,1,2
850,0,0,1,2
851,0,0,0,1
852,0,0,1,1
853,3,6,6,19
854,0,0,1,0
855,0,0,0,0
856,1,3,4,0
857,1,1,1,4
858,2,1,4,4
859,0,0,1,0
860,3,8,8,12
861,1,3,5,7
862,7,6,10,10
863,2,3,5,11
864,3,5,5,15
865,0,0,0,2
866,0,1,3,3
867,0,0,1,1
868,0,0,1,1
869,1,2,1,4
870,0,6,6,8
871,3,7,9,17
872,1,2,3,6
873,3,14,17,41
874,2,4,5,11
875,14,21,29,55
876,0,0,0,0
877,0,0,2,1
878,2,1,1,1
879,0,0,0,2
880,0,0,1,1
881,0,1,1,0
882,0,0,1,2
883,3,3,3,8
884,1,0,1,1
885,0,1,1,1
886,0,1,1,4
887,0,1,0,1
888,0,0,0,0
889,0,0,2,0
890,1,0,0,2
891,0,0,0,1
892,1,1,1,1
893,0,1,2,4
894,0,4,6,13
895,2,2,0,8
896,0,3,1,14
897,1,1,0,0
898,0,3,0,2
899,0,2,0,0
900,0,4,3,5
901,0,1,0,0
902,0,0,1,0
903,0,0,1,0
904,0,0,0,0
905,0,1,1,0
906,2,1,1,1
907,1,1,0,0
908,0,0,0,0
909,0,1,1,1
910,1,1,1,4
911,0,1,1,3
912,0,0,0,1
913,0,1,4,3
914,0,0,0,1
915,0,0,1,1
916,1,3,1,8
917,1,0,0,9
918,0,3,2,2
919,1,0,1,0
920,1,0,0,0
921,0,2,0,2
922,0,1,1,2
923,2,3,1,3
924,0,1,0,3
925,0,2,1,5
926,4,4,8,14
927,3,1,2,7
928,0,0,0,1
929,0,1,0,1
930,1,3,1,3
931,0,1,0,1
932,0,1,1,1
933,0,0,1,0
934,0,2,0,1
935,0,1,0,2
936,0,0,0,0
937,1,1,0,3
938,0,0,0,1
939,3,4,2,8
940,0,2,3,1
941,0,1,1,0
942,2,0,4,4
943,0,1,0,0
944,0,0,1,2
945,21,50,49,108
946,10,8,3,20
947,11,15,10,26
948,1,1,4,6
949,1,0,3,3
950,1,0,2,3
951,3,2,4,5
952,1,7,11,13
953,0,0,2,3
954,1,2,3,10
955,0,1,2,2
956,1,1,1,2
957,0,0,1,3
958,0,0,0,2
959,0,0,0,0
960,2,5,7,18
961,0,2,2,3
962,0,0,0,1
963,1,2,4,7
964,0,1,2,4
965,0,1,0,2
